subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
13,cs16.bmp,14,1869731,1876956
13,cs27.bmp,17,1877740,1880161
13,cs2.bmp,5,1880820,1884603
13,cs28.bmp,9,1885332,1887504
13,cs4.bmp,13,1888155,1891272
13,cs25.bmp,5,1891945,1894463
13,cs14.bmp,11,1895117,1897535
13,cs15.bmp,13,1898192,1902763
13,cs1.bmp,1,1903422,1909819
13,cs11.bmp,4,1910481,1915227
13,cs13.bmp,5,1915883,1917619
13,cs10.bmp,12,1918274,1922501
13,cs24.bmp,11,1923166,1924699
13,cs9.bmp,5,1925362,1929303
13,cs21.bmp,7,1929967,1935088
13,cs8.bmp,15,1935748,1938130
13,cs7.bmp,2,1938792,1941099
13,cs26.bmp,5,1941760,1943981
13,cs22.bmp,18,1944644,1947099
13,cs5.bmp,10,1947764,1951414
13,cs30.bmp,14,1952091,1958227
13,cs19.bmp,13,1959189,1962180
13,cs17.bmp,11,1962839,1965256
13,cs23.bmp,5,1965908,1968006
13,cs12.bmp,3,1968662,1975082
13,cs6.bmp,17,1975736,1977815
13,cs18.bmp,16,1978474,1980229
13,cs20.bmp,5,1980886,1983834
13,cs29.bmp,13,1984484,1988834
13,cs3.bmp,9,1989488,1993008
