subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
11,cs25.bmp,12,1503850,1508644
11,cs27.bmp,14,1509398,1511493
11,cs9.bmp,7,1512150,1514869
11,cs12.bmp,13,1515520,1519853
11,cs8.bmp,11,1520508,1522717
11,cs2.bmp,8,1523368,1525052
11,cs4.bmp,7,1525708,1527444
11,cs29.bmp,10,1528118,1530469
11,cs18.bmp,11,1531127,1534405
11,cs22.bmp,11,1535058,1538837
11,cs15.bmp,12,1539486,1543052
11,cs20.bmp,11,1543707,1550077
11,cs16.bmp,12,1550726,1554109
11,cs14.bmp,10,1554767,1557173
11,cs7.bmp,6,1557826,1562116
11,cs24.bmp,8,1562775,1564349
11,cs6.bmp,9,1565006,1567021
11,cs1.bmp,6,1567676,1569549
11,cs3.bmp,13,1570208,1572533
11,cs30.bmp,15,1573185,1574989
11,cs5.bmp,12,1575646,1577884
11,cs28.bmp,11,1578535,1581517
11,cs26.bmp,14,1582167,1584101
11,cs10.bmp,6,1584755,1586397
11,cs13.bmp,15,1587057,1588813
11,cs21.bmp,12,1589466,1591165
11,cs11.bmp,9,1591815,1596508
11,cs23.bmp,12,1597164,1598997
11,cs19.bmp,11,1599657,1602501
11,cs17.bmp,13,1603156,1605069
