trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
180,1,cs7.bmp,neg,30,2455.jpg,1000,maske_12.bmp,500,maske_3.bmp,970,cs18.bmp,cs6.bmp,cs16.bmp,cs7.bmp,cs9.bmp,cs26.bmp
246,1,cs24.bmp,neu,30,2487.jpg,1000,maske_10.bmp,500,maske_3.bmp,970,2575.jpg,2487.jpg,2620.jpg,7080.jpg,1616.jpg,2635.jpg
210,1,cs26.bmp,neg,100,9415.jpg,1000,maske_8.bmp,500,maske_10.bmp,900,cs26.bmp,cs6.bmp,cs14.bmp,cs7.bmp,cs17.bmp,cs19.bmp
36,1,cs28.bmp,pos,30,4626.jpg,1000,maske_9.bmp,500,maske_12.bmp,970,cs21.bmp,cs12.bmp,cs28.bmp,cs10.bmp,cs30.bmp,cs27.bmp
12,1,cs27.bmp,pos,30,2216.jpg,1000,maske_1.bmp,500,maske_9.bmp,970,cs5.bmp,cs8.bmp,cs30.bmp,cs12.bmp,cs23.bmp,cs27.bmp
192,1,cs6.bmp,neg,30,2141.jpg,1000,maske_8.bmp,500,maske_6.bmp,970,cs17.bmp,cs6.bmp,cs16.bmp,cs20.bmp,cs18.bmp,cs1.bmp
18,1,cs15.bmp,pos,30,1710.JPG,1000,maske_12.bmp,500,maske_9.bmp,970,cs13.bmp,cs23.bmp,cs12.bmp,cs15.bmp,cs27.bmp,cs4.bmp
114,1,cs8.bmp,pos,900,2395.jpg,1000,maske_8.bmp,500,maske_3.bmp,100,cs28.bmp,cs15.bmp,cs13.bmp,cs8.bmp,cs5.bmp,cs4.bmp
54,1,cs30.bmp,pos,30,1920.JPG,1000,maske_3.bmp,500,maske_6.bmp,970,cs30.bmp,cs23.bmp,cs5.bmp,cs13.bmp,cs28.bmp,cs15.bmp
90,1,cs21.bmp,pos,100,2091.jpg,1000,maske_8.bmp,500,maske_12.bmp,900,cs21.bmp,cs15.bmp,cs4.bmp,cs27.bmp,cs13.bmp,cs8.bmp
252,1,cs24.bmp,neu,30,2635.jpg,1000,maske_3.bmp,500,maske_11.bmp,970,1313.jpg,5395.jpg,5455.jpg,2635.jpg,2372.jpg,2575.jpg
162,1,cs16.bmp,neg,30,9415.jpg,1000,maske_12.bmp,500,maske_7.bmp,970,cs18.bmp,cs9.bmp,cs1.bmp,cs16.bmp,cs19.bmp,cs7.bmp
198,1,cs9.bmp,neg,100,9530.JPG,1000,maske_7.bmp,500,maske_6.bmp,900,cs14.bmp,cs19.bmp,cs18.bmp,cs6.bmp,cs22.bmp,cs9.bmp
306,1,cs2.bmp,neu,30,7000.jpg,1000,maske_2.bmp,500,maske_5.bmp,970,7503.JPG,7000.jpg,7080.jpg,2620.jpg,7620.JPG,2575.jpg
144,1,cs19.bmp,neg,30,9432.jpg,1000,maske_5.bmp,500,maske_2.bmp,970,cs9.bmp,cs6.bmp,cs14.bmp,cs26.bmp,cs16.bmp,cs19.bmp
