subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
13,1,0,cs2.bmp,neg,100,9320.jpg,1000,maske_5.bmp,500,maske_2.bmp,900,cs9.bmp,cs2.bmp,cs10.bmp,cs5.bmp,cs29.bmp,cs20.bmp,no,no,yes,no,no,no,553889,565209
13,1,1,cs25.bmp,neg,900,9290.jpg,1000,maske_2.bmp,500,maske_5.bmp,100,cs9.bmp,cs17.bmp,cs29.bmp,cs27.bmp,cs14.bmp,cs25.bmp,no,no,no,no,no,yes,567794,569420
13,1,2,cs27.bmp,neg,30,9041.jpg,1000,maske_2.bmp,500,maske_11.bmp,970,cs25.bmp,cs20.bmp,cs5.bmp,cs9.bmp,cs10.bmp,cs27.bmp,no,no,no,yes,no,no,571889,577468
13,1,3,cs16.bmp,neu,30,5395.jpg,1000,maske_7.bmp,500,maske_10.bmp,970,2580.jpg,7211.jpg,7000.jpg,2575.jpg,5395.jpg,7233.jpg,no,no,no,no,yes,no,579935,581386
13,1,4,cs5.bmp,neg,30,3220.JPG,1000,maske_12.bmp,500,maske_4.bmp,970,cs5.bmp,cs25.bmp,cs14.bmp,cs7.bmp,cs21.bmp,cs29.bmp,no,no,no,no,yes,no,583853,587473
13,1,5,cs21.bmp,neg,30,6831.jpg,1000,maske_1.bmp,500,maske_10.bmp,970,cs27.bmp,cs7.bmp,cs20.bmp,cs17.bmp,cs21.bmp,cs14.bmp,no,no,no,yes,no,no,589924,594086
13,1,6,cs29.bmp,neg,900,9611.jpg,1000,maske_1.bmp,500,maske_7.bmp,100,cs21.bmp,cs29.bmp,cs17.bmp,cs10.bmp,cs7.bmp,cs2.bmp,no,yes,no,no,no,no,596548,597760
13,1,7,cs7.bmp,neg,30,9435.jpg,1000,maske_11.bmp,500,maske_7.bmp,970,cs7.bmp,cs21.bmp,cs2.bmp,cs25.bmp,cs5.bmp,cs14.bmp,no,no,no,no,no,yes,600230,604562
13,1,8,cs20.bmp,neg,30,9330.jpg,1000,maske_10.bmp,500,maske_2.bmp,970,cs17.bmp,cs10.bmp,cs5.bmp,cs21.bmp,cs27.bmp,cs20.bmp,no,no,no,no,yes,no,607030,611263
13,1,9,cs8.bmp,pos,100,7330.JPG,1000,maske_9.bmp,500,maske_5.bmp,900,cs6.bmp,cs15.bmp,cs24.bmp,cs19.bmp,cs22.bmp,cs8.bmp,no,no,no,no,no,yes,613725,617890
13,1,10,cs16.bmp,neu,30,2635.jpg,1000,maske_12.bmp,500,maske_8.bmp,970,7187.jpg,1616.jpg,7504.jpg,5395.jpg,2635.jpg,1313.jpg,no,no,no,no,yes,no,620348,621661
13,1,11,cs20.bmp,neg,30,2205.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,cs29.bmp,cs2.bmp,cs25.bmp,cs9.bmp,cs5.bmp,cs20.bmp,no,no,no,no,no,yes,624125,628242
13,1,12,cs24.bmp,pos,30,1463.jpg,1000,maske_11.bmp,500,maske_8.bmp,970,cs26.bmp,cs24.bmp,cs6.bmp,cs15.bmp,cs13.bmp,cs8.bmp,no,no,no,no,yes,no,630701,632524
13,1,13,cs1.bmp,neu,100,7490.jpg,1000,maske_7.bmp,500,maske_5.bmp,900,7504.jpg,2575.jpg,1616.jpg,2635.jpg,2580.jpg,7490.jpg,no,no,no,no,yes,no,634984,639619
13,1,14,cs5.bmp,neg,30,3160.JPG,1000,maske_10.bmp,500,maske_12.bmp,970,cs21.bmp,cs17.bmp,cs9.bmp,cs2.bmp,cs5.bmp,cs25.bmp,no,no,yes,no,no,no,642090,644978
13,1,15,cs6.bmp,pos,900,5910.JPG,1000,maske_11.bmp,500,maske_3.bmp,100,cs4.bmp,cs28.bmp,cs8.bmp,cs6.bmp,cs19.bmp,cs26.bmp,no,no,no,yes,no,no,647455,648361
13,1,16,cs15.bmp,pos,30,2550.jpg,1000,maske_3.bmp,500,maske_11.bmp,970,cs15.bmp,cs23.bmp,cs13.bmp,cs28.bmp,cs22.bmp,cs6.bmp,no,no,no,yes,no,no,650831,652271
13,1,17,cs4.bmp,pos,30,4626.jpg,1000,maske_2.bmp,500,maske_10.bmp,970,cs22.bmp,cs13.bmp,cs4.bmp,cs23.bmp,cs6.bmp,cs15.bmp,no,no,no,no,no,yes,654725,657068
13,1,18,cs30.bmp,neu,100,2580.jpg,1000,maske_12.bmp,500,maske_11.bmp,900,8211.jpg,2575.jpg,5510.jpg,7090.jpg,2580.jpg,2635.jpg,no,no,no,no,yes,no,659526,660933
13,1,19,cs9.bmp,neg,100,9561.jpg,1000,maske_3.bmp,500,maske_11.bmp,900,cs5.bmp,cs7.bmp,cs21.bmp,cs14.bmp,cs2.bmp,cs9.bmp,no,no,no,no,no,yes,663396,666465
13,1,20,cs28.bmp,pos,100,4626.jpg,1000,maske_11.bmp,500,maske_7.bmp,900,cs28.bmp,cs24.bmp,cs15.bmp,cs19.bmp,cs13.bmp,cs22.bmp,yes,no,no,no,no,no,668937,670459
13,1,21,cs18.bmp,neu,900,3550.2.jpg,1000,maske_1.bmp,500,maske_6.bmp,100,5920.JPG,7620.JPG,7004.jpg,7504.jpg,8211.jpg,3550.2.jpg,no,no,no,no,no,yes,672961,674068
