subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
22,cs15.bmp,9,1955938,1959326
22,cs8.bmp,9,1960076,1967950
22,cs4.bmp,9,1968601,1978413
22,cs19.bmp,9,1979073,1981734
22,cs12.bmp,7,1982391,1985414
22,cs2.bmp,8,1986071,1990054
22,cs10.bmp,8,1990709,1993054
22,cs29.bmp,10,1993708,1997086
22,cs28.bmp,9,1997752,2000238
22,cs20.bmp,11,2000896,2006766
22,cs13.bmp,12,2007425,2009566
22,cs17.bmp,15,2010226,2020310
22,cs5.bmp,10,2020967,2023014
22,cs6.bmp,9,2023674,2026166
22,cs1.bmp,6,2026813,2029526
22,cs3.bmp,9,2030181,2032414
22,cs7.bmp,6,2033074,2035094
22,cs26.bmp,14,2035745,2039286
22,cs16.bmp,9,2039944,2045926
22,cs24.bmp,9,2046578,2049206
22,cs14.bmp,9,2049862,2052278
22,cs9.bmp,9,2052933,2058182
22,cs27.bmp,14,2058839,2061958
22,cs11.bmp,3,2062615,2065469
22,cs25.bmp,12,2066121,2069382
22,cs21.bmp,13,2070053,2072150
22,cs30.bmp,13,2072805,2076038
22,cs18.bmp,16,2076697,2081286
22,cs22.bmp,3,2081945,2084902
22,cs23.bmp,15,2085558,2088662
