subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
21,cs13.bmp,14,2176940,2183080
21,cs18.bmp,16,2183878,2186848
21,cs24.bmp,9,2187500,2189832
21,cs1.bmp,12,2190490,2194967
21,cs27.bmp,13,2195621,2197816
21,cs9.bmp,2,2198469,2201400
21,cs12.bmp,11,2202049,2205624
21,cs23.bmp,13,2206280,2209800
21,cs5.bmp,9,2210448,2213023
21,cs15.bmp,11,2213678,2221176
21,cs17.bmp,15,2221828,2227048
21,cs20.bmp,4,2227699,2230087
21,cs11.bmp,2,2230738,2233720
21,cs22.bmp,12,2234380,2241256
21,cs19.bmp,5,2241909,2245640
21,cs26.bmp,5,2246297,2249656
21,cs3.bmp,10,2250309,2253768
21,cs14.bmp,15,2254419,2256224
21,cs2.bmp,13,2256878,2259176
21,cs30.bmp,16,2259828,2261904
21,cs8.bmp,6,2262557,2265063
21,cs21.bmp,16,2265716,2268000
21,cs7.bmp,12,2268657,2272152
21,cs29.bmp,5,2272807,2275280
21,cs10.bmp,2,2275937,2279592
21,cs4.bmp,13,2280247,2282455
21,cs28.bmp,1,2283107,2289176
21,cs6.bmp,3,2289828,2293728
21,cs16.bmp,1,2294387,2297528
21,cs25.bmp,13,2298187,2300904
