subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
59,cs14.bmp,no,no,yes,7503.JPG,7004.jpg,7620.JPG,8211.jpg,5731.jpg,7490.jpg,no,no,no,no,no,yes,1573827,1579821,1580071,1585510
59,cs8.bmp,no,no,yes,2372.jpg,2220.jpg,7504.jpg,1121.jpg,4631.JPG,1616.jpg,no,no,no,no,yes,no,1586596,1588552,1588802,1595896
59,cs26.bmp,no,no,yes,2216.jpg,2260.JPG,2660.jpg,4626.jpg,2345.jpg,2050.jpg,no,no,no,no,no,yes,1596843,1607561,1607811,1610641
59,cs6.bmp,yes,no,no,1935.jpg,7550.jpg,2635.jpg,7090.jpg,7004.jpg,7820.jpg,no,yes,no,no,no,no,1611595,1614542,1614792,1620914
59,cs11.bmp,no,yes,no,5831.jpg,2395.jpg,2550.jpg,1721.jpg,1920.JPG,2150.JPG,no,no,yes,no,no,no,1621866,1623779,1624029,1629898
59,cs15.bmp,yes,no,no,2340.JPG,2216.jpg,2091.jpg,2395.jpg,1750.JPG,2260.JPG,no,no,yes,no,no,no,1630842,1633610,1633860,1637318
59,cs29.bmp,yes,no,no,2040.jpg,2340.JPG,2209.jpg,1750.JPG,5910.JPG,2345.jpg,no,no,no,yes,no,no,1638267,1639647,1639897,1643398
59,cs23.bmp,no,no,yes,9000.jpg,2053.JPG,2455.jpg,9320.jpg,9520.JPG,2205.jpg,no,no,no,no,no,yes,1644347,1647608,1647858,1650213
59,cs28.bmp,no,yes,no,2276.jpg,9041.jpg,3220.JPG,9265.jpg,9432.jpg,9340.JPG,yes,no,no,no,no,no,1651162,1652861,1653111,1660620
59,cs27.bmp,yes,no,no,5910.JPG,2341.jpg,2150.JPG,2209.jpg,1999.jpg,2071.jpg,no,no,no,no,no,yes,1661574,1662991,1663241,1668918
59,cs24.bmp,no,yes,no,9265.jpg,9331.jpg,9611.jpg,9430.JPG,9520.JPG,2141.jpg,no,no,no,no,no,yes,1669881,1671875,1672125,1674846
59,cs21.bmp,yes,no,no,2071.jpg,1750.JPG,1710.JPG,1999.jpg,2341.jpg,2660.jpg,no,yes,no,no,no,no,1675829,1677008,1677258,1680305
59,cs16.bmp,yes,no,no,1920.JPG,2057.jpg,2050.jpg,2080.jpg,2311.jpg,2260.JPG,no,yes,no,no,no,no,1681253,1682615,1682865,1684904
59,cs22.bmp,no,yes,no,9280.jpg,9320.jpg,9331.jpg,9530.JPG,3300.jpg,2750.jpg,no,yes,no,no,no,no,1685854,1687453,1687703,1688720
59,cs7.bmp,no,no,yes,7090.jpg,5535.jpg,5455.jpg,1313.jpg,3550.2.jpg,5740.jpg,no,no,no,no,no,yes,1689666,1691315,1691565,1694953
59,cs13.bmp,no,no,yes,7640.jpg,7830.jpg,1935.jpg,7233.jpg,5920.JPG,3550.2.jpg,no,no,yes,no,no,no,1695902,1697345,1697595,1698951
59,cs10.bmp,yes,no,no,3181.jpg,9265.jpg,3160.JPG,9220.jpg,9331.jpg,9830.jpg,no,no,no,no,yes,no,1699902,1702429,1702679,1707524
59,cs1.bmp,yes,no,no,9180.JPG,6831.jpg,3160.JPG,9265.jpg,2900.1.jpg,2750.jpg,no,no,no,no,yes,no,1708478,1712673,1712923,1723223
59,cs19.bmp,no,yes,no,2205.jpg,9340.JPG,9320.jpg,2141.jpg,9000.jpg,2276.jpg,no,no,yes,no,no,no,1724178,1727021,1727271,1730089
59,cs12.bmp,no,no,yes,9530.JPG,9611.jpg,2205.jpg,9435.jpg,9280.jpg,6311.jpg,no,yes,no,no,no,no,1731032,1733655,1733905,1735214
59,cs20.bmp,no,no,yes,2205.jpg,9340.JPG,3300.jpg,6311.jpg,6831.jpg,2053.JPG,yes,no,no,no,no,no,1736160,1737674,1737924,1741573
59,cs18.bmp,no,no,yes,9342.jpg,3181.jpg,9432.jpg,2750.jpg,2276.jpg,7359.jpg,no,no,no,no,yes,no,1742526,1743981,1744231,1745994
59,cs9.bmp,no,no,yes,9180.JPG,3181.jpg,9041.jpg,9330.jpg,9220.jpg,9342.jpg,no,no,yes,no,no,no,1746938,1748481,1748731,1750060
59,cs25.bmp,yes,no,no,1721.jpg,2091.jpg,8540.JPG,2040.jpg,5910.JPG,2150.JPG,no,no,no,yes,no,no,1751008,1752364,1752614,1756301
59,cs17.bmp,no,no,yes,2070.jpg,1460.JPG,2345.jpg,2080.jpg,2216.jpg,1710.JPG,no,no,no,yes,no,no,1757245,1759431,1759681,1762183
59,cs3.bmp,yes,no,no,1750.JPG,2070.jpg,1463.jpg,1460.JPG,1710.JPG,2080.jpg,yes,no,no,no,no,no,1763134,1765309,1765559,1767688
59,cs5.bmp,yes,no,no,3550.2.jpg,7640.jpg,2220.jpg,7187.jpg,5731.jpg,4631.JPG,no,no,yes,no,no,no,1768632,1771008,1771258,1774676
59,cs2.bmp,yes,no,no,8461.jpg,2150.JPG,1721.jpg,1999.jpg,5910.JPG,5830.JPG,no,no,yes,no,no,no,1775622,1776934,1777184,1778297
59,cs30.bmp,yes,no,no,4626.jpg,1721.jpg,1440.jpg,2050.jpg,2150.JPG,7502.jpg,no,no,no,yes,no,no,1779246,1780536,1780786,1782026
59,cs4.bmp,yes,no,no,9320.jpg,9331.jpg,3220.JPG,9830.jpg,2455.jpg,9220.jpg,no,yes,no,no,no,no,1782976,1786416,1786666,1789716
