subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
16,1,0,cs6.bmp,neg,900,2053.JPG,1000,maske_7.bmp,500,maske_6.bmp,100,cs9.bmp,cs22.bmp,cs28.bmp,cs4.bmp,cs6.bmp,cs8.bmp,no,no,no,no,yes,no,359285,365722
16,1,1,cs25.bmp,neu,900,7004.jpg,1000,maske_7.bmp,500,maske_9.bmp,100,5920.JPG,5395.jpg,5455.jpg,5510.jpg,7187.jpg,7004.jpg,no,no,no,no,no,yes,368411,370281
16,1,2,cs9.bmp,neg,900,3300.jpg,1000,maske_8.bmp,500,maske_9.bmp,100,cs3.bmp,cs10.bmp,cs21.bmp,cs6.bmp,cs9.bmp,cs28.bmp,no,no,no,no,yes,no,372868,374338
16,1,3,cs18.bmp,neu,30,7504.jpg,1000,maske_6.bmp,500,maske_8.bmp,970,2580.jpg,5395.jpg,7820.jpg,5731.jpg,7504.jpg,1935.jpg,no,no,no,no,yes,no,376926,377930
16,1,4,cs18.bmp,neu,30,8211.jpg,1000,maske_4.bmp,500,maske_6.bmp,970,7080.jpg,2620.jpg,7620.JPG,5535.jpg,8211.jpg,5510.jpg,no,no,no,no,yes,no,380525,381434
16,1,5,cs30.bmp,pos,30,2311.jpg,1000,maske_9.bmp,500,maske_4.bmp,970,cs13.bmp,cs5.bmp,cs11.bmp,cs12.bmp,cs26.bmp,cs30.bmp,yes,no,no,no,no,no,384018,393290
16,1,6,cs25.bmp,neu,900,5395.jpg,1000,maske_10.bmp,500,maske_4.bmp,100,7090.jpg,7640.jpg,7504.jpg,2487.jpg,7080.jpg,5395.jpg,no,no,yes,no,no,no,395873,403562
16,1,7,cs23.bmp,neu,900,5920.JPG,1000,maske_12.bmp,500,maske_7.bmp,100,7080.jpg,1121.jpg,5920.JPG,7000.jpg,7233.jpg,3550.2.jpg,no,no,yes,no,no,no,406152,407817
16,1,8,cs8.bmp,neg,30,9331.jpg,1000,maske_7.bmp,500,maske_10.bmp,970,cs10.bmp,cs8.bmp,cs17.bmp,cs29.bmp,cs6.bmp,cs21.bmp,no,no,no,no,no,yes,410398,416634
16,1,9,cs19.bmp,neu,100,2487.jpg,1000,maske_10.bmp,500,maske_1.bmp,900,2372.jpg,7830.jpg,7187.jpg,2487.jpg,5535.jpg,7080.jpg,no,no,no,yes,no,no,419219,421113
16,1,10,cs16.bmp,pos,30,7502.jpg,1000,maske_7.bmp,500,maske_9.bmp,970,cs7.bmp,cs16.bmp,cs14.bmp,cs26.bmp,cs12.bmp,cs5.bmp,no,no,no,no,no,yes,423699,428106
16,1,11,cs23.bmp,neu,900,4631.JPG,1000,maske_9.bmp,500,maske_2.bmp,100,7187.jpg,2575.jpg,4631.JPG,7004.jpg,5920.JPG,1313.jpg,no,no,yes,no,no,no,430686,432370
16,1,12,cs29.bmp,neg,100,9000.jpg,1000,maske_8.bmp,500,maske_12.bmp,900,cs8.bmp,cs9.bmp,cs24.bmp,cs29.bmp,cs28.bmp,cs4.bmp,no,no,no,yes,no,no,434955,436890
16,1,13,cs24.bmp,neg,100,9330.jpg,1000,maske_9.bmp,500,maske_3.bmp,900,cs6.bmp,cs10.bmp,cs21.bmp,cs8.bmp,cs24.bmp,cs3.bmp,no,no,no,no,yes,no,439471,440473
16,1,14,cs18.bmp,neu,30,7503.JPG,1000,maske_8.bmp,500,maske_6.bmp,970,5510.jpg,7820.jpg,7503.JPG,4631.JPG,5740.jpg,7004.jpg,no,no,yes,no,no,no,443058,444058
16,1,15,cs13.bmp,pos,30,2209.jpg,1000,maske_1.bmp,500,maske_5.bmp,970,cs26.bmp,cs20.bmp,cs11.bmp,cs13.bmp,cs5.bmp,cs12.bmp,no,yes,no,no,no,no,446646,448634
16,1,16,cs14.bmp,pos,30,2345.jpg,1000,maske_8.bmp,500,maske_9.bmp,970,cs12.bmp,cs11.bmp,cs16.bmp,cs14.bmp,cs5.bmp,cs20.bmp,no,no,yes,no,no,no,451232,452962
16,1,17,cs22.bmp,neg,30,7359.jpg,1000,maske_10.bmp,500,maske_11.bmp,970,cs8.bmp,cs29.bmp,cs17.bmp,cs22.bmp,cs3.bmp,cs28.bmp,no,no,no,no,yes,no,455560,459017
16,1,18,cs11.bmp,pos,100,2058.jpg,1000,maske_12.bmp,500,maske_1.bmp,900,cs12.bmp,cs16.bmp,cs20.bmp,cs26.bmp,cs11.bmp,cs30.bmp,no,no,no,no,yes,no,461605,463882
16,1,19,cs20.bmp,pos,100,2080.jpg,1000,maske_9.bmp,500,maske_12.bmp,900,cs16.bmp,cs13.bmp,cs30.bmp,cs14.bmp,cs20.bmp,cs7.bmp,no,no,no,no,yes,no,466475,467482
16,1,20,cs22.bmp,neg,30,9430.JPG,1000,maske_9.bmp,500,maske_4.bmp,970,cs9.bmp,cs22.bmp,cs17.bmp,cs21.bmp,cs8.bmp,cs29.bmp,no,no,no,no,yes,no,470061,471842
16,1,21,cs6.bmp,neg,900,9611.jpg,1000,maske_12.bmp,500,maske_4.bmp,100,cs10.bmp,cs24.bmp,cs8.bmp,cs17.bmp,cs4.bmp,cs6.bmp,no,no,no,no,no,yes,474428,475305
16,1,22,cs29.bmp,neg,100,9611.jpg,1000,maske_12.bmp,500,maske_2.bmp,900,cs22.bmp,cs4.bmp,cs10.bmp,cs21.bmp,cs9.bmp,cs29.bmp,no,no,no,no,no,yes,477894,479066
16,1,23,cs28.bmp,neg,30,9340.JPG,1000,maske_2.bmp,500,maske_6.bmp,970,cs8.bmp,cs10.bmp,cs24.bmp,cs28.bmp,cs6.bmp,cs29.bmp,yes,no,no,no,no,no,481658,484410
