subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
15,cs23.bmp,11,1916570,1923516
15,cs17.bmp,12,1924313,1929868
15,cs8.bmp,13,1930522,1938563
15,cs2.bmp,13,1939215,1941820
15,cs26.bmp,13,1942476,1948404
15,cs18.bmp,14,1949064,1952291
15,cs28.bmp,10,1952945,1957819
15,cs29.bmp,12,1958476,1962636
15,cs10.bmp,6,1963287,1968915
15,cs7.bmp,6,1969569,1974939
15,cs11.bmp,7,1975594,1980420
15,cs19.bmp,6,1981076,1988059
15,cs5.bmp,7,1988711,1996964
15,cs15.bmp,11,1997617,2002995
15,cs1.bmp,12,2003652,2007619
15,cs4.bmp,7,2008276,2011924
15,cs9.bmp,4,2012583,2017588
15,cs20.bmp,14,2018241,2024019
15,cs30.bmp,16,2024677,2030236
15,cs3.bmp,16,2030890,2041411
15,cs24.bmp,3,2042065,2046604
15,cs25.bmp,15,2047254,2051572
15,cs22.bmp,7,2052230,2063116
15,cs27.bmp,14,2063772,2067620
15,cs21.bmp,14,2068278,2071659
15,cs14.bmp,8,2072312,2077139
15,cs16.bmp,7,2077795,2084428
15,cs12.bmp,5,2085078,2087652
15,cs6.bmp,4,2088302,2093443
15,cs13.bmp,15,2094101,2096523
