trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
306,1,cs10.bmp,neu,30,1616.jpg,1000,maske_1.bmp,500,maske_3.bmp,970,1121.jpg,1616.jpg,7211.jpg,5731.jpg,4631.JPG,7000.jpg
252,1,cs11.bmp,neu,30,2635.jpg,1000,maske_12.bmp,500,maske_10.bmp,970,2372.jpg,2620.jpg,7233.jpg,1616.jpg,2635.jpg,7004.jpg
276,1,cs19.bmp,neu,100,1616.jpg,1000,maske_2.bmp,500,maske_1.bmp,900,7187.jpg,2487.jpg,1616.jpg,2372.jpg,5731.jpg,2575.jpg
72,1,cs20.bmp,pos,30,1710.JPG,1000,maske_5.bmp,500,maske_8.bmp,970,cs1.bmp,cs5.bmp,cs15.bmp,cs30.bmp,cs12.bmp,cs20.bmp
54,1,cs23.bmp,pos,30,7502.jpg,1000,maske_11.bmp,500,maske_12.bmp,970,cs17.bmp,cs5.bmp,cs16.bmp,cs1.bmp,cs23.bmp,cs29.bmp
162,1,cs4.bmp,neg,30,2141.jpg,1000,maske_6.bmp,500,maske_10.bmp,970,cs9.bmp,cs28.bmp,cs27.bmp,cs4.bmp,cs26.bmp,cs13.bmp
144,1,cs7.bmp,neg,30,2900.1.jpg,1000,maske_12.bmp,500,maske_11.bmp,970,cs4.bmp,cs6.bmp,cs26.bmp,cs7.bmp,cs18.bmp,cs13.bmp
168,1,cs4.bmp,neg,30,9342.jpg,1000,maske_1.bmp,500,maske_5.bmp,970,cs27.bmp,cs13.bmp,cs4.bmp,cs28.bmp,cs26.bmp,cs7.bmp
60,1,cs23.bmp,pos,30,5831.jpg,1000,maske_6.bmp,500,maske_10.bmp,970,cs30.bmp,cs23.bmp,cs21.bmp,cs15.bmp,cs1.bmp,cs12.bmp
336,1,cs25.bmp,neu,900,2635.jpg,1000,maske_3.bmp,500,maske_9.bmp,100,7503.JPG,2635.jpg,5731.jpg,7000.jpg,2580.jpg,5920.JPG
6,1,cs1.bmp,pos,30,2091.jpg,1000,maske_10.bmp,500,maske_1.bmp,970,cs17.bmp,cs15.bmp,cs1.bmp,cs30.bmp,cs12.bmp,cs21.bmp
186,1,cs13.bmp,neg,30,9265.jpg,1000,maske_8.bmp,500,maske_6.bmp,970,cs6.bmp,cs28.bmp,cs9.bmp,cs13.bmp,cs7.bmp,cs18.bmp
270,1,cs19.bmp,neu,100,2575.jpg,1000,maske_3.bmp,500,maske_2.bmp,900,7504.jpg,1313.jpg,7620.JPG,2487.jpg,2575.jpg,1935.jpg
48,1,cs30.bmp,pos,30,1721.jpg,1000,maske_1.bmp,500,maske_12.bmp,970,cs21.bmp,cs5.bmp,cs15.bmp,cs1.bmp,cs23.bmp,cs30.bmp
264,1,cs11.bmp,neu,30,7187.jpg,1000,maske_6.bmp,500,maske_8.bmp,970,2220.jpg,7004.jpg,7187.jpg,5510.jpg,1935.jpg,2580.jpg
12,1,cs16.bmp,pos,30,1463.jpg,1000,maske_7.bmp,500,maske_1.bmp,970,cs23.bmp,cs5.bmp,cs20.bmp,cs21.bmp,cs15.bmp,cs16.bmp
36,1,cs21.bmp,pos,30,1710.JPG,1000,maske_1.bmp,500,maske_4.bmp,970,cs1.bmp,cs14.bmp,cs17.bmp,cs30.bmp,cs15.bmp,cs21.bmp
114,1,cs12.bmp,pos,900,2260.JPG,1000,maske_12.bmp,500,maske_8.bmp,100,cs15.bmp,cs29.bmp,cs21.bmp,cs12.bmp,cs17.bmp,cs16.bmp
282,1,cs22.bmp,neu,900,2575.jpg,1000,maske_3.bmp,500,maske_8.bmp,100,2220.jpg,2575.jpg,2580.jpg,7504.jpg,7080.jpg,5731.jpg
102,1,cs29.bmp,pos,900,1721.jpg,1000,maske_1.bmp,500,maske_7.bmp,100,cs5.bmp,cs14.bmp,cs12.bmp,cs16.bmp,cs20.bmp,cs29.bmp
126,1,cs2.bmp,neg,30,9290.jpg,1000,maske_4.bmp,500,maske_5.bmp,970,cs24.bmp,cs18.bmp,cs13.bmp,cs9.bmp,cs8.bmp,cs2.bmp
240,1,cs27.bmp,neg,900,7359.jpg,1000,maske_3.bmp,500,maske_5.bmp,100,cs2.bmp,cs8.bmp,cs7.bmp,cs27.bmp,cs26.bmp,cs28.bmp
24,1,cs5.bmp,pos,30,2395.jpg,1000,maske_11.bmp,500,maske_3.bmp,970,cs1.bmp,cs12.bmp,cs5.bmp,cs14.bmp,cs29.bmp,cs20.bmp
318,1,cs3.bmp,neu,100,5920.JPG,1000,maske_12.bmp,500,maske_2.bmp,900,7090.jpg,5920.JPG,1935.jpg,3550.2.jpg,8211.jpg,7504.jpg
288,1,cs22.bmp,neu,900,5740.jpg,1000,maske_12.bmp,500,maske_6.bmp,100,5740.jpg,7233.jpg,2220.jpg,7820.jpg,7550.jpg,2635.jpg
312,1,cs10.bmp,neu,30,2220.jpg,1000,maske_9.bmp,500,maske_3.bmp,970,2220.jpg,7490.jpg,7504.jpg,5920.JPG,1121.jpg,7080.jpg
18,1,cs17.bmp,pos,30,2071.jpg,1000,maske_1.bmp,500,maske_8.bmp,970,cs15.bmp,cs5.bmp,cs1.bmp,cs17.bmp,cs12.bmp,cs21.bmp
180,1,cs9.bmp,neg,30,2205.jpg,1000,maske_5.bmp,500,maske_2.bmp,970,cs2.bmp,cs8.bmp,cs27.bmp,cs24.bmp,cs28.bmp,cs9.bmp
204,1,cs24.bmp,neg,100,9611.jpg,1000,maske_9.bmp,500,maske_2.bmp,900,cs8.bmp,cs6.bmp,cs9.bmp,cs24.bmp,cs13.bmp,cs26.bmp
300,1,cs10.bmp,neu,30,4631.JPG,1000,maske_3.bmp,500,maske_6.bmp,970,1313.jpg,8211.jpg,7490.jpg,7830.jpg,4631.JPG,7000.jpg
150,1,cs18.bmp,neg,30,3220.JPG,1000,maske_5.bmp,500,maske_1.bmp,970,cs18.bmp,cs9.bmp,cs27.bmp,cs4.bmp,cs6.bmp,cs13.bmp
156,1,cs18.bmp,neg,30,9520.JPG,1000,maske_8.bmp,500,maske_10.bmp,970,cs18.bmp,cs28.bmp,cs6.bmp,cs8.bmp,cs7.bmp,cs26.bmp
222,1,cs28.bmp,neg,900,6311.jpg,1000,maske_1.bmp,500,maske_9.bmp,100,cs28.bmp,cs9.bmp,cs24.bmp,cs26.bmp,cs4.bmp,cs27.bmp
246,1,cs11.bmp,neu,30,5731.jpg,1000,maske_10.bmp,500,maske_9.bmp,970,7233.jpg,7080.jpg,8211.jpg,7187.jpg,5731.jpg,2487.jpg
228,1,cs28.bmp,neg,900,9561.jpg,1000,maske_5.bmp,500,maske_12.bmp,100,cs8.bmp,cs9.bmp,cs4.bmp,cs2.bmp,cs26.bmp,cs28.bmp
