trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
102,1,cs28.bmp,pos,900,1721.jpg,1000,maske_9.bmp,500,maske_3.bmp,100,cs20.bmp,cs27.bmp,cs14.bmp,cs1.bmp,cs28.bmp,cs29.bmp
252,1,cs23.bmp,neu,30,7490.jpg,1000,maske_11.bmp,500,maske_7.bmp,970,7000.jpg,2580.jpg,7820.jpg,5395.jpg,7490.jpg,5920.JPG
24,1,cs6.bmp,pos,30,1710.JPG,1000,maske_11.bmp,500,maske_10.bmp,970,cs29.bmp,cs7.bmp,cs14.bmp,cs18.bmp,cs24.bmp,cs6.bmp
336,1,cs5.bmp,neu,900,1935.jpg,1000,maske_4.bmp,500,maske_2.bmp,100,5731.jpg,7830.jpg,7211.jpg,7000.jpg,8211.jpg,1935.jpg
180,1,cs15.bmp,neg,30,2455.jpg,1000,maske_12.bmp,500,maske_5.bmp,970,cs25.bmp,cs3.bmp,cs26.bmp,cs15.bmp,cs9.bmp,cs11.bmp
270,1,cs17.bmp,neu,100,3550.2.jpg,1000,maske_3.bmp,500,maske_5.bmp,900,5510.jpg,3550.2.jpg,7640.jpg,7504.jpg,2575.jpg,7820.jpg
126,1,cs30.bmp,neg,30,2750.jpg,1000,maske_10.bmp,500,maske_5.bmp,970,cs19.bmp,cs2.bmp,cs11.bmp,cs4.bmp,cs25.bmp,cs30.bmp
276,1,cs17.bmp,neu,100,1616.jpg,1000,maske_4.bmp,500,maske_2.bmp,900,2487.jpg,7820.jpg,7490.jpg,7004.jpg,1616.jpg,5395.jpg
78,1,cs27.bmp,pos,100,2216.jpg,1000,maske_8.bmp,500,maske_10.bmp,900,cs1.bmp,cs6.bmp,cs27.bmp,cs18.bmp,cs29.bmp,cs20.bmp
144,1,cs4.bmp,neg,30,9180.JPG,1000,maske_12.bmp,500,maske_1.bmp,970,cs12.bmp,cs11.bmp,cs4.bmp,cs9.bmp,cs30.bmp,cs26.bmp
282,1,cs10.bmp,neu,900,5395.jpg,1000,maske_4.bmp,500,maske_6.bmp,100,7620.JPG,2620.jpg,1121.jpg,7000.jpg,7090.jpg,5395.jpg
18,1,cs14.bmp,pos,30,2550.jpg,1000,maske_11.bmp,500,maske_3.bmp,970,cs28.bmp,cs20.bmp,cs14.bmp,cs22.bmp,cs1.bmp,cs27.bmp
228,1,cs9.bmp,neg,900,7359.jpg,1000,maske_2.bmp,500,maske_11.bmp,100,cs9.bmp,cs8.bmp,cs2.bmp,cs19.bmp,cs15.bmp,cs25.bmp
36,1,cs29.bmp,pos,30,2395.jpg,1000,maske_5.bmp,500,maske_3.bmp,970,cs14.bmp,cs22.bmp,cs7.bmp,cs29.bmp,cs1.bmp,cs28.bmp
12,1,cs16.bmp,pos,30,2550.jpg,1000,maske_9.bmp,500,maske_2.bmp,970,cs20.bmp,cs22.bmp,cs28.bmp,cs16.bmp,cs14.bmp,cs7.bmp
186,1,cs12.bmp,neg,30,2141.jpg,1000,maske_11.bmp,500,maske_10.bmp,970,cs3.bmp,cs11.bmp,cs4.bmp,cs2.bmp,cs12.bmp,cs19.bmp
84,1,cs27.bmp,pos,100,2040.jpg,1000,maske_2.bmp,500,maske_5.bmp,900,cs29.bmp,cs27.bmp,cs22.bmp,cs16.bmp,cs1.bmp,cs14.bmp
120,1,cs22.bmp,pos,900,2395.jpg,1000,maske_6.bmp,500,maske_4.bmp,100,cs22.bmp,cs7.bmp,cs18.bmp,cs24.bmp,cs6.bmp,cs1.bmp
48,1,cs18.bmp,pos,30,7330.JPG,1000,maske_7.bmp,500,maske_4.bmp,970,cs28.bmp,cs7.bmp,cs6.bmp,cs24.bmp,cs18.bmp,cs1.bmp
