subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
24,1,0,cs23.bmp,neg,100,9432.jpg,1000,maske_8.bmp,500,maske_1.bmp,900,cs23.bmp,cs5.bmp,cs4.bmp,cs26.bmp,cs22.bmp,cs7.bmp,no,no,no,yes,no,no,41195,53237
24,1,1,cs12.bmp,neu,30,5535.jpg,1000,maske_8.bmp,500,maske_10.bmp,970,5535.jpg,2635.jpg,7620.JPG,7000.jpg,7640.jpg,7490.jpg,yes,no,no,no,no,no,55818,57613
24,1,2,cs20.bmp,neu,900,7090.jpg,1000,maske_4.bmp,500,maske_2.bmp,100,2372.jpg,7090.jpg,1616.jpg,7080.jpg,3550.2.jpg,5535.jpg,no,yes,no,no,no,no,60077,61285
24,1,3,cs1.bmp,neu,30,4631.JPG,1000,maske_7.bmp,500,maske_12.bmp,970,7004.jpg,4631.JPG,2580.jpg,2635.jpg,5731.jpg,5455.jpg,no,yes,no,no,no,no,63747,65149
24,1,4,cs2.bmp,neu,100,7000.jpg,1000,maske_6.bmp,500,maske_3.bmp,900,7640.jpg,7000.jpg,5395.jpg,3550.2.jpg,8211.jpg,7004.jpg,no,yes,no,no,no,no,67619,68830
24,1,5,cs28.bmp,pos,100,2311.jpg,1000,maske_1.bmp,500,maske_10.bmp,900,cs19.bmp,cs16.bmp,cs8.bmp,cs14.bmp,cs21.bmp,cs28.bmp,no,no,no,no,yes,no,71290,79309
24,1,6,cs24.bmp,pos,30,2340.JPG,1000,maske_1.bmp,500,maske_11.bmp,970,cs10.bmp,cs11.bmp,cs24.bmp,cs28.bmp,cs16.bmp,cs3.bmp,no,yes,no,no,no,no,81771,89829
24,1,7,cs1.bmp,neu,30,2620.jpg,1000,maske_4.bmp,500,maske_11.bmp,970,2635.jpg,7504.jpg,2575.jpg,1121.jpg,2620.jpg,5535.jpg,no,no,no,no,yes,no,92289,93229
24,1,8,cs1.bmp,neu,30,8211.jpg,1000,maske_7.bmp,500,maske_4.bmp,970,7233.jpg,8211.jpg,7830.jpg,7620.JPG,7820.jpg,1935.jpg,no,yes,no,no,no,no,95701,97789
24,1,9,cs14.bmp,pos,30,2260.JPG,1000,maske_2.bmp,500,maske_10.bmp,970,cs10.bmp,cs14.bmp,cs8.bmp,cs30.bmp,cs3.bmp,cs11.bmp,no,no,no,yes,no,no,100265,105653
24,1,10,cs11.bmp,pos,30,1721.jpg,1000,maske_10.bmp,500,maske_7.bmp,970,cs11.bmp,cs10.bmp,cs19.bmp,cs15.bmp,cs16.bmp,cs14.bmp,no,no,no,no,yes,no,108184,112301
24,1,11,cs15.bmp,pos,30,2341.jpg,1000,maske_11.bmp,500,maske_2.bmp,970,cs24.bmp,cs15.bmp,cs11.bmp,cs10.bmp,cs3.bmp,cs28.bmp,no,no,no,no,yes,no,114760,117917
24,1,12,cs12.bmp,neu,30,2220.jpg,1000,maske_2.bmp,500,maske_12.bmp,970,2580.jpg,2487.jpg,2372.jpg,2220.jpg,1616.jpg,7620.JPG,no,no,no,yes,no,no,120384,121349
24,1,13,cs18.bmp,neg,30,9430.JPG,1000,maske_9.bmp,500,maske_6.bmp,970,cs25.bmp,cs18.bmp,cs9.bmp,cs13.bmp,cs4.bmp,cs23.bmp,no,no,no,no,no,yes,123808,132125
24,1,14,cs30.bmp,pos,900,2260.JPG,1000,maske_1.bmp,500,maske_8.bmp,100,cs11.bmp,cs14.bmp,cs30.bmp,cs24.bmp,cs19.bmp,cs8.bmp,no,no,yes,no,no,no,134596,135637
24,1,15,cs19.bmp,pos,30,2080.jpg,1000,maske_2.bmp,500,maske_12.bmp,970,cs11.bmp,cs19.bmp,cs15.bmp,cs24.bmp,cs3.bmp,cs8.bmp,no,yes,no,no,no,no,138102,140037
24,1,16,cs27.bmp,neg,30,3160.JPG,1000,maske_7.bmp,500,maske_6.bmp,970,cs27.bmp,cs22.bmp,cs23.bmp,cs5.bmp,cs9.bmp,cs7.bmp,no,no,no,yes,no,no,142502,143837
24,1,17,cs8.bmp,pos,900,2080.jpg,1000,maske_11.bmp,500,maske_10.bmp,100,cs30.bmp,cs8.bmp,cs3.bmp,cs24.bmp,cs21.bmp,cs15.bmp,no,yes,no,no,no,no,146303,147165
24,1,18,cs26.bmp,neg,30,9320.jpg,1000,maske_1.bmp,500,maske_10.bmp,970,cs22.bmp,cs7.bmp,cs29.bmp,cs4.bmp,cs9.bmp,cs26.bmp,no,no,no,no,yes,no,149631,151101
24,1,19,cs30.bmp,pos,900,7502.jpg,1000,maske_3.bmp,500,maske_10.bmp,100,cs8.bmp,cs11.bmp,cs3.bmp,cs19.bmp,cs30.bmp,cs21.bmp,no,no,no,no,yes,no,153561,154318
24,1,20,cs13.bmp,neg,30,9330.jpg,1000,maske_2.bmp,500,maske_4.bmp,970,cs25.bmp,cs9.bmp,cs13.bmp,cs29.bmp,cs4.bmp,cs23.bmp,no,no,no,no,no,yes,156773,157613
24,1,21,cs21.bmp,pos,100,2209.jpg,1000,maske_9.bmp,500,maske_2.bmp,900,cs19.bmp,cs14.bmp,cs3.bmp,cs28.bmp,cs21.bmp,cs24.bmp,no,no,no,yes,no,no,160080,161437
24,1,22,cs29.bmp,neg,900,9041.jpg,1000,maske_8.bmp,500,maske_11.bmp,100,cs29.bmp,cs4.bmp,cs22.bmp,cs5.bmp,cs23.bmp,cs27.bmp,yes,no,no,no,no,no,163903,165037
24,1,23,cs7.bmp,neg,30,9180.JPG,1000,maske_9.bmp,500,maske_6.bmp,970,cs25.bmp,cs7.bmp,cs18.bmp,cs27.bmp,cs5.bmp,cs22.bmp,no,no,yes,no,no,no,167502,169205
24,1,24,cs8.bmp,pos,900,2070.jpg,1000,maske_2.bmp,500,maske_5.bmp,100,cs8.bmp,cs19.bmp,cs21.bmp,cs10.bmp,cs30.bmp,cs15.bmp,yes,no,no,no,no,no,171668,172502
24,1,25,cs3.bmp,pos,30,2150.JPG,1000,maske_6.bmp,500,maske_2.bmp,970,cs10.bmp,cs28.bmp,cs11.bmp,cs14.bmp,cs3.bmp,cs21.bmp,no,no,no,yes,no,no,174962,176253
24,1,26,cs7.bmp,neg,30,3181.jpg,1000,maske_7.bmp,500,maske_10.bmp,970,cs5.bmp,cs18.bmp,cs7.bmp,cs13.bmp,cs29.bmp,cs26.bmp,no,no,yes,no,no,no,178715,179477
24,1,27,cs2.bmp,neu,100,4631.JPG,1000,maske_11.bmp,500,maske_9.bmp,900,7233.jpg,7620.JPG,7820.jpg,5920.JPG,5535.jpg,4631.JPG,no,no,no,no,no,yes,181939,183877
24,1,28,cs15.bmp,pos,30,8420.JPG,1000,maske_12.bmp,500,maske_7.bmp,970,cs8.bmp,cs15.bmp,cs28.bmp,cs11.bmp,cs24.bmp,cs19.bmp,no,yes,no,no,no,no,186350,188517
24,1,29,cs12.bmp,neu,30,2487.jpg,1000,maske_1.bmp,500,maske_6.bmp,970,5455.jpg,5920.JPG,2487.jpg,5535.jpg,8211.jpg,7640.jpg,no,no,yes,no,no,no,190974,192965
24,1,30,cs6.bmp,neu,100,7490.jpg,1000,maske_6.bmp,500,maske_7.bmp,900,7830.jpg,7233.jpg,7490.jpg,5920.JPG,3550.2.jpg,5510.jpg,no,no,yes,no,no,no,195422,199517
24,1,31,cs29.bmp,neg,900,9220.jpg,1000,maske_10.bmp,500,maske_12.bmp,100,cs25.bmp,cs18.bmp,cs4.bmp,cs29.bmp,cs26.bmp,cs5.bmp,no,no,no,yes,no,no,201974,203181
24,1,32,cs25.bmp,neg,30,9342.jpg,1000,maske_1.bmp,500,maske_12.bmp,970,cs25.bmp,cs27.bmp,cs4.bmp,cs26.bmp,cs18.bmp,cs5.bmp,no,no,no,yes,no,no,205644,206910
24,1,33,cs28.bmp,pos,100,2209.jpg,1000,maske_9.bmp,500,maske_1.bmp,900,cs8.bmp,cs24.bmp,cs28.bmp,cs21.bmp,cs15.bmp,cs30.bmp,no,no,yes,no,no,no,209375,210677
24,1,34,cs20.bmp,neu,900,5740.jpg,1000,maske_8.bmp,500,maske_4.bmp,100,2620.jpg,7640.jpg,7503.JPG,1935.jpg,5740.jpg,2635.jpg,no,no,no,no,yes,no,213128,214093
24,1,35,cs10.bmp,pos,30,2345.jpg,1000,maske_5.bmp,500,maske_8.bmp,970,cs28.bmp,cs10.bmp,cs14.bmp,cs19.bmp,cs21.bmp,cs16.bmp,no,no,no,no,no,yes,216562,217989
24,1,36,cs16.bmp,pos,30,2550.jpg,1000,maske_8.bmp,500,maske_3.bmp,970,cs30.bmp,cs24.bmp,cs15.bmp,cs14.bmp,cs16.bmp,cs19.bmp,no,no,no,yes,no,no,220456,221605
24,1,37,cs23.bmp,neg,100,2455.jpg,1000,maske_5.bmp,500,maske_4.bmp,900,cs23.bmp,cs4.bmp,cs9.bmp,cs26.bmp,cs22.bmp,cs27.bmp,yes,no,no,no,no,no,224069,225510
24,1,38,cs12.bmp,neu,30,5455.jpg,1000,maske_2.bmp,500,maske_6.bmp,970,5455.jpg,8211.jpg,1935.jpg,7830.jpg,4631.JPG,7504.jpg,yes,no,no,no,no,no,227975,229021
24,1,39,cs5.bmp,neg,100,9430.JPG,1000,maske_6.bmp,500,maske_11.bmp,900,cs7.bmp,cs9.bmp,cs13.bmp,cs5.bmp,cs26.bmp,cs27.bmp,no,no,no,yes,no,no,231481,232285
24,1,40,cs21.bmp,pos,100,2345.jpg,1000,maske_8.bmp,500,maske_10.bmp,900,cs11.bmp,cs21.bmp,cs3.bmp,cs16.bmp,cs24.bmp,cs15.bmp,no,yes,no,no,no,no,234752,236037
24,1,41,cs6.bmp,neu,100,5535.jpg,1000,maske_9.bmp,500,maske_2.bmp,900,5535.jpg,7620.JPG,7830.jpg,1121.jpg,7820.jpg,7090.jpg,yes,no,no,no,no,no,238493,239605
24,1,42,cs17.bmp,neu,900,7550.jpg,1000,maske_8.bmp,500,maske_3.bmp,100,5535.jpg,7550.jpg,7080.jpg,5510.jpg,1616.jpg,1121.jpg,no,yes,no,no,no,no,242058,243206
24,1,43,cs26.bmp,neg,30,9220.jpg,1000,maske_7.bmp,500,maske_11.bmp,970,cs5.bmp,cs26.bmp,cs18.bmp,cs7.bmp,cs22.bmp,cs29.bmp,no,no,no,no,yes,no,245669,246733
24,1,44,cs5.bmp,neg,100,2750.jpg,1000,maske_12.bmp,500,maske_1.bmp,900,cs9.bmp,cs13.bmp,cs26.bmp,cs5.bmp,cs27.bmp,cs23.bmp,no,no,no,yes,no,no,249199,250669
24,1,45,cs10.bmp,pos,30,2340.JPG,1000,maske_10.bmp,500,maske_4.bmp,970,cs28.bmp,cs21.bmp,cs10.bmp,cs16.bmp,cs11.bmp,cs3.bmp,no,no,no,no,no,yes,253140,254261
24,1,46,cs9.bmp,neg,30,9561.jpg,1000,maske_8.bmp,500,maske_1.bmp,970,cs9.bmp,cs5.bmp,cs26.bmp,cs22.bmp,cs7.bmp,cs29.bmp,no,no,yes,no,no,no,256716,259190
24,1,47,cs22.bmp,neg,900,3181.jpg,1000,maske_7.bmp,500,maske_8.bmp,100,cs26.bmp,cs29.bmp,cs5.bmp,cs22.bmp,cs9.bmp,cs4.bmp,no,no,no,yes,no,no,261659,262853
24,1,48,cs22.bmp,neg,900,2900.1.jpg,1000,maske_5.bmp,500,maske_4.bmp,100,cs25.bmp,cs22.bmp,cs29.bmp,cs4.bmp,cs7.bmp,cs5.bmp,no,yes,no,no,no,no,265305,266461
