trialnr,blocknr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1  
96,1,cs14.bmp,pos,100,2340.JPG,1000,maske_4.bmp,500,maske_12.bmp,900,cs8.bmp,cs25.bmp,cs14.bmp,cs22.bmp,cs3.bmp,cs9.bmp
330,1,cs1.bmp,neu,900,4631.JPG,1000,maske_11.bmp,500,maske_4.bmp,100,2487.jpg,7211.jpg,7830.jpg,1616.jpg,7090.jpg,4631.JPG
144,1,cs23.bmp,neg,30,9280.jpg,1000,maske_8.bmp,500,maske_2.bmp,970,cs16.bmp,cs6.bmp,cs20.bmp,cs23.bmp,cs18.bmp,cs11.bmp
312,1,cs7.bmp,neu,30,7233.jpg,1000,maske_5.bmp,500,maske_11.bmp,970,5535.jpg,7504.jpg,7187.jpg,1313.jpg,7640.jpg,7233.jpg
24,1,cs3.bmp,pos,30,8420.JPG,1000,maske_8.bmp,500,maske_3.bmp,970,cs13.bmp,cs10.bmp,cs3.bmp,cs9.bmp,cs25.bmp,cs14.bmp
60,1,cs24.bmp,pos,30,2058.jpg,1000,maske_10.bmp,500,maske_5.bmp,970,cs9.bmp,cs13.bmp,cs22.bmp,cs24.bmp,cs19.bmp,cs10.bmp
288,1,cs30.bmp,neu,900,2580.jpg,1000,maske_9.bmp,500,maske_6.bmp,100,2580.jpg,7080.jpg,2575.jpg,2372.jpg,7503.JPG,7640.jpg
54,1,cs24.bmp,pos,30,1710.JPG,1000,maske_4.bmp,500,maske_11.bmp,970,cs25.bmp,cs2.bmp,cs9.bmp,cs24.bmp,cs13.bmp,cs19.bmp
156,1,cs15.bmp,neg,30,3220.JPG,1000,maske_6.bmp,500,maske_12.bmp,970,cs11.bmp,cs18.bmp,cs15.bmp,cs20.bmp,cs28.bmp,cs23.bmp
282,1,cs30.bmp,neu,900,5920.JPG,1000,maske_4.bmp,500,maske_3.bmp,100,4631.JPG,2220.jpg,5455.jpg,5920.JPG,7211.jpg,7640.jpg
30,1,cs19.bmp,pos,30,1710.JPG,1000,maske_12.bmp,500,maske_1.bmp,970,cs19.bmp,cs21.bmp,cs13.bmp,cs10.bmp,cs9.bmp,cs24.bmp
138,1,cs18.bmp,neg,30,9520.JPG,1000,maske_2.bmp,500,maske_12.bmp,970,cs15.bmp,cs26.bmp,cs28.bmp,cs29.bmp,cs17.bmp,cs18.bmp
18,1,cs25.bmp,pos,30,1710.JPG,1000,maske_12.bmp,500,maske_5.bmp,970,cs25.bmp,cs21.bmp,cs2.bmp,cs13.bmp,cs14.bmp,cs9.bmp
246,1,cs5.bmp,neu,30,1616.jpg,1000,maske_5.bmp,500,maske_10.bmp,970,7490.jpg,1616.jpg,7820.jpg,1935.jpg,7233.jpg,5740.jpg
336,1,cs1.bmp,neu,900,3550.2.jpg,1000,maske_9.bmp,500,maske_10.bmp,100,3550.2.jpg,8211.jpg,7550.jpg,1935.jpg,5510.jpg,7000.jpg
42,1,cs13.bmp,pos,30,2080.jpg,1000,maske_2.bmp,500,maske_3.bmp,970,cs8.bmp,cs21.bmp,cs19.bmp,cs13.bmp,cs3.bmp,cs9.bmp
84,1,cs2.bmp,pos,100,2070.jpg,1000,maske_4.bmp,500,maske_9.bmp,900,cs19.bmp,cs2.bmp,cs13.bmp,cs22.bmp,cs8.bmp,cs9.bmp
6,1,cs22.bmp,pos,30,2150.JPG,1000,maske_6.bmp,500,maske_3.bmp,970,cs10.bmp,cs3.bmp,cs13.bmp,cs8.bmp,cs22.bmp,cs19.bmp
48,1,cs13.bmp,pos,30,1721.jpg,1000,maske_2.bmp,500,maske_8.bmp,970,cs19.bmp,cs2.bmp,cs13.bmp,cs8.bmp,cs9.bmp,cs3.bmp
102,1,cs21.bmp,pos,900,7330.JPG,1000,maske_8.bmp,500,maske_10.bmp,100,cs2.bmp,cs10.bmp,cs21.bmp,cs14.bmp,cs8.bmp,cs22.bmp
78,1,cs2.bmp,pos,100,2209.jpg,1000,maske_10.bmp,500,maske_12.bmp,900,cs3.bmp,cs25.bmp,cs2.bmp,cs21.bmp,cs8.bmp,cs22.bmp
90,1,cs14.bmp,pos,100,2660.jpg,1000,maske_9.bmp,500,maske_6.bmp,900,cs22.bmp,cs9.bmp,cs8.bmp,cs25.bmp,cs3.bmp,cs14.bmp
72,1,cs8.bmp,pos,30,2311.jpg,1000,maske_4.bmp,500,maske_8.bmp,970,cs8.bmp,cs9.bmp,cs14.bmp,cs22.bmp,cs3.bmp,cs24.bmp
210,1,cs29.bmp,neg,100,2750.jpg,1000,maske_3.bmp,500,maske_7.bmp,900,cs23.bmp,cs15.bmp,cs18.bmp,cs20.bmp,cs6.bmp,cs29.bmp
192,1,cs28.bmp,neg,30,2276.jpg,1000,maske_10.bmp,500,maske_4.bmp,970,cs18.bmp,cs28.bmp,cs15.bmp,cs11.bmp,cs20.bmp,cs29.bmp
276,1,cs12.bmp,neu,100,5395.jpg,1000,maske_5.bmp,500,maske_9.bmp,900,5395.jpg,2575.jpg,5455.jpg,8211.jpg,5920.JPG,7004.jpg
12,1,cs10.bmp,pos,30,2216.jpg,1000,maske_11.bmp,500,maske_9.bmp,970,cs24.bmp,cs14.bmp,cs3.bmp,cs10.bmp,cs2.bmp,cs19.bmp
150,1,cs15.bmp,neg,30,9265.jpg,1000,maske_5.bmp,500,maske_11.bmp,970,cs4.bmp,cs18.bmp,cs15.bmp,cs16.bmp,cs23.bmp,cs6.bmp
174,1,cs17.bmp,neg,30,2900.1.jpg,1000,maske_6.bmp,500,maske_7.bmp,970,cs20.bmp,cs15.bmp,cs4.bmp,cs29.bmp,cs17.bmp,cs11.bmp
114,1,cs9.bmp,pos,900,4626.jpg,1000,maske_9.bmp,500,maske_2.bmp,100,cs9.bmp,cs10.bmp,cs8.bmp,cs21.bmp,cs25.bmp,cs19.bmp
216,1,cs29.bmp,neg,100,9340.JPG,1000,maske_5.bmp,500,maske_2.bmp,900,cs29.bmp,cs28.bmp,cs18.bmp,cs4.bmp,cs23.bmp,cs11.bmp
162,1,cs16.bmp,neg,30,2276.jpg,1000,maske_1.bmp,500,maske_8.bmp,970,cs23.bmp,cs16.bmp,cs6.bmp,cs29.bmp,cs4.bmp,cs20.bmp
240,1,cs20.bmp,neg,900,2455.jpg,1000,maske_6.bmp,500,maske_3.bmp,100,cs17.bmp,cs20.bmp,cs28.bmp,cs4.bmp,cs18.bmp,cs15.bmp
66,1,cs8.bmp,pos,30,1460.JPG,1000,maske_9.bmp,500,maske_7.bmp,970,cs19.bmp,cs21.bmp,cs10.bmp,cs22.bmp,cs3.bmp,cs8.bmp
324,1,cs27.bmp,neu,100,7550.jpg,1000,maske_1.bmp,500,maske_5.bmp,900,5455.jpg,7550.jpg,5920.JPG,7640.jpg,3550.2.jpg,7490.jpg
204,1,cs6.bmp,neg,100,2900.1.jpg,1000,maske_5.bmp,500,maske_10.bmp,900,cs20.bmp,cs6.bmp,cs15.bmp,cs29.bmp,cs17.bmp,cs18.bmp
264,1,cs5.bmp,neu,30,5920.JPG,1000,maske_6.bmp,500,maske_2.bmp,970,5920.JPG,3550.2.jpg,1616.jpg,7550.jpg,2575.jpg,7830.jpg
108,1,cs21.bmp,pos,900,2040.jpg,1000,maske_7.bmp,500,maske_1.bmp,100,cs2.bmp,cs19.bmp,cs13.bmp,cs21.bmp,cs22.bmp,cs24.bmp
270,1,cs12.bmp,neu,100,5455.jpg,1000,maske_11.bmp,500,maske_8.bmp,900,5395.jpg,7620.JPG,5455.jpg,7233.jpg,5740.jpg,7550.jpg
198,1,cs6.bmp,neg,100,2205.jpg,1000,maske_9.bmp,500,maske_11.bmp,900,cs6.bmp,cs4.bmp,cs17.bmp,cs16.bmp,cs28.bmp,cs23.bmp
120,1,cs9.bmp,pos,900,2040.jpg,1000,maske_7.bmp,500,maske_9.bmp,100,cs13.bmp,cs3.bmp,cs9.bmp,cs2.bmp,cs24.bmp,cs14.bmp
36,1,cs19.bmp,pos,30,4626.jpg,1000,maske_7.bmp,500,maske_1.bmp,970,cs3.bmp,cs19.bmp,cs21.bmp,cs13.bmp,cs25.bmp,cs9.bmp
180,1,cs17.bmp,neg,30,2750.jpg,1000,maske_10.bmp,500,maske_4.bmp,970,cs17.bmp,cs16.bmp,cs23.bmp,cs29.bmp,cs26.bmp,cs15.bmp
126,1,cs4.bmp,neg,30,6831.jpg,1000,maske_5.bmp,500,maske_7.bmp,970,cs20.bmp,cs15.bmp,cs4.bmp,cs23.bmp,cs29.bmp,cs16.bmp
252,1,cs5.bmp,neu,30,2487.jpg,1000,maske_11.bmp,500,maske_3.bmp,970,5920.JPG,2620.jpg,7211.jpg,2487.jpg,1313.jpg,1616.jpg
306,1,cs7.bmp,neu,30,7000.jpg,1000,maske_8.bmp,500,maske_10.bmp,970,1313.jpg,7000.jpg,8211.jpg,3550.2.jpg,7490.jpg,5740.jpg
168,1,cs16.bmp,neg,30,3300.jpg,1000,maske_9.bmp,500,maske_11.bmp,970,cs23.bmp,cs20.bmp,cs16.bmp,cs11.bmp,cs26.bmp,cs29.bmp
222,1,cs11.bmp,neg,900,2750.jpg,1000,maske_12.bmp,500,maske_6.bmp,100,cs11.bmp,cs23.bmp,cs26.bmp,cs17.bmp,cs20.bmp,cs16.bmp
186,1,cs28.bmp,neg,30,9041.jpg,1000,maske_7.bmp,500,maske_11.bmp,970,cs17.bmp,cs4.bmp,cs26.bmp,cs6.bmp,cs23.bmp,cs28.bmp
228,1,cs11.bmp,neg,900,3300.jpg,1000,maske_4.bmp,500,maske_11.bmp,100,cs26.bmp,cs11.bmp,cs15.bmp,cs28.bmp,cs17.bmp,cs16.bmp
294,1,cs7.bmp,neu,30,8211.jpg,1000,maske_8.bmp,500,maske_4.bmp,970,7820.jpg,7830.jpg,1313.jpg,8211.jpg,5510.jpg,1616.jpg
300,1,cs7.bmp,neu,30,2487.jpg,1000,maske_11.bmp,500,maske_9.bmp,970,5920.JPG,2487.jpg,4631.JPG,2372.jpg,1313.jpg,1616.jpg
132,1,cs26.bmp,neg,30,9520.JPG,1000,maske_6.bmp,500,maske_9.bmp,970,cs26.bmp,cs23.bmp,cs20.bmp,cs6.bmp,cs18.bmp,cs29.bmp
234,1,cs20.bmp,neg,900,9342.jpg,1000,maske_2.bmp,500,maske_6.bmp,100,cs20.bmp,cs6.bmp,cs26.bmp,cs4.bmp,cs17.bmp,cs29.bmp
258,1,cs5.bmp,neu,30,5395.jpg,1000,maske_2.bmp,500,maske_1.bmp,970,7004.jpg,5731.jpg,5395.jpg,7820.jpg,5740.jpg,7211.jpg
318,1,cs27.bmp,neu,100,2575.jpg,1000,maske_8.bmp,500,maske_11.bmp,900,7640.jpg,2575.jpg,5535.jpg,7503.JPG,1616.jpg,7620.JPG
91,2,cs14.bmp,pos,100,1750.JPG,1000,maske_9.bmp,500,maske_3.bmp,900,cs9.bmp,cs2.bmp,cs10.bmp,cs14.bmp,cs25.bmp,cs21.bmp
103,2,cs21.bmp,pos,900,2660.jpg,1000,maske_1.bmp,500,maske_8.bmp,100,cs9.bmp,cs2.bmp,cs21.bmp,cs10.bmp,cs24.bmp,cs3.bmp
79,2,cs2.bmp,pos,100,2040.jpg,1000,maske_3.bmp,500,maske_4.bmp,900,cs19.bmp,cs14.bmp,cs3.bmp,cs13.bmp,cs2.bmp,cs22.bmp
313,2,cs27.bmp,neu,100,1313.jpg,1000,maske_11.bmp,500,maske_9.bmp,900,1121.jpg,5455.jpg,2580.jpg,1313.jpg,2487.jpg,5740.jpg
169,2,cs17.bmp,neg,30,9000.jpg,1000,maske_3.bmp,500,maske_8.bmp,970,cs17.bmp,cs26.bmp,cs20.bmp,cs18.bmp,cs16.bmp,cs29.bmp
295,2,cs7.bmp,neu,30,2575.jpg,1000,maske_9.bmp,500,maske_3.bmp,970,1121.jpg,2575.jpg,7187.jpg,7490.jpg,5740.jpg,2620.jpg
25,2,cs19.bmp,pos,30,2345.jpg,1000,maske_7.bmp,500,maske_4.bmp,970,cs10.bmp,cs8.bmp,cs19.bmp,cs21.bmp,cs25.bmp,cs13.bmp
271,2,cs12.bmp,neu,100,8211.jpg,1000,maske_5.bmp,500,maske_3.bmp,900,5395.jpg,8211.jpg,2580.jpg,5731.jpg,5535.jpg,2372.jpg
7,2,cs10.bmp,pos,30,8461.jpg,1000,maske_3.bmp,500,maske_4.bmp,970,cs24.bmp,cs22.bmp,cs9.bmp,cs10.bmp,cs25.bmp,cs13.bmp
307,2,cs7.bmp,neu,30,7503.JPG,1000,maske_12.bmp,500,maske_4.bmp,970,7503.JPG,2575.jpg,7620.JPG,1313.jpg,5455.jpg,5731.jpg
211,2,cs29.bmp,neg,100,9435.jpg,1000,maske_9.bmp,500,maske_8.bmp,900,cs11.bmp,cs18.bmp,cs6.bmp,cs29.bmp,cs20.bmp,cs16.bmp
235,2,cs20.bmp,neg,900,9561.jpg,1000,maske_1.bmp,500,maske_4.bmp,100,cs16.bmp,cs29.bmp,cs23.bmp,cs26.bmp,cs28.bmp,cs20.bmp
55,2,cs24.bmp,pos,30,2040.jpg,1000,maske_4.bmp,500,maske_11.bmp,970,cs2.bmp,cs9.bmp,cs8.bmp,cs25.bmp,cs19.bmp,cs24.bmp
187,2,cs28.bmp,neg,30,3220.JPG,1000,maske_7.bmp,500,maske_11.bmp,970,cs4.bmp,cs17.bmp,cs16.bmp,cs18.bmp,cs28.bmp,cs20.bmp
43,2,cs13.bmp,pos,30,8540.JPG,1000,maske_9.bmp,500,maske_12.bmp,970,cs2.bmp,cs25.bmp,cs24.bmp,cs22.bmp,cs13.bmp,cs14.bmp
49,2,cs24.bmp,pos,30,7330.JPG,1000,maske_12.bmp,500,maske_2.bmp,970,cs24.bmp,cs13.bmp,cs19.bmp,cs22.bmp,cs2.bmp,cs9.bmp
265,2,cs12.bmp,neu,100,7080.jpg,1000,maske_1.bmp,500,maske_8.bmp,900,5740.jpg,7090.jpg,1121.jpg,3550.2.jpg,7004.jpg,7080.jpg
67,2,cs8.bmp,pos,30,8540.JPG,1000,maske_11.bmp,500,maske_2.bmp,970,cs22.bmp,cs8.bmp,cs13.bmp,cs21.bmp,cs10.bmp,cs25.bmp
