subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
2,cs25.bmp,yes,no,no,2150.JPG,2345.jpg,2216.jpg,2340.JPG,2070.jpg,7330.JPG,no,yes,no,no,no,no,1983338,1988763,1989013,2004018
2,cs11.bmp,no,yes,no,9280.jpg,9415.jpg,9180.JPG,9520.JPG,9830.jpg,9330.jpg,yes,no,no,no,no,no,2005082,2007438,2007688,2012433
2,cs22.bmp,no,yes,no,2260.JPG,5831.jpg,2150.JPG,1721.jpg,2395.jpg,2209.jpg,no,yes,no,no,no,no,2013384,2016338,2016588,2024371
2,cs19.bmp,yes,no,no,2053.JPG,9830.jpg,2900.1.jpg,3160.JPG,9331.jpg,9340.JPG,no,no,no,no,no,yes,2025317,2027585,2027835,2035876
2,cs28.bmp,no,yes,no,7080.jpg,5920.JPG,7550.jpg,2635.jpg,8211.jpg,5740.jpg,no,no,no,no,no,yes,2036820,2038906,2039156,2042785
2,cs24.bmp,yes,no,no,5910.JPG,1463.jpg,8540.JPG,2345.jpg,2260.JPG,2660.jpg,no,no,no,no,yes,no,2043747,2046606,2046856,2051704
2,cs16.bmp,no,yes,no,2276.jpg,2900.1.jpg,7359.jpg,2750.jpg,9415.jpg,2205.jpg,no,no,no,no,yes,no,2052657,2055209,2055459,2065011
2,cs27.bmp,yes,no,no,1440.jpg,2311.jpg,2216.jpg,5831.jpg,7502.jpg,2345.jpg,no,no,no,no,no,yes,2065963,2068511,2068761,2071792
2,cs12.bmp,yes,no,no,9561.jpg,7359.jpg,9430.JPG,6311.jpg,2141.jpg,9520.JPG,no,no,no,no,no,yes,2072739,2074918,2075168,2085310
2,cs18.bmp,no,yes,no,5910.JPG,1460.JPG,2040.jpg,2071.jpg,5830.JPG,1750.JPG,no,no,yes,no,no,no,2086261,2089563,2089813,2095028
2,cs8.bmp,no,yes,no,2209.jpg,2341.jpg,8420.JPG,2345.jpg,2311.jpg,1721.jpg,no,no,no,no,yes,no,2095974,2099320,2099570,2103091
2,cs7.bmp,yes,no,no,1616.jpg,2620.jpg,7504.jpg,7090.jpg,7211.jpg,7080.jpg,yes,no,no,no,no,no,2104034,2106318,2106568,2111076
2,cs9.bmp,no,yes,no,2276.jpg,3220.JPG,9830.jpg,9180.JPG,7359.jpg,9430.JPG,no,yes,no,no,no,no,2112028,2113528,2113778,2119565
2,cs14.bmp,yes,no,no,7820.jpg,7090.jpg,1935.jpg,7211.jpg,2487.jpg,2635.jpg,no,no,no,yes,no,no,2120516,2122775,2123025,2128252
2,cs4.bmp,no,yes,no,1750.JPG,2216.jpg,1721.jpg,5830.JPG,2311.jpg,2340.JPG,no,no,no,no,no,yes,2129199,2132515,2132765,2135786
