subject_nr,cs_filename_usmem,valmem_response_angenehm,valmem_response_unangenehm,valmem_response_neu,usmem_option_1,usmem_option_2,usmem_option_3,usmem_option_4,usmem_option_5,usmem_option_6,usmem_resp1,usmem_resp2,usmem_resp3,usmem_resp4,usmem_resp5,usmem_resp6,time_valmem_form,time_valmem_delay,time_usmem_form,time_usmem_delay
26,cs23.bmp,no,yes,no,9561.jpg,9530.JPG,2053.JPG,9220.jpg,3181.jpg,2205.jpg,no,no,yes,no,no,no,1794904,1806336,1806586,1809160
26,cs7.bmp,yes,no,no,9561.jpg,2900.1.jpg,9611.jpg,9340.JPG,9520.JPG,2141.jpg,no,no,no,no,yes,no,1810207,1813335,1813585,1817919
26,cs6.bmp,yes,no,no,2550.jpg,2071.jpg,1721.jpg,2057.jpg,2058.jpg,2150.JPG,no,no,no,yes,no,no,1818866,1821032,1821282,1825000
26,cs1.bmp,no,yes,no,1721.jpg,1750.JPG,2050.jpg,4626.jpg,2209.jpg,1710.JPG,no,no,yes,no,no,no,1825947,1829671,1829921,1837080
26,cs8.bmp,no,yes,no,6311.jpg,3300.jpg,9435.jpg,9611.jpg,9007.jpg,3220.JPG,yes,no,no,no,no,no,1838028,1839624,1839874,1843424
26,cs16.bmp,no,yes,no,9041.jpg,2900.1.jpg,3220.JPG,2205.jpg,2141.jpg,9611.jpg,no,no,yes,no,no,no,1844378,1846775,1847025,1850055
26,cs18.bmp,yes,no,no,9432.jpg,9430.JPG,9530.JPG,9415.jpg,6831.jpg,2141.jpg,yes,no,no,no,no,no,1851013,1854984,1855234,1856512
26,cs26.bmp,yes,no,no,9007.jpg,3160.JPG,3300.jpg,9000.jpg,9180.JPG,9320.jpg,no,yes,no,no,no,no,1857466,1859800,1860050,1864463
26,cs15.bmp,yes,no,no,9220.jpg,2750.jpg,9000.jpg,3181.jpg,9530.JPG,6311.jpg,no,no,no,yes,no,no,1865415,1867423,1867673,1870960
26,cs9.bmp,yes,no,no,1440.jpg,2395.jpg,2058.jpg,5910.JPG,2340.JPG,7502.jpg,no,no,yes,no,no,no,1871903,1874288,1874538,1877432
26,cs28.bmp,no,no,yes,2150.JPG,4626.jpg,1999.jpg,8461.jpg,5831.jpg,7502.jpg,no,yes,no,no,no,no,1878391,1879952,1880202,1890184
26,cs30.bmp,yes,no,no,2550.jpg,5830.JPG,2345.jpg,2311.jpg,4626.jpg,2340.JPG,no,no,no,no,yes,no,1891133,1893040,1893290,1895248
