subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
58,EC_only,inclusion,0,valence_only,cs3,1,first,30_40,no,yes,positive,8190.bmp,gowann,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160082,160985,161088,161131,161184,163594,NA,NA,169175
58,EC_only,inclusion,1,valence_only,cs5,1,first,30_40,no,yes,positive,2091.bmp,noste,maske_1.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169297,170200,170303,170346,170399,172809,NA,NA,181257
58,EC_only,inclusion,2,valence_only,cs15,1,first,70_80,no,yes,positive,5910.bmp,plonim,maske_3.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181398,182301,182404,182477,182530,184910,NA,NA,188606
58,EC_only,inclusion,3,valence_only,cs14,1,first,50_60,no,yes,negative,3300.bmp,nalber,maske_10.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188738,189641,189744,189797,189850,192250,NA,NA,193949
58,EC_only,inclusion,4,valence_only,cs7,1,first,30_40,no,yes,positive,1440.bmp,uhnong,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194074,194977,195080,195113,195166,197586,NA,NA,201276
58,EC_only,inclusion,5,valence_only,cs2,1,first,30_40,yes,yes,negative,2710.bmp,NA,maske_2.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201388,202291,202394,202437,202490,204900,NA,NA,207742
58,EC_only,inclusion,6,valence_only,cs8,1,first,30_40,no,yes,negative,3550.bmp,laumens,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207886,208789,208892,208925,208978,211398,NA,NA,215077
58,EC_only,inclusion,7,valence_only,cs20,1,first,70_80,no,yes,negative,9830.bmp,oesgubi,maske_12.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215219,216122,216225,216308,216361,218731,NA,NA,221195
58,EC_only,inclusion,8,valence_only,cs24,1,first,90_10,no,no,negative,2053.bmp,virlog,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221345,222248,222351,222454,222507,224857,NA,NA,227728
58,EC_only,inclusion,9,valence_only,cs11,1,first,50_60,no,yes,positive,2340.bmp,yosud,maske_8.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227869,228772,228875,228928,228981,231381,NA,NA,232462
