subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
25,EC_subj_only,inclusion,EC_subj_only,inclusion,0,ubajec,positive,50_60,paired_cs,8170.bmp,2900.2.bmp,2340.bmp,8170.bmp,7230.bmp,8080.bmp,5994.bmp,no,no,no,no,no,no,yes,2923974,2931673
25,EC_subj_only,inclusion,EC_subj_only,inclusion,1,misukor,positive,90_10,paired_cs,2050.bmp,2311.bmp,2071.bmp,2900.2.bmp,2080.bmp,2050.bmp,5594.bmp,no,no,no,no,yes,no,no,2932697,2935877
25,EC_subj_only,inclusion,EC_subj_only,inclusion,2,furasti,positive,NA,neither,none_correct,5460.bmp,2208.bmp,7330.bmp,2040.bmp,8540.bmp,8370.bmp,no,no,no,no,no,no,yes,2936901,2939412
25,EC_subj_only,inclusion,EC_subj_only,inclusion,3,medan,negative,30_40,paired_cs,9561.bmp,2141.bmp,6831.bmp,9007.bmp,9340.bmp,9561.bmp,7380.bmp,no,no,no,no,no,no,yes,2940437,2942696
25,EC_subj_only,inclusion,EC_subj_only,inclusion,4,novuui,negative,NA,neither,none_correct,9050.bmp,9265.bmp,9342.bmp,9421.bmp,9561.bmp,9430.bmp,no,no,no,no,no,no,yes,2943720,2944975
25,EC_subj_only,inclusion,EC_subj_only,inclusion,5,kumutoa,positive,50_60,paired_cs,5831.bmp,4220.bmp,5831.bmp,2160.bmp,1999.bmp,7470.bmp,8080.bmp,no,no,no,no,no,no,yes,2945999,2947677
25,EC_subj_only,inclusion,EC_subj_only,inclusion,6,faloilo,negative,90_10,distractor,none_correct,9180.bmp,9435.bmp,2053.bmp,9560.bmp,3160.bmp,8485.bmp,no,no,no,no,no,no,yes,2948702,2951297
25,EC_subj_only,inclusion,EC_subj_only,inclusion,7,trupfan,negative,50_60,paired_cs,9520.bmp,9520.bmp,9404.bmp,9102.bmp,2375.1.bmp,3550.bmp,9920.bmp,no,no,no,no,no,no,yes,2952325,2955015
25,EC_subj_only,inclusion,EC_subj_only,inclusion,8,banzon,negative,70_80,paired_cs,9432.bmp,9180.bmp,6555.bmp,9630.bmp,3300.bmp,9330.bmp,9432.bmp,no,no,no,no,no,yes,no,2956039,2965324
25,EC_subj_only,inclusion,EC_subj_only,inclusion,9,kibono,negative,90_10,paired_cs,9342.bmp,7380.bmp,9500.bmp,6555.bmp,9342.bmp,9180.bmp,9265.bmp,no,no,no,yes,no,no,no,2966348,2974801
25,EC_subj_only,inclusion,EC_subj_only,inclusion,10,oesgubi,positive,30_40,paired_cs,8080.bmp,8170.bmp,8080.bmp,2040.bmp,2209.bmp,1650.bmp,8420.bmp,no,no,no,no,no,no,yes,2975825,2977173
25,EC_subj_only,inclusion,EC_subj_only,inclusion,11,fonstir,positive,30_40,distractor,none_correct,2070.bmp,8370.bmp,2080.bmp,2550.bmp,2091.bmp,2071.bmp,no,no,no,no,no,no,yes,2978200,2979126
25,EC_subj_only,inclusion,EC_subj_only,inclusion,12,botuyn,negative,NA,neither,none_correct,9331.bmp,9280.bmp,9006.bmp,6242.bmp,9400.bmp,2375.1.bmp,no,no,no,no,no,no,yes,2980151,2981743
25,EC_subj_only,inclusion,EC_subj_only,inclusion,13,larnist,negative,50_60,paired_cs,3300.bmp,1525.bmp,9182.bmp,9421.bmp,9432.bmp,6242.bmp,3300.bmp,no,no,no,no,no,no,yes,2982767,2983860
25,EC_subj_only,inclusion,EC_subj_only,inclusion,14,nalber,positive,NA,neither,none_correct,1463.bmp,4606.bmp,8470.bmp,8170.bmp,2311.bmp,4622.bmp,no,no,no,no,no,no,yes,2984884,2986140
25,EC_subj_only,inclusion,EC_subj_only,inclusion,15,ikzunt,negative,70_80,distractor,none_correct,9520.bmp,9007.bmp,2750.bmp,9006.bmp,9280.bmp,6020.bmp,no,no,no,no,no,no,yes,2987168,2988427
25,EC_subj_only,inclusion,EC_subj_only,inclusion,16,ampfong,negative,30_40,distractor,none_correct,6020.bmp,8485.bmp,1525.bmp,9500.bmp,9182.bmp,9220.bmp,no,no,no,no,no,no,yes,2989451,2990210
25,EC_subj_only,inclusion,EC_subj_only,inclusion,17,gowann,positive,70_80,distractor,none_correct,8200.bmp,2057.bmp,8330.bmp,7470.bmp,8501.bmp,2660.bmp,no,no,no,no,no,no,yes,2991234,2992495
25,EC_subj_only,inclusion,EC_subj_only,inclusion,18,polust,positive,70_80,paired_cs,7230.bmp,1710.bmp,5830.bmp,7230.bmp,8420.bmp,5594.bmp,8190.bmp,no,no,yes,no,no,no,no,2993519,3002477
25,EC_subj_only,inclusion,EC_subj_only,inclusion,19,sleshen,positive,30_40,paired_cs,2340.bmp,2150.bmp,8470.bmp,5910.bmp,8200.bmp,5629.bmp,2340.bmp,no,no,no,no,no,no,yes,3003505,3005352
25,EC_subj_only,inclusion,EC_subj_only,inclusion,20,umeuken,positive,70_80,paired_cs,2900.2.bmp,1710.bmp,2160.bmp,8200.bmp,2900.2.bmp,5910.bmp,1440.bmp,no,no,no,no,no,no,yes,3006376,3007049
25,EC_subj_only,inclusion,EC_subj_only,inclusion,21,uwimor,negative,90_10,paired_cs,6242.bmp,2900.bmp,9102.bmp,9430.bmp,9432.bmp,2276.bmp,6242.bmp,no,no,no,no,no,yes,no,3008073,3012518
25,EC_subj_only,inclusion,EC_subj_only,inclusion,22,plistuk,positive,30_40,paired_cs,2311.bmp,5629.bmp,2660.bmp,1650.bmp,2311.bmp,7350.bmp,7580.bmp,no,no,no,no,no,no,yes,3013543,3015053
25,EC_subj_only,inclusion,EC_subj_only,inclusion,23,kantekt,positive,90_10,distractor,none_correct,5994.bmp,4606.bmp,2791.bmp,2070.bmp,2340.bmp,5831.bmp,no,no,no,no,no,no,yes,3016077,3017003
25,EC_subj_only,inclusion,EC_subj_only,inclusion,24,imstind,positive,NA,neither,none_correct,5831.bmp,2209.bmp,1440.bmp,1650.bmp,4220.bmp,2080.bmp,no,no,no,no,no,no,yes,3018027,3018699
25,EC_subj_only,inclusion,EC_subj_only,inclusion,25,zofoll,negative,70_80,paired_cs,2276.bmp,9050.bmp,9330.bmp,9340.bmp,9000.bmp,2276.bmp,9400.bmp,no,no,no,no,yes,no,no,3019723,3029757
25,EC_subj_only,inclusion,EC_subj_only,inclusion,26,hiwawa,negative,50_60,paired_cs,9435.bmp,3300.bmp,6570.1.bmp,9435.bmp,9006.bmp,2375.1.bmp,9331.bmp,no,no,no,no,no,no,yes,3030781,3033046
25,EC_subj_only,inclusion,EC_subj_only,inclusion,27,frask,positive,90_10,paired_cs,8540.bmp,8190.bmp,8370.bmp,8330.bmp,8540.bmp,7350.bmp,4606.bmp,no,no,no,yes,no,no,no,3034070,3036750
25,EC_subj_only,inclusion,EC_subj_only,inclusion,28,yosud,negative,NA,neither,none_correct,3220.bmp,9340.bmp,9102.bmp,9220.bmp,9560.bmp,8485.bmp,no,no,no,no,no,no,yes,3037774,3040118
