subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
13,EC_subj_obj,inclusion,0,objective,cs22,1,first,90_10,no,no,negative,6311.bmp,gowann,NA,90,50,2360,sleshen,gowann,virlog,tewok,other_cs,current_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,302758,303662,303765,303858,303911,306271,NA,312491,315269
13,EC_subj_obj,inclusion,1,objective,cs11,1,first,50_60,no,yes,positive,2660.bmp,frask,maske_9.bmp,60,50,2390,permife,yosud,botsy,frask,other_cs,other_cs,unpaired,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,315416,316319,316422,316485,316538,318928,NA,320996,332090
13,EC_subj_obj,inclusion,2,subjective,cs17,1,first,70_80,no,yes,positive,8470.bmp,fuhrrud,maske_12.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,332254,333157,333260,333333,333386,335766,337530,NA,341770
13,EC_subj_obj,inclusion,3,subjective,cs20,1,first,70_80,no,yes,negative,2375.1.bmp,plistuk,maske_10.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,341933,342836,342939,343012,343065,345445,346518,NA,349887
13,EC_subj_obj,inclusion,4,subjective,cs6,1,first,30_40,no,yes,negative,6831.bmp,schese,maske_4.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,350022,350925,351028,351071,351124,353534,354603,NA,358184
13,EC_subj_obj,inclusion,5,objective,cs16,1,first,70_80,no,yes,negative,9180.bmp,faloilo,maske_3.bmp,70,50,2380,faloilo,zofoll,noste,plistuk,current_cs,unpaired,other_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,358349,359253,359356,359429,359482,361862,NA,363936,368047
13,EC_subj_obj,inclusion,6,subjective,cs21,1,first,90_10,no,no,positive,8540.bmp,sprong,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,368225,369128,369231,369334,369387,371737,373656,NA,376569
13,EC_subj_obj,inclusion,7,subjective,cs2,1,first,30_40,yes,yes,negative,9182.bmp,NA,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,376692,377595,377698,377731,377784,380204,381903,NA,386178
13,EC_subj_obj,inclusion,8,subjective,cs9,1,first,50_60,no,yes,positive,1650.bmp,permife,maske_11.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,386329,387232,387335,387398,387451,389841,390992,NA,393921
13,EC_subj_obj,inclusion,9,objective,cs25,1,first,90_10,no,no,positive,2080.bmp,kumutoa,NA,90,50,2360,sprong,botuyn,larnist,kumutoa,other_cs,other_cs,unpaired,current_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,394083,394987,395090,395183,395236,397596,NA,398902,400338
13,EC_subj_obj,inclusion,10,objective,cs23,1,first,90_10,no,no,positive,8080.bmp,botuyn,NA,100,50,2350,larnist,botuyn,kumutoa,sprong,unpaired,current_cs,other_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,400496,401400,401503,401606,401659,404009,NA,405006,406178
13,EC_subj_obj,inclusion,11,objective,cs24,1,first,90_10,no,no,negative,8485.bmp,tewok,NA,100,50,2350,virlog,tewok,gowann,sleshen,unpaired,current_cs,other_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,406347,407250,407353,407456,407509,409859,NA,410551,411454
13,EC_subj_obj,inclusion,12,subjective,cs8,1,first,30_40,no,yes,negative,6838.bmp,pimuide,maske_4.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,411588,412491,412594,412637,412690,415100,415946,NA,417298
13,EC_subj_obj,inclusion,13,objective,cs26,1,first,90_10,no,no,negative,3220.bmp,sleshen,NA,100,50,2350,sleshen,gowann,tewok,virlog,current_cs,other_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,417472,418375,418478,418581,418634,420984,NA,421834,423094
