subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
25,EC_subj_only,inclusion,EC_subj_only,inclusion,0,sleshen,positive,30_40,paired_cs,no,no,yes,2818862,2822018
25,EC_subj_only,inclusion,EC_subj_only,inclusion,1,plonim,negative,30_40,paired_cs,no,no,yes,2823037,2823876
25,EC_subj_only,inclusion,EC_subj_only,inclusion,2,kibono,negative,90_10,paired_cs,no,yes,no,2824895,2826480
25,EC_subj_only,inclusion,EC_subj_only,inclusion,3,permife,negative,90_10,paired_cs,no,yes,no,2827499,2828703
25,EC_subj_only,inclusion,EC_subj_only,inclusion,4,uhnong,positive,70_80,paired_cs,no,yes,no,2829723,2831389
25,EC_subj_only,inclusion,EC_subj_only,inclusion,5,kumutoa,positive,50_60,paired_cs,no,no,yes,2832408,2833799
25,EC_subj_only,inclusion,EC_subj_only,inclusion,6,ikzunt,NA,NA,neither,no,no,yes,2834819,2835933
25,EC_subj_only,inclusion,EC_subj_only,inclusion,7,misukor,positive,90_10,paired_cs,yes,no,no,2836952,2838440
25,EC_subj_only,inclusion,EC_subj_only,inclusion,8,godacht,positive,90_10,paired_cs,yes,no,no,2839459,2840667
25,EC_subj_only,inclusion,EC_subj_only,inclusion,9,sprong,negative,30_40,paired_cs,no,no,yes,2841687,2843085
25,EC_subj_only,inclusion,EC_subj_only,inclusion,10,banzon,negative,70_80,paired_cs,no,yes,no,2844104,2845682
25,EC_subj_only,inclusion,EC_subj_only,inclusion,11,botuyn,NA,NA,neither,no,no,yes,2846704,2848104
25,EC_subj_only,inclusion,EC_subj_only,inclusion,12,faloilo,NA,NA,neither,no,no,yes,2849122,2849866
25,EC_subj_only,inclusion,EC_subj_only,inclusion,13,hiwawa,negative,50_60,paired_cs,no,no,yes,2850885,2851905
25,EC_subj_only,inclusion,EC_subj_only,inclusion,14,larnist,negative,50_60,paired_cs,no,no,yes,2852924,2853759
25,EC_subj_only,inclusion,EC_subj_only,inclusion,15,zofoll,negative,70_80,paired_cs,no,yes,no,2854781,2856174
25,EC_subj_only,inclusion,EC_subj_only,inclusion,16,ursitz,NA,NA,neither,no,no,yes,2857193,2859047
25,EC_subj_only,inclusion,EC_subj_only,inclusion,17,uwimor,negative,90_10,paired_cs,no,yes,no,2860066,2862301
25,EC_subj_only,inclusion,EC_subj_only,inclusion,18,novuui,NA,NA,neither,no,no,yes,2863320,2864439
25,EC_subj_only,inclusion,EC_subj_only,inclusion,19,offukt,NA,NA,neither,no,no,yes,2865462,2866205
25,EC_subj_only,inclusion,EC_subj_only,inclusion,20,emkruas,NA,NA,neither,no,no,yes,2867224,2867963
25,EC_subj_only,inclusion,EC_subj_only,inclusion,21,yosud,NA,NA,neither,no,no,yes,2868982,2869722
25,EC_subj_only,inclusion,EC_subj_only,inclusion,22,gowann,NA,NA,neither,no,no,yes,2870741,2871854
25,EC_subj_only,inclusion,EC_subj_only,inclusion,23,imstind,NA,NA,neither,no,no,yes,2872873,2873436
25,EC_subj_only,inclusion,EC_subj_only,inclusion,24,oesgubi,positive,30_40,paired_cs,no,no,yes,2874455,2875200
25,EC_subj_only,inclusion,EC_subj_only,inclusion,25,ampfong,NA,NA,neither,no,no,yes,2876219,2876870
25,EC_subj_only,inclusion,EC_subj_only,inclusion,26,obacu,negative,70_80,paired_cs,no,yes,no,2877889,2880119
25,EC_subj_only,inclusion,EC_subj_only,inclusion,27,polust,positive,70_80,paired_cs,yes,no,no,2881138,2882350
25,EC_subj_only,inclusion,EC_subj_only,inclusion,28,furasti,NA,NA,neither,no,no,yes,2883369,2884766
25,EC_subj_only,inclusion,EC_subj_only,inclusion,29,fonstir,NA,NA,neither,no,no,yes,2885785,2886620
25,EC_subj_only,inclusion,EC_subj_only,inclusion,30,medan,negative,30_40,paired_cs,no,no,yes,2887639,2888567
25,EC_subj_only,inclusion,EC_subj_only,inclusion,31,noste,NA,NA,neither,no,no,yes,2889586,2890241
25,EC_subj_only,inclusion,EC_subj_only,inclusion,32,frask,positive,90_10,paired_cs,yes,no,no,2891260,2892931
25,EC_subj_only,inclusion,EC_subj_only,inclusion,33,plistuk,positive,30_40,paired_cs,no,no,yes,2893950,2895253
25,EC_subj_only,inclusion,EC_subj_only,inclusion,34,muoror,positive,50_60,paired_cs,no,no,yes,2896273,2896925
25,EC_subj_only,inclusion,EC_subj_only,inclusion,35,trupfan,negative,50_60,paired_cs,no,no,yes,2897944,2898597
25,EC_subj_only,inclusion,EC_subj_only,inclusion,36,umeuken,positive,70_80,paired_cs,no,no,yes,2899616,2900267
25,EC_subj_only,inclusion,EC_subj_only,inclusion,37,kantekt,NA,NA,neither,no,no,yes,2901286,2901840
25,EC_subj_only,inclusion,EC_subj_only,inclusion,38,nalber,NA,NA,neither,no,no,yes,2902859,2903509
25,EC_subj_only,inclusion,EC_subj_only,inclusion,39,ubajec,positive,50_60,paired_cs,no,no,yes,2904528,2904996
