subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
83,EC_only,normal,EC_only,normal,0,kumutoa,NA,NA,neither,no,no,yes,2023516,2029761
83,EC_only,normal,EC_only,normal,1,frask,positive,50_60,paired_cs,no,no,yes,2030815,2031694
83,EC_only,normal,EC_only,normal,2,polust,positive,70_80,paired_cs,no,no,yes,2032748,2034242
83,EC_only,normal,EC_only,normal,3,kiwehon,negative,70_80,paired_cs,no,no,yes,2035296,2036282
83,EC_only,normal,EC_only,normal,4,muoror,positive,90_10,paired_cs,yes,no,no,2037337,2040986
83,EC_only,normal,EC_only,normal,5,kantekt,NA,NA,neither,no,no,yes,2042040,2043412
83,EC_only,normal,EC_only,normal,6,noste,NA,NA,neither,no,no,yes,2044466,2045388
83,EC_only,normal,EC_only,normal,7,doscho,NA,NA,neither,no,no,yes,2046442,2047122
83,EC_only,normal,EC_only,normal,8,medan,positive,30_40,paired_cs,no,no,yes,2048176,2049024
83,EC_only,normal,EC_only,normal,9,botsy,NA,NA,neither,no,no,yes,2050078,2050846
83,EC_only,normal,EC_only,normal,10,oesgubi,NA,NA,neither,no,no,yes,2051900,2052756
83,EC_only,normal,EC_only,normal,11,emkruas,negative,90_10,paired_cs,no,yes,no,2053809,2058624
83,EC_only,normal,EC_only,normal,12,nalber,positive,30_40,paired_cs,no,no,yes,2059678,2061084
83,EC_only,normal,EC_only,normal,13,kibono,NA,NA,neither,no,no,yes,2062137,2063197
83,EC_only,normal,EC_only,normal,14,fonstir,NA,NA,neither,no,no,yes,2064251,2064908
83,EC_only,normal,EC_only,normal,15,fuhrrud,negative,90_10,paired_cs,no,no,yes,2065962,2066928
83,EC_only,normal,EC_only,normal,16,virlog,negative,50_60,paired_cs,no,no,yes,2067982,2073567
83,EC_only,normal,EC_only,normal,17,hilejin,NA,NA,neither,no,no,yes,2074620,2076004
83,EC_only,normal,EC_only,normal,18,plistuk,NA,NA,neither,no,no,yes,2077058,2079696
83,EC_only,normal,EC_only,normal,19,larnist,NA,NA,neither,no,no,yes,2080750,2084515
83,EC_only,normal,EC_only,normal,20,schese,NA,NA,neither,no,no,yes,2085570,2087174
83,EC_only,normal,EC_only,normal,21,umeuken,negative,90_10,paired_cs,no,no,yes,2088228,2092362
83,EC_only,normal,EC_only,normal,22,laumens,NA,NA,neither,no,no,yes,2093416,2096230
83,EC_only,normal,EC_only,normal,23,molkate,negative,70_80,paired_cs,no,no,yes,2097284,2100318
83,EC_only,normal,EC_only,normal,24,sleshen,negative,70_80,paired_cs,no,no,yes,2101372,2102800
83,EC_only,normal,EC_only,normal,25,faloilo,positive,70_80,paired_cs,no,yes,no,2103854,2107393
83,EC_only,normal,EC_only,normal,26,offukt,positive,90_10,paired_cs,yes,no,no,2108447,2112756
83,EC_only,normal,EC_only,normal,27,novuui,negative,50_60,paired_cs,no,no,yes,2113810,2115368
83,EC_only,normal,EC_only,normal,28,banzon,NA,NA,neither,no,no,yes,2116423,2118466
83,EC_only,normal,EC_only,normal,29,sprong,negative,50_60,paired_cs,no,no,yes,2119521,2120687
83,EC_only,normal,EC_only,normal,30,permife,positive,90_10,paired_cs,yes,no,no,2121741,2123785
83,EC_only,normal,EC_only,normal,31,furasti,positive,70_80,paired_cs,no,no,yes,2124839,2126317
83,EC_only,normal,EC_only,normal,32,tewok,negative,30_40,paired_cs,no,no,yes,2127372,2128579
83,EC_only,normal,EC_only,normal,33,gowann,positive,50_60,paired_cs,no,no,yes,2129633,2130577
83,EC_only,normal,EC_only,normal,34,hiwawa,negative,30_40,paired_cs,no,no,yes,2131632,2132513
83,EC_only,normal,EC_only,normal,35,ursitz,negative,30_40,paired_cs,no,no,yes,2133567,2136051
83,EC_only,normal,EC_only,normal,36,stodeen,positive,50_60,paired_cs,no,no,yes,2137105,2138336
83,EC_only,normal,EC_only,normal,37,zofoll,positive,30_40,paired_cs,no,no,yes,2139390,2141565
83,EC_only,normal,EC_only,normal,38,uwimor,NA,NA,neither,no,no,yes,2142619,2144706
83,EC_only,normal,EC_only,normal,39,ampfong,NA,NA,neither,no,no,yes,2145760,2146704
