subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
61,EC_only,exclusion,EC_only,exclusion,0,emkruas,NA,NA,neither,4,1554534,1559164
61,EC_only,exclusion,EC_only,exclusion,1,faloilo,negative,30_40,paired_cs,18,1560184,1563138
61,EC_only,exclusion,EC_only,exclusion,2,noste,negative,50_60,paired_cs,11,1564157,1566994
61,EC_only,exclusion,EC_only,exclusion,3,muoror,positive,30_40,paired_cs,0,1568013,1569822
61,EC_only,exclusion,EC_only,exclusion,4,uwimor,NA,NA,neither,2,1570841,1574122
61,EC_only,exclusion,EC_only,exclusion,5,ampfong,NA,NA,neither,9,1575141,1577759
61,EC_only,exclusion,EC_only,exclusion,6,kiwehon,NA,NA,neither,19,1578778,1581390
61,EC_only,exclusion,EC_only,exclusion,7,larnist,NA,NA,neither,4,1582408,1585357
61,EC_only,exclusion,EC_only,exclusion,8,sebjukt,negative,50_60,paired_cs,13,1586376,1589445
61,EC_only,exclusion,EC_only,exclusion,9,polust,negative,90_10,paired_cs,0,1590463,1593293
61,EC_only,exclusion,EC_only,exclusion,10,plistuk,negative,70_80,paired_cs,5,1594312,1596468
61,EC_only,exclusion,EC_only,exclusion,11,fuhrrud,positive,70_80,paired_cs,12,1597487,1600331
61,EC_only,exclusion,EC_only,exclusion,12,tewok,negative,70_80,paired_cs,18,1601349,1603956
61,EC_only,exclusion,EC_only,exclusion,13,nalber,positive,50_60,paired_cs,10,1604975,1607017
61,EC_only,exclusion,EC_only,exclusion,14,trupfan,negative,50_60,paired_cs,2,1608035,1610189
61,EC_only,exclusion,EC_only,exclusion,15,sprong,positive,90_10,paired_cs,18,1611208,1613364
61,EC_only,exclusion,EC_only,exclusion,16,molkate,NA,NA,neither,11,1614388,1617793
61,EC_only,exclusion,EC_only,exclusion,17,fonstir,NA,NA,neither,6,1618811,1621087
61,EC_only,exclusion,EC_only,exclusion,18,hiwawa,negative,30_40,paired_cs,18,1622105,1625051
61,EC_only,exclusion,EC_only,exclusion,19,obacu,negative,90_10,paired_cs,13,1626073,1628446
61,EC_only,exclusion,EC_only,exclusion,20,permife,negative,30_40,paired_cs,2,1629466,1632190
61,EC_only,exclusion,EC_only,exclusion,21,oesgubi,negative,90_10,paired_cs,2,1633208,1636177
61,EC_only,exclusion,EC_only,exclusion,22,ursitz,NA,NA,neither,5,1637196,1639241
61,EC_only,exclusion,EC_only,exclusion,23,frask,NA,NA,neither,9,1640259,1643206
61,EC_only,exclusion,EC_only,exclusion,24,furasti,positive,30_40,paired_cs,14,1644224,1647174
61,EC_only,exclusion,EC_only,exclusion,25,kibono,positive,50_60,paired_cs,19,1648193,1652506
61,EC_only,exclusion,EC_only,exclusion,26,virlog,positive,30_40,paired_cs,10,1653524,1655122
61,EC_only,exclusion,EC_only,exclusion,27,umeuken,NA,NA,neither,4,1656141,1658062
61,EC_only,exclusion,EC_only,exclusion,28,offukt,NA,NA,neither,1,1659080,1662817
61,EC_only,exclusion,EC_only,exclusion,29,laumens,NA,NA,neither,13,1663836,1666905
61,EC_only,exclusion,EC_only,exclusion,30,ikzunt,NA,NA,neither,3,1667924,1669972
61,EC_only,exclusion,EC_only,exclusion,31,banzon,positive,70_80,paired_cs,8,1670990,1673481
61,EC_only,exclusion,EC_only,exclusion,32,hilejin,NA,NA,neither,16,1674500,1677676
61,EC_only,exclusion,EC_only,exclusion,33,yosud,positive,70_80,paired_cs,1,1678694,1680397
61,EC_only,exclusion,EC_only,exclusion,34,stodeen,positive,90_10,paired_cs,19,1681416,1683676
61,EC_only,exclusion,EC_only,exclusion,35,kantekt,negative,70_80,paired_cs,11,1684694,1687187
61,EC_only,exclusion,EC_only,exclusion,36,schese,positive,50_60,paired_cs,7,1688206,1690018
61,EC_only,exclusion,EC_only,exclusion,37,pimuide,positive,90_10,paired_cs,1,1691036,1695796
61,EC_only,exclusion,EC_only,exclusion,38,novuui,NA,NA,neither,15,1696814,1700579
61,EC_only,exclusion,EC_only,exclusion,39,medan,NA,NA,neither,10,1701597,1702962
