subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
25,EC_subj_only,inclusion,EC_subj_only,inclusion,0,polust,positive,70_80,paired_cs,0,2372356,2377453
25,EC_subj_only,inclusion,EC_subj_only,inclusion,1,ursitz,NA,NA,neither,2,2378472,2383041
25,EC_subj_only,inclusion,EC_subj_only,inclusion,2,zofoll,negative,70_80,paired_cs,2,2384060,2385391
25,EC_subj_only,inclusion,EC_subj_only,inclusion,3,kantekt,NA,NA,neither,9,2386410,2389617
25,EC_subj_only,inclusion,EC_subj_only,inclusion,4,frask,positive,90_10,paired_cs,17,2390635,2393544
25,EC_subj_only,inclusion,EC_subj_only,inclusion,5,botuyn,NA,NA,neither,3,2394563,2396784
25,EC_subj_only,inclusion,EC_subj_only,inclusion,6,furasti,NA,NA,neither,2,2397802,2399916
25,EC_subj_only,inclusion,EC_subj_only,inclusion,7,kibono,negative,90_10,paired_cs,5,2400935,2404158
25,EC_subj_only,inclusion,EC_subj_only,inclusion,8,oesgubi,positive,30_40,paired_cs,2,2405176,2408182
25,EC_subj_only,inclusion,EC_subj_only,inclusion,9,novuui,NA,NA,neither,3,2409201,2412873
25,EC_subj_only,inclusion,EC_subj_only,inclusion,10,trupfan,negative,50_60,paired_cs,6,2413892,2416883
25,EC_subj_only,inclusion,EC_subj_only,inclusion,11,kumutoa,positive,50_60,paired_cs,3,2417901,2419233
25,EC_subj_only,inclusion,EC_subj_only,inclusion,12,godacht,positive,90_10,paired_cs,15,2420255,2423591
25,EC_subj_only,inclusion,EC_subj_only,inclusion,13,gowann,NA,NA,neither,12,2424609,2428501
25,EC_subj_only,inclusion,EC_subj_only,inclusion,14,ikzunt,NA,NA,neither,10,2429519,2433862
25,EC_subj_only,inclusion,EC_subj_only,inclusion,15,offukt,NA,NA,neither,5,2434880,2436880
25,EC_subj_only,inclusion,EC_subj_only,inclusion,16,plonim,negative,30_40,paired_cs,3,2437898,2442119
25,EC_subj_only,inclusion,EC_subj_only,inclusion,17,banzon,negative,70_80,paired_cs,2,2443137,2445363
25,EC_subj_only,inclusion,EC_subj_only,inclusion,18,sleshen,positive,30_40,paired_cs,3,2446381,2449267
25,EC_subj_only,inclusion,EC_subj_only,inclusion,19,nalber,NA,NA,neither,16,2450286,2453738
25,EC_subj_only,inclusion,EC_subj_only,inclusion,20,ampfong,NA,NA,neither,15,2454757,2457311
25,EC_subj_only,inclusion,EC_subj_only,inclusion,21,permife,negative,90_10,paired_cs,3,2458330,2461215
25,EC_subj_only,inclusion,EC_subj_only,inclusion,22,fonstir,NA,NA,neither,7,2462234,2466571
25,EC_subj_only,inclusion,EC_subj_only,inclusion,23,sprong,negative,30_40,paired_cs,6,2467589,2471250
25,EC_subj_only,inclusion,EC_subj_only,inclusion,24,obacu,negative,70_80,paired_cs,5,2472269,2474711
25,EC_subj_only,inclusion,EC_subj_only,inclusion,25,muoror,positive,50_60,paired_cs,2,2475729,2477514
25,EC_subj_only,inclusion,EC_subj_only,inclusion,26,misukor,positive,90_10,paired_cs,9,2478533,2483096
25,EC_subj_only,inclusion,EC_subj_only,inclusion,27,hiwawa,negative,50_60,paired_cs,11,2484114,2487891
25,EC_subj_only,inclusion,EC_subj_only,inclusion,28,larnist,negative,50_60,paired_cs,7,2488910,2493364
25,EC_subj_only,inclusion,EC_subj_only,inclusion,29,medan,negative,30_40,paired_cs,16,2494382,2497156
25,EC_subj_only,inclusion,EC_subj_only,inclusion,30,emkruas,NA,NA,neither,9,2498174,2501281
25,EC_subj_only,inclusion,EC_subj_only,inclusion,31,ubajec,positive,50_60,paired_cs,5,2502300,2505080
25,EC_subj_only,inclusion,EC_subj_only,inclusion,32,umeuken,positive,70_80,paired_cs,2,2506098,2509090
25,EC_subj_only,inclusion,EC_subj_only,inclusion,33,imstind,NA,NA,neither,14,2510108,2512767
25,EC_subj_only,inclusion,EC_subj_only,inclusion,34,uhnong,positive,70_80,paired_cs,5,2513785,2516900
25,EC_subj_only,inclusion,EC_subj_only,inclusion,35,faloilo,NA,NA,neither,12,2517918,2520355
25,EC_subj_only,inclusion,EC_subj_only,inclusion,36,yosud,NA,NA,neither,5,2521373,2523919
25,EC_subj_only,inclusion,EC_subj_only,inclusion,37,noste,NA,NA,neither,9,2524938,2528727
25,EC_subj_only,inclusion,EC_subj_only,inclusion,38,uwimor,negative,90_10,paired_cs,2,2529746,2531749
25,EC_subj_only,inclusion,EC_subj_only,inclusion,39,plistuk,positive,30_40,paired_cs,6,2532767,2538431
