subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
32,EC_only,inclusion,EC_only,inclusion,0,kumutoa,NA,NA,neither,yes,no,no,1855508,1859289
32,EC_only,inclusion,EC_only,inclusion,1,doscho,NA,NA,neither,no,yes,no,1860345,1860611
32,EC_only,inclusion,EC_only,inclusion,2,permife,positive,90_10,paired_cs,no,no,yes,1861666,1862143
32,EC_only,inclusion,EC_only,inclusion,3,plistuk,NA,NA,neither,no,no,yes,1863198,1863692
32,EC_only,inclusion,EC_only,inclusion,4,tewok,negative,70_80,paired_cs,no,yes,no,1864748,1864945
32,EC_only,inclusion,EC_only,inclusion,5,noste,negative,70_80,paired_cs,yes,no,no,1866001,1866515
32,EC_only,inclusion,EC_only,inclusion,6,virlog,negative,30_40,paired_cs,yes,no,no,1867571,1867595
32,EC_only,inclusion,EC_only,inclusion,7,umeuken,NA,NA,neither,no,yes,no,1868650,1868828
32,EC_only,inclusion,EC_only,inclusion,8,kantekt,NA,NA,neither,no,no,yes,1869883,1870527
32,EC_only,inclusion,EC_only,inclusion,9,pimuide,positive,50_60,paired_cs,no,no,yes,1871582,1871715
32,EC_only,inclusion,EC_only,inclusion,10,ursitz,NA,NA,neither,no,yes,no,1872771,1873013
32,EC_only,inclusion,EC_only,inclusion,11,nalber,positive,90_10,paired_cs,yes,no,no,1874068,1874285
32,EC_only,inclusion,EC_only,inclusion,12,plonim,NA,NA,neither,yes,no,no,1875340,1875581
32,EC_only,inclusion,EC_only,inclusion,13,fonstir,negative,30_40,paired_cs,no,yes,no,1876638,1876900
32,EC_only,inclusion,EC_only,inclusion,14,frask,positive,90_10,paired_cs,no,no,yes,1877955,1878151
32,EC_only,inclusion,EC_only,inclusion,15,novuui,NA,NA,neither,no,no,yes,1879206,1879380
32,EC_only,inclusion,EC_only,inclusion,16,godacht,positive,50_60,paired_cs,no,yes,no,1880435,1880676
32,EC_only,inclusion,EC_only,inclusion,17,botuyn,NA,NA,neither,yes,no,no,1881732,1882192
32,EC_only,inclusion,EC_only,inclusion,18,uwimor,negative,50_60,paired_cs,yes,no,no,1883247,1883465
32,EC_only,inclusion,EC_only,inclusion,19,laumens,positive,30_40,paired_cs,no,yes,no,1884520,1884587
32,EC_only,inclusion,EC_only,inclusion,20,oesgubi,negative,90_10,paired_cs,no,no,yes,1885642,1885774
32,EC_only,inclusion,EC_only,inclusion,21,obacu,NA,NA,neither,no,no,yes,1886829,1887211
32,EC_only,inclusion,EC_only,inclusion,22,ubajec,positive,30_40,paired_cs,no,yes,no,1888266,1888528
32,EC_only,inclusion,EC_only,inclusion,23,yosud,NA,NA,neither,yes,no,no,1889584,1890097
32,EC_only,inclusion,EC_only,inclusion,24,imstind,positive,70_80,paired_cs,yes,no,no,1891153,1891415
32,EC_only,inclusion,EC_only,inclusion,25,polust,negative,30_40,paired_cs,no,yes,no,1892470,1893083
32,EC_only,inclusion,EC_only,inclusion,26,molkate,negative,90_10,paired_cs,no,no,yes,1894138,1894377
32,EC_only,inclusion,EC_only,inclusion,27,stodeen,negative,90_10,paired_cs,yes,no,no,1895432,1895812
32,EC_only,inclusion,EC_only,inclusion,28,hilejin,NA,NA,neither,no,yes,no,1896867,1897108
32,EC_only,inclusion,EC_only,inclusion,29,offukt,negative,50_60,paired_cs,no,no,yes,1898163,1898337
32,EC_only,inclusion,EC_only,inclusion,30,larnist,NA,NA,neither,no,no,yes,1899392,1900007
32,EC_only,inclusion,EC_only,inclusion,31,schese,positive,70_80,paired_cs,no,yes,no,1901062,1901235
32,EC_only,inclusion,EC_only,inclusion,32,muoror,negative,50_60,paired_cs,yes,no,no,1902290,1902754
32,EC_only,inclusion,EC_only,inclusion,33,zofoll,positive,30_40,paired_cs,yes,no,no,1903809,1903959
32,EC_only,inclusion,EC_only,inclusion,34,kibono,negative,70_80,paired_cs,no,yes,no,1905015,1905061
32,EC_only,inclusion,EC_only,inclusion,35,ampfong,NA,NA,neither,no,no,yes,1906116,1906447
32,EC_only,inclusion,EC_only,inclusion,36,kiwehon,positive,50_60,paired_cs,no,no,yes,1907502,1907569
32,EC_only,inclusion,EC_only,inclusion,37,furasti,positive,70_80,paired_cs,no,yes,no,1908625,1909080
32,EC_only,inclusion,EC_only,inclusion,38,fuhrrud,NA,NA,neither,yes,no,no,1910135,1910202
32,EC_only,inclusion,EC_only,inclusion,39,jaciyn,NA,NA,neither,yes,no,no,1911257,1911634
