subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
89,EC_only,inclusion,0,valence_only,cs16,1,first,70_80,no,yes,negative,6838.bmp,furasti,maske_5.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93451,94355,94458,94531,94584,96964,NA,NA,101611
89,EC_only,inclusion,1,valence_only,cs2,1,first,30_40,yes,yes,negative,2750.bmp,NA,maske_2.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101722,102625,102728,102771,102824,105234,NA,NA,106466
89,EC_only,inclusion,2,valence_only,cs8,1,first,30_40,no,yes,negative,2141.bmp,ampfong,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106590,107493,107596,107629,107682,110102,NA,NA,111180
89,EC_only,inclusion,3,valence_only,cs26,1,first,90_10,no,no,negative,9331.bmp,offukt,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111333,112236,112340,112443,112496,114846,NA,NA,117467
89,EC_only,inclusion,4,valence_only,cs18,1,first,70_80,no,yes,negative,6831.bmp,kumutoa,maske_4.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117609,118512,118615,118688,118741,121121,NA,NA,121893
89,EC_only,inclusion,5,valence_only,cs15,1,first,70_80,no,yes,positive,2340.bmp,nalber,maske_2.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122035,122938,123041,123114,123167,125547,NA,NA,126246
89,EC_only,inclusion,6,valence_only,cs10,1,first,50_60,no,yes,negative,9340.bmp,noste,maske_10.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126378,127281,127384,127447,127500,129890,NA,NA,130660
89,EC_only,inclusion,7,valence_only,cs14,1,first,50_60,no,yes,negative,8485.bmp,plistuk,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130820,131723,131826,131889,131942,134332,NA,NA,135341
89,EC_only,inclusion,8,valence_only,cs20,1,first,70_80,no,yes,negative,3220.bmp,banzon,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135483,136386,136489,136572,136625,138995,NA,NA,139845
89,EC_only,inclusion,9,valence_only,cs4,1,first,30_40,no,yes,negative,9561.bmp,permife,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139973,140876,140979,141022,141075,143485,NA,NA,144804
89,EC_only,inclusion,10,valence_only,cs3,1,first,30_40,no,yes,positive,2058.bmp,botuyn,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144926,145829,145932,145965,146018,148438,NA,NA,149137
89,EC_only,inclusion,11,valence_only,cs19,1,first,70_80,no,yes,positive,2070.bmp,faloilo,maske_1.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149279,150182,150285,150368,150421,152791,NA,NA,153644
89,EC_only,inclusion,12,valence_only,cs25,1,first,90_10,no,no,positive,7580.bmp,sebjukt,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153793,154697,154800,154893,154946,157306,NA,NA,158228
89,EC_only,inclusion,13,valence_only,cs21,1,first,90_10,no,no,positive,2208.bmp,ursitz,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158379,159282,159385,159488,159541,161891,NA,NA,162429
89,EC_only,inclusion,14,valence_only,cs22,1,first,90_10,no,no,negative,9421.bmp,sleshen,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162587,163490,163593,163686,163739,166099,NA,NA,167028
