subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
77,EC_subj_only,inclusion,EC_subj_only,inclusion,0,molkate,negative,50_60,paired_cs,4,3370211,3378912
77,EC_subj_only,inclusion,EC_subj_only,inclusion,1,ikzunt,positive,30_40,paired_cs,2,3379959,3385319
77,EC_subj_only,inclusion,EC_subj_only,inclusion,2,sebjukt,negative,90_10,paired_cs,9,3386366,3391460
77,EC_subj_only,inclusion,EC_subj_only,inclusion,3,stodeen,positive,50_60,paired_cs,11,3392507,3397165
77,EC_subj_only,inclusion,EC_subj_only,inclusion,4,laumens,negative,70_80,paired_cs,16,3398212,3404897
77,EC_subj_only,inclusion,EC_subj_only,inclusion,5,obacu,positive,90_10,paired_cs,17,3405943,3409698
77,EC_subj_only,inclusion,EC_subj_only,inclusion,6,kantekt,negative,50_60,paired_cs,15,3410745,3414090
77,EC_subj_only,inclusion,EC_subj_only,inclusion,7,banzon,positive,90_10,paired_cs,16,3415136,3417443
77,EC_subj_only,inclusion,EC_subj_only,inclusion,8,ampfong,positive,70_80,paired_cs,17,3418489,3421547
77,EC_subj_only,inclusion,EC_subj_only,inclusion,9,misukor,positive,30_40,paired_cs,16,3422593,3427586
77,EC_subj_only,inclusion,EC_subj_only,inclusion,10,trupfan,negative,30_40,paired_cs,16,3428632,3431000
77,EC_subj_only,inclusion,EC_subj_only,inclusion,11,faloilo,NA,NA,neither,17,3432046,3436192
77,EC_subj_only,inclusion,EC_subj_only,inclusion,12,sprong,NA,NA,neither,18,3437239,3441339
77,EC_subj_only,inclusion,EC_subj_only,inclusion,13,offukt,positive,30_40,paired_cs,6,3442385,3447207
77,EC_subj_only,inclusion,EC_subj_only,inclusion,14,pimuide,NA,NA,neither,4,3448253,3451456
77,EC_subj_only,inclusion,EC_subj_only,inclusion,15,fuhrrud,NA,NA,neither,3,3452502,3458408
77,EC_subj_only,inclusion,EC_subj_only,inclusion,16,hiwawa,negative,90_10,paired_cs,12,3459455,3463575
77,EC_subj_only,inclusion,EC_subj_only,inclusion,17,uwimor,positive,90_10,paired_cs,9,3464621,3471287
77,EC_subj_only,inclusion,EC_subj_only,inclusion,18,botsy,positive,50_60,paired_cs,13,3472334,3475656
77,EC_subj_only,inclusion,EC_subj_only,inclusion,19,sleshen,NA,NA,neither,9,3476702,3480177
77,EC_subj_only,inclusion,EC_subj_only,inclusion,20,schese,NA,NA,neither,18,3481223,3485316
77,EC_subj_only,inclusion,EC_subj_only,inclusion,21,doscho,NA,NA,neither,18,3486363,3488298
77,EC_subj_only,inclusion,EC_subj_only,inclusion,22,noste,positive,50_60,paired_cs,16,3489345,3491370
77,EC_subj_only,inclusion,EC_subj_only,inclusion,23,fonstir,negative,30_40,paired_cs,13,3492416,3496760
77,EC_subj_only,inclusion,EC_subj_only,inclusion,24,kumutoa,positive,70_80,paired_cs,10,3497807,3500713
77,EC_subj_only,inclusion,EC_subj_only,inclusion,25,umeuken,NA,NA,neither,3,3501759,3505751
77,EC_subj_only,inclusion,EC_subj_only,inclusion,26,hilejin,negative,30_40,paired_cs,10,3506797,3510186
77,EC_subj_only,inclusion,EC_subj_only,inclusion,27,frask,NA,NA,neither,1,3511232,3515114
77,EC_subj_only,inclusion,EC_subj_only,inclusion,28,kiwehon,NA,NA,neither,11,3516161,3520016
77,EC_subj_only,inclusion,EC_subj_only,inclusion,29,ubajec,NA,NA,neither,12,3521062,3528233
77,EC_subj_only,inclusion,EC_subj_only,inclusion,30,ursitz,positive,70_80,paired_cs,15,3529279,3533725
77,EC_subj_only,inclusion,EC_subj_only,inclusion,31,zofoll,negative,70_80,paired_cs,2,3534771,3538070
77,EC_subj_only,inclusion,EC_subj_only,inclusion,32,furasti,negative,50_60,paired_cs,1,3539117,3542031
77,EC_subj_only,inclusion,EC_subj_only,inclusion,33,yosud,NA,NA,neither,8,3543077,3547926
77,EC_subj_only,inclusion,EC_subj_only,inclusion,34,virlog,NA,NA,neither,5,3548972,3551959
77,EC_subj_only,inclusion,EC_subj_only,inclusion,35,botuyn,NA,NA,neither,10,3553006,3555222
77,EC_subj_only,inclusion,EC_subj_only,inclusion,36,kibono,NA,NA,neither,13,3556269,3558637
77,EC_subj_only,inclusion,EC_subj_only,inclusion,37,oesgubi,NA,NA,neither,17,3559684,3564737
77,EC_subj_only,inclusion,EC_subj_only,inclusion,38,plistuk,negative,70_80,paired_cs,6,3565783,3568209
77,EC_subj_only,inclusion,EC_subj_only,inclusion,39,godacht,negative,90_10,paired_cs,14,3569255,3572319
