subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
64,EC_subj_obj,normal,EC_subj_obj,normal,0,uhnong,positive,30_40,paired_cs,4220.bmp,4622.bmp,2070.bmp,8370.bmp,2057.bmp,4220.bmp,8190.bmp,no,no,yes,no,no,no,no,3769131,3778896
64,EC_subj_obj,normal,EC_subj_obj,normal,1,plonim,negative,NA,neither,none_correct,6311.bmp,3550.bmp,9220.bmp,2900.bmp,1525.bmp,2053.bmp,no,no,no,no,no,no,yes,3779921,3785793
64,EC_subj_obj,normal,EC_subj_obj,normal,2,banzon,negative,50_60,paired_cs,3220.bmp,2375.1.bmp,6311.bmp,7380.bmp,9000.bmp,3220.bmp,9400.bmp,no,no,no,yes,no,no,no,3786818,3796313
64,EC_subj_obj,normal,EC_subj_obj,normal,3,ubajec,positive,90_10,paired_cs,2209.bmp,1440.bmp,2791.bmp,2150.bmp,2209.bmp,1463.bmp,8496.bmp,no,no,no,no,no,no,yes,3797338,3809463
64,EC_subj_obj,normal,EC_subj_obj,normal,4,kumutoa,positive,70_80,paired_cs,2057.bmp,2340.bmp,1999.bmp,5994.bmp,2057.bmp,5831.bmp,7580.bmp,no,no,yes,no,no,no,no,3810489,3816423
64,EC_subj_obj,normal,EC_subj_obj,normal,5,kantekt,positive,50_60,paired_cs,5910.bmp,5910.bmp,5831.bmp,1650.bmp,7330.bmp,5629.bmp,8170.bmp,no,no,no,no,no,no,yes,3817448,3834792
64,EC_subj_obj,normal,EC_subj_obj,normal,6,obacu,negative,NA,neither,none_correct,1525.bmp,9331.bmp,8485.bmp,9007.bmp,6555.bmp,9265.bmp,no,no,no,no,no,no,yes,3835817,3844473
64,EC_subj_obj,normal,EC_subj_obj,normal,7,tewok,negative,70_80,paired_cs,9421.bmp,9102.bmp,9421.bmp,9180.bmp,6530.bmp,6831.bmp,9432.bmp,no,yes,no,no,no,no,no,3845497,3852728
64,EC_subj_obj,normal,EC_subj_obj,normal,8,larnist,negative,90_10,paired_cs,9331.bmp,9404.bmp,7380.bmp,9421.bmp,6242.bmp,9007.bmp,9331.bmp,no,no,no,no,yes,no,no,3853755,3862755
64,EC_subj_obj,normal,EC_subj_obj,normal,9,schese,negative,50_60,distractor,9430.bmp,9430.bmp,9342.bmp,6530.bmp,9920.bmp,9500.bmp,6570.1.bmp,no,no,no,yes,no,no,no,3863779,3871240
64,EC_subj_obj,normal,EC_subj_obj,normal,10,frask,positive,NA,neither,none_correct,5594.bmp,2208.bmp,7330.bmp,5994.bmp,8496.bmp,8370.bmp,no,no,no,no,no,no,yes,3872265,3875586
64,EC_subj_obj,normal,EC_subj_obj,normal,11,fuhrrud,negative,NA,neither,none_correct,2750.bmp,9560.bmp,9430.bmp,9041.bmp,9342.bmp,9330.bmp,no,no,no,no,no,no,yes,3876610,3882610
64,EC_subj_obj,normal,EC_subj_obj,normal,12,umeuken,negative,30_40,distractor,9520.bmp,9920.bmp,9520.bmp,2750.bmp,9330.bmp,9404.bmp,2141.bmp,no,no,no,no,no,no,yes,3883649,3889841
64,EC_subj_obj,normal,EC_subj_obj,normal,13,faloilo,negative,70_80,paired_cs,9180.bmp,9630.bmp,8485.bmp,6020.bmp,2141.bmp,9180.bmp,6838.bmp,no,no,yes,no,no,no,no,3890865,3899848
64,EC_subj_obj,normal,EC_subj_obj,normal,14,stodeen,positive,50_60,paired_cs,1463.bmp,4220.bmp,1463.bmp,1710.bmp,2040.bmp,7350.bmp,7580.bmp,no,no,no,no,no,no,yes,3900872,3909436
64,EC_subj_obj,normal,EC_subj_obj,normal,15,ampfong,positive,70_80,distractor,5994.bmp,7470.bmp,1463.bmp,2058.bmp,7230.bmp,2050.bmp,5994.bmp,no,no,no,no,no,no,yes,3910461,3915130
64,EC_subj_obj,normal,EC_subj_obj,normal,16,trupfan,positive,30_40,distractor,5830.bmp,7330.bmp,4622.bmp,8330.bmp,5830.bmp,2091.bmp,8190.bmp,no,no,no,no,no,no,yes,3916224,3922162
64,EC_subj_obj,normal,EC_subj_obj,normal,17,kibono,negative,30_40,paired_cs,9432.bmp,9400.bmp,9000.bmp,9830.bmp,9280.bmp,9182.bmp,9432.bmp,no,no,yes,no,no,no,no,3923186,3934201
64,EC_subj_obj,normal,EC_subj_obj,normal,18,zofoll,negative,70_80,paired_cs,9041.bmp,9102.bmp,2276.bmp,9561.bmp,9041.bmp,9432.bmp,2053.bmp,no,no,no,no,no,no,yes,3935225,3947919
64,EC_subj_obj,normal,EC_subj_obj,normal,19,kiwehon,negative,50_60,paired_cs,9280.bmp,3220.bmp,9280.bmp,6242.bmp,3550.bmp,9430.bmp,2276.bmp,no,no,no,no,no,no,yes,3948943,3962140
64,EC_subj_obj,normal,EC_subj_obj,normal,20,pimuide,negative,50_60,paired_cs,2900.bmp,2900.bmp,9180.bmp,6242.bmp,6555.bmp,3300.bmp,3550.bmp,no,no,no,no,no,no,yes,3963164,3970183
64,EC_subj_obj,normal,EC_subj_obj,normal,21,permife,positive,NA,neither,none_correct,2150.bmp,2160.bmp,4606.bmp,2058.bmp,8200.bmp,7502.bmp,no,no,yes,no,no,no,no,3971207,3977232
