subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
32,EC_only,inclusion,0,valence_only,cs20,1,first,70_80,no,yes,negative,3300.bmp,kibono,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33391,34295,34399,34483,34537,36907,NA,NA,45689
32,EC_only,inclusion,1,valence_only,cs23,1,first,90_10,no,no,positive,5830.bmp,frask,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45876,46780,46884,46978,47032,49392,NA,NA,51020
32,EC_only,inclusion,2,valence_only,cs17,1,first,70_80,no,yes,positive,2070.bmp,schese,maske_6.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51201,52106,52210,52294,52348,54718,NA,NA,67733
32,EC_only,inclusion,3,valence_only,cs14,1,first,50_60,no,yes,negative,2375.1.bmp,offukt,maske_8.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67915,68819,68923,68987,69041,71431,NA,NA,72143
32,EC_only,inclusion,4,valence_only,cs1,1,first,30_40,yes,yes,positive,4622.bmp,NA,maske_4.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72320,73224,73328,73362,73416,75836,NA,NA,76260
32,EC_only,inclusion,5,valence_only,cs22,1,first,90_10,no,no,negative,9007.bmp,molkate,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76441,77345,77449,77553,77607,79957,NA,NA,79976
32,EC_only,inclusion,6,valence_only,cs5,1,first,30_40,no,yes,positive,2791.bmp,ubajec,maske_6.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80155,81060,81164,81208,81262,83672,NA,NA,86218
32,EC_only,inclusion,7,valence_only,cs11,1,first,50_60,no,yes,positive,2340.bmp,kiwehon,maske_11.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86400,87304,87408,87463,87517,89917,NA,NA,109348
32,EC_only,inclusion,8,valence_only,cs19,1,first,70_80,no,yes,positive,2040.bmp,furasti,maske_1.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109529,110433,110537,110611,110665,113046,NA,NA,116833
32,EC_only,inclusion,9,valence_only,cs6,1,first,30_40,no,yes,negative,9435.bmp,fonstir,maske_7.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117013,117918,118022,118066,118120,120530,NA,NA,124199
