subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
42,EC_only,normal,EC_only,normal,0,kiwehon,positive,30_40,paired_cs,yes,no,no,2167363,2177440
42,EC_only,normal,EC_only,normal,1,virlog,negative,50_60,paired_cs,no,yes,no,2178460,2183252
42,EC_only,normal,EC_only,normal,2,umeuken,NA,NA,neither,no,yes,no,2184272,2188562
42,EC_only,normal,EC_only,normal,3,fonstir,positive,50_60,paired_cs,no,yes,no,2189581,2191730
42,EC_only,normal,EC_only,normal,4,medan,positive,70_80,paired_cs,yes,no,no,2192749,2194521
42,EC_only,normal,EC_only,normal,5,obacu,positive,70_80,paired_cs,no,yes,no,2195540,2197226
42,EC_only,normal,EC_only,normal,6,plistuk,NA,NA,neither,no,yes,no,2198245,2199547
42,EC_only,normal,EC_only,normal,7,kumutoa,NA,NA,neither,no,no,yes,2200566,2203841
42,EC_only,normal,EC_only,normal,8,plonim,NA,NA,neither,yes,no,no,2204861,2207941
42,EC_only,normal,EC_only,normal,9,zofoll,NA,NA,neither,yes,no,no,2208961,2211294
42,EC_only,normal,EC_only,normal,10,trupfan,NA,NA,neither,yes,no,no,2212314,2215292
42,EC_only,normal,EC_only,normal,11,ubajec,negative,50_60,paired_cs,no,yes,no,2216311,2219589
42,EC_only,normal,EC_only,normal,12,stodeen,positive,90_10,paired_cs,yes,no,no,2220608,2222384
42,EC_only,normal,EC_only,normal,13,pimuide,NA,NA,neither,no,no,yes,2223404,2226410
42,EC_only,normal,EC_only,normal,14,faloilo,NA,NA,neither,yes,no,no,2227429,2231539
42,EC_only,normal,EC_only,normal,15,sprong,positive,30_40,paired_cs,no,no,yes,2232558,2239657
42,EC_only,normal,EC_only,normal,16,botuyn,NA,NA,neither,no,yes,no,2240676,2262549
42,EC_only,normal,EC_only,normal,17,jaciyn,positive,50_60,paired_cs,no,yes,no,2263568,2265990
42,EC_only,normal,EC_only,normal,18,botsy,NA,NA,neither,yes,no,no,2267009,2271423
42,EC_only,normal,EC_only,normal,19,doscho,negative,50_60,paired_cs,no,yes,no,2272442,2275623
42,EC_only,normal,EC_only,normal,20,muoror,positive,90_10,paired_cs,no,yes,no,2276642,2278788
42,EC_only,normal,EC_only,normal,21,nalber,negative,90_10,paired_cs,no,yes,no,2279807,2283833
42,EC_only,normal,EC_only,normal,22,polust,positive,50_60,paired_cs,yes,no,no,2284852,2287002
42,EC_only,normal,EC_only,normal,23,tewok,negative,70_80,paired_cs,yes,no,no,2288021,2289890
42,EC_only,normal,EC_only,normal,24,emkruas,negative,90_10,paired_cs,no,yes,no,2290909,2297352
42,EC_only,normal,EC_only,normal,25,sleshen,negative,70_80,paired_cs,yes,no,no,2298371,2300354
42,EC_only,normal,EC_only,normal,26,sebjukt,NA,NA,neither,no,no,yes,2301374,2318666
42,EC_only,normal,EC_only,normal,27,ampfong,negative,70_80,paired_cs,yes,no,no,2319686,2322580
42,EC_only,normal,EC_only,normal,28,molkate,negative,30_40,paired_cs,yes,no,no,2323599,2325930
42,EC_only,normal,EC_only,normal,29,gowann,positive,70_80,paired_cs,yes,no,no,2326949,2328541
42,EC_only,normal,EC_only,normal,30,misukor,positive,30_40,paired_cs,no,yes,no,2329563,2332746
42,EC_only,normal,EC_only,normal,31,larnist,NA,NA,neither,no,no,yes,2333765,2335919
42,EC_only,normal,EC_only,normal,32,furasti,NA,NA,neither,no,no,yes,2336938,2379841
42,EC_only,normal,EC_only,normal,33,uhnong,positive,90_10,paired_cs,no,yes,no,2380860,2382722
42,EC_only,normal,EC_only,normal,34,imstind,NA,NA,neither,no,yes,no,2383745,2388389
42,EC_only,normal,EC_only,normal,35,kantekt,NA,NA,neither,yes,no,no,2389408,2395098
42,EC_only,normal,EC_only,normal,36,schese,negative,30_40,paired_cs,no,no,yes,2396117,2400140
42,EC_only,normal,EC_only,normal,37,yosud,NA,NA,neither,yes,no,no,2401159,2403685
42,EC_only,normal,EC_only,normal,38,novuui,negative,30_40,paired_cs,yes,no,no,2404704,2408062
42,EC_only,normal,EC_only,normal,39,hilejin,negative,90_10,paired_cs,yes,no,no,2409081,2415054
