subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
50,EC_only,normal,0,valence_only,cs11,1,first,50_60,no,yes,positive,5910.bmp,botuyn,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142426,143329,143432,143485,143538,145938,NA,NA,151601
50,EC_only,normal,1,valence_only,cs12,1,first,50_60,no,yes,negative,6555.bmp,fonstir,maske_1.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151754,152657,152760,152813,152866,155266,NA,NA,157010
50,EC_only,normal,2,valence_only,cs1,1,first,30_40,yes,yes,positive,1440.bmp,NA,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157121,158024,158127,158160,158213,160633,NA,NA,162153
50,EC_only,normal,3,valence_only,cs20,1,first,70_80,no,yes,negative,9180.bmp,trupfan,maske_7.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162301,163204,163307,163390,163443,165813,NA,NA,167334
50,EC_only,normal,4,valence_only,cs19,1,first,70_80,no,yes,positive,7230.bmp,tewok,maske_4.bmp,80,50,2370,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167487,168390,168493,168576,168629,170999,NA,NA,172076
50,EC_only,normal,5,valence_only,cs7,1,first,30_40,no,yes,positive,5831.bmp,kiwehon,maske_6.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172233,173136,173239,173282,173335,175745,NA,NA,176508
50,EC_only,normal,6,valence_only,cs26,1,first,90_10,no,no,negative,2276.bmp,umeuken,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176697,177601,177704,177807,177860,180210,NA,NA,181278
50,EC_only,normal,7,valence_only,cs15,1,first,70_80,no,yes,positive,8470.bmp,frask,maske_12.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181417,182320,182423,182496,182549,184929,NA,NA,185848
50,EC_only,normal,8,valence_only,cs5,1,first,30_40,no,yes,positive,8501.bmp,kantekt,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185968,186871,186974,187007,187060,189480,NA,NA,190318
50,EC_only,normal,9,valence_only,cs9,1,first,50_60,no,yes,positive,8080.bmp,kibono,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190448,191351,191454,191517,191570,193960,NA,NA,194868
