subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
21,EC_only,exclusion,EC_only,exclusion,0,kiwehon,NA,NA,neither,no,no,yes,2402440,2408620
21,EC_only,exclusion,EC_only,exclusion,1,stodeen,positive,70_80,paired_cs,no,no,yes,2409640,2410950
21,EC_only,exclusion,EC_only,exclusion,2,botuyn,NA,NA,neither,no,yes,no,2411987,2414428
21,EC_only,exclusion,EC_only,exclusion,3,medan,NA,NA,neither,no,no,yes,2415447,2422068
21,EC_only,exclusion,EC_only,exclusion,4,kibono,positive,70_80,paired_cs,no,no,yes,2423087,2425421
21,EC_only,exclusion,EC_only,exclusion,5,polust,negative,70_80,paired_cs,no,no,yes,2426440,2427190
21,EC_only,exclusion,EC_only,exclusion,6,larnist,NA,NA,neither,no,no,yes,2428210,2428964
21,EC_only,exclusion,EC_only,exclusion,7,uhnong,negative,50_60,paired_cs,no,no,yes,2429983,2430825
21,EC_only,exclusion,EC_only,exclusion,8,doscho,NA,NA,neither,no,no,yes,2431844,2432593
21,EC_only,exclusion,EC_only,exclusion,9,gowann,negative,90_10,paired_cs,no,no,yes,2433612,2434548
21,EC_only,exclusion,EC_only,exclusion,10,faloilo,positive,90_10,paired_cs,no,no,yes,2435567,2437528
21,EC_only,exclusion,EC_only,exclusion,11,hiwawa,negative,90_10,paired_cs,no,no,yes,2438550,2439482
21,EC_only,exclusion,EC_only,exclusion,12,fonstir,negative,70_80,paired_cs,no,yes,no,2440501,2442375
21,EC_only,exclusion,EC_only,exclusion,13,jaciyn,NA,NA,neither,no,no,yes,2443394,2444897
21,EC_only,exclusion,EC_only,exclusion,14,zofoll,NA,NA,neither,no,no,yes,2445916,2446757
21,EC_only,exclusion,EC_only,exclusion,15,kumutoa,positive,90_10,paired_cs,no,no,yes,2447780,2448530
21,EC_only,exclusion,EC_only,exclusion,16,plistuk,NA,NA,neither,no,no,yes,2449549,2451706
21,EC_only,exclusion,EC_only,exclusion,17,godacht,negative,70_80,paired_cs,no,no,yes,2452726,2453384
21,EC_only,exclusion,EC_only,exclusion,18,muoror,positive,30_40,paired_cs,no,no,yes,2454403,2455343
21,EC_only,exclusion,EC_only,exclusion,19,pimuide,negative,90_10,paired_cs,no,no,yes,2456362,2458430
21,EC_only,exclusion,EC_only,exclusion,20,hilejin,positive,50_60,paired_cs,yes,no,no,2459449,2461037
21,EC_only,exclusion,EC_only,exclusion,21,schese,negative,30_40,paired_cs,no,no,yes,2462056,2463081
21,EC_only,exclusion,EC_only,exclusion,22,ubajec,NA,NA,neither,no,no,yes,2464100,2464664
21,EC_only,exclusion,EC_only,exclusion,23,banzon,NA,NA,neither,no,no,yes,2465683,2467928
21,EC_only,exclusion,EC_only,exclusion,24,molkate,positive,90_10,paired_cs,no,no,yes,2468950,2469517
21,EC_only,exclusion,EC_only,exclusion,25,offukt,positive,30_40,paired_cs,no,no,yes,2470536,2471286
21,EC_only,exclusion,EC_only,exclusion,26,nalber,NA,NA,neither,no,no,yes,2472305,2474283
21,EC_only,exclusion,EC_only,exclusion,27,obacu,positive,50_60,paired_cs,no,no,yes,2475302,2475955
21,EC_only,exclusion,EC_only,exclusion,28,fuhrrud,negative,50_60,paired_cs,no,no,yes,2476978,2478101
21,EC_only,exclusion,EC_only,exclusion,29,sleshen,positive,70_80,paired_cs,no,no,yes,2479120,2479776
21,EC_only,exclusion,EC_only,exclusion,30,trupfan,negative,30_40,paired_cs,no,no,yes,2480795,2481547
21,EC_only,exclusion,EC_only,exclusion,31,permife,NA,NA,neither,no,yes,no,2482566,2485844
21,EC_only,exclusion,EC_only,exclusion,32,misukor,positive,30_40,paired_cs,no,no,yes,2486863,2487998
21,EC_only,exclusion,EC_only,exclusion,33,frask,negative,50_60,paired_cs,no,no,yes,2489017,2491077
21,EC_only,exclusion,EC_only,exclusion,34,yosud,NA,NA,neither,no,no,yes,2492096,2493590
21,EC_only,exclusion,EC_only,exclusion,35,ursitz,NA,NA,neither,no,no,yes,2494609,2495825
21,EC_only,exclusion,EC_only,exclusion,36,botsy,positive,50_60,paired_cs,no,no,yes,2496844,2497785
21,EC_only,exclusion,EC_only,exclusion,37,sprong,NA,NA,neither,no,no,yes,2498804,2499459
21,EC_only,exclusion,EC_only,exclusion,38,umeuken,negative,30_40,paired_cs,no,no,yes,2500478,2501323
21,EC_only,exclusion,EC_only,exclusion,39,tewok,NA,NA,neither,no,no,yes,2502342,2504396
