subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
38,EC_subj_obj,normal,EC_subj_obj,normal,0,pimuide,negative,50_60,paired_cs,15,2830045,2833796
38,EC_subj_obj,normal,EC_subj_obj,normal,1,ursitz,positive,90_10,paired_cs,13,2834849,2838739
38,EC_subj_obj,normal,EC_subj_obj,normal,2,kibono,positive,30_40,paired_cs,17,2839791,2841531
38,EC_subj_obj,normal,EC_subj_obj,normal,3,ubajec,negative,90_10,paired_cs,8,2842584,2843923
38,EC_subj_obj,normal,EC_subj_obj,normal,4,botsy,positive,90_10,distractor,11,2844976,2846990
38,EC_subj_obj,normal,EC_subj_obj,normal,5,trupfan,NA,NA,neither,7,2848043,2850461
38,EC_subj_obj,normal,EC_subj_obj,normal,6,oesgubi,positive,70_80,paired_cs,4,2851513,2853385
38,EC_subj_obj,normal,EC_subj_obj,normal,7,muoror,negative,30_40,paired_cs,2,2854437,2856830
38,EC_subj_obj,normal,EC_subj_obj,normal,8,fonstir,positive,30_40,distractor,5,2857882,2859474
38,EC_subj_obj,normal,EC_subj_obj,normal,9,zofoll,negative,30_40,paired_cs,2,2860528,2861988
38,EC_subj_obj,normal,EC_subj_obj,normal,10,botuyn,positive,50_60,paired_cs,4,2863040,2865165
38,EC_subj_obj,normal,EC_subj_obj,normal,11,permife,negative,90_10,paired_cs,5,2866218,2868135
38,EC_subj_obj,normal,EC_subj_obj,normal,12,larnist,negative,70_80,distractor,5,2869188,2870921
38,EC_subj_obj,normal,EC_subj_obj,normal,13,obacu,negative,70_80,paired_cs,10,2871974,2873962
38,EC_subj_obj,normal,EC_subj_obj,normal,14,sleshen,positive,70_80,paired_cs,8,2875015,2876737
38,EC_subj_obj,normal,EC_subj_obj,normal,15,plonim,NA,NA,neither,11,2877789,2881377
38,EC_subj_obj,normal,EC_subj_obj,normal,16,doscho,positive,30_40,paired_cs,11,2882429,2883889
38,EC_subj_obj,normal,EC_subj_obj,normal,17,furasti,negative,70_80,paired_cs,4,2884942,2886806
38,EC_subj_obj,normal,EC_subj_obj,normal,18,gowann,positive,90_10,paired_cs,7,2887858,2889722
38,EC_subj_obj,normal,EC_subj_obj,normal,19,molkate,positive,50_60,paired_cs,16,2890774,2892503
38,EC_subj_obj,normal,EC_subj_obj,normal,20,medan,NA,NA,neither,16,2893557,2895018
38,EC_subj_obj,normal,EC_subj_obj,normal,21,emkruas,positive,30_40,paired_cs,6,2896070,2898995
38,EC_subj_obj,normal,EC_subj_obj,normal,22,godacht,positive,50_60,distractor,7,2900048,2901903
38,EC_subj_obj,normal,EC_subj_obj,normal,23,kantekt,negative,30_40,paired_cs,4,2902956,2904276
38,EC_subj_obj,normal,EC_subj_obj,normal,24,kiwehon,negative,90_10,paired_cs,3,2905329,2906656
38,EC_subj_obj,normal,EC_subj_obj,normal,25,novuui,negative,50_60,paired_cs,5,2907708,2910224
38,EC_subj_obj,normal,EC_subj_obj,normal,26,noste,negative,50_60,paired_cs,5,2911276,2913132
38,EC_subj_obj,normal,EC_subj_obj,normal,27,schese,negative,70_80,paired_cs,8,2914186,2916304
38,EC_subj_obj,normal,EC_subj_obj,normal,28,banzon,positive,70_80,paired_cs,9,2917356,2918957
38,EC_subj_obj,normal,EC_subj_obj,normal,29,imstind,negative,90_10,distractor,3,2920009,2922570
38,EC_subj_obj,normal,EC_subj_obj,normal,30,yosud,NA,NA,neither,4,2923623,2925081
38,EC_subj_obj,normal,EC_subj_obj,normal,31,ampfong,positive,90_10,paired_cs,10,2926133,2928403
38,EC_subj_obj,normal,EC_subj_obj,normal,32,tewok,NA,NA,neither,5,2929457,2931723
38,EC_subj_obj,normal,EC_subj_obj,normal,33,misukor,negative,50_60,distractor,2,2932776,2934373
38,EC_subj_obj,normal,EC_subj_obj,normal,34,stodeen,NA,NA,neither,4,2935425,2936892
38,EC_subj_obj,normal,EC_subj_obj,normal,35,faloilo,NA,NA,neither,2,2937944,2939805
38,EC_subj_obj,normal,EC_subj_obj,normal,36,hiwawa,NA,NA,neither,10,2940858,2942849
38,EC_subj_obj,normal,EC_subj_obj,normal,37,uwimor,negative,30_40,distractor,6,2943901,2946301
38,EC_subj_obj,normal,EC_subj_obj,normal,38,plistuk,positive,50_60,paired_cs,9,2947354,2949749
38,EC_subj_obj,normal,EC_subj_obj,normal,39,ikzunt,positive,70_80,distractor,2,2950801,2952666
