subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
61,EC_only,exclusion,EC_only,exclusion,0,ampfong,NA,NA,neither,2,1,no,yes,1894947,1908921
61,EC_only,exclusion,EC_only,exclusion,1,fuhrrud,positive,70_80,paired_cs,2,1,yes,no,1909949,1916430
61,EC_only,exclusion,EC_only,exclusion,2,noste,negative,50_60,paired_cs,2,1,no,yes,1917460,1922068
61,EC_only,exclusion,EC_only,exclusion,3,fonstir,NA,NA,neither,2,1,no,yes,1923096,1927569
61,EC_only,exclusion,EC_only,exclusion,4,banzon,positive,70_80,paired_cs,2,1,yes,no,1928597,1933458
61,EC_only,exclusion,EC_only,exclusion,5,hiwawa,negative,30_40,paired_cs,2,1,no,yes,1934486,1937365
61,EC_only,exclusion,EC_only,exclusion,6,kantekt,negative,70_80,paired_cs,2,1,yes,no,1938397,1941768
61,EC_only,exclusion,EC_only,exclusion,7,obacu,negative,90_10,paired_cs,2,1,yes,no,1942796,1947535
61,EC_only,exclusion,EC_only,exclusion,8,offukt,NA,NA,neither,2,1,yes,no,1948563,1953411
61,EC_only,exclusion,EC_only,exclusion,9,muoror,positive,30_40,paired_cs,2,1,yes,no,1954445,1960666
61,EC_only,exclusion,EC_only,exclusion,10,trupfan,negative,50_60,paired_cs,2,1,no,yes,1961694,1968192
61,EC_only,exclusion,EC_only,exclusion,11,novuui,NA,NA,neither,2,1,yes,no,1969220,1976823
61,EC_only,exclusion,EC_only,exclusion,12,permife,negative,30_40,paired_cs,2,1,no,yes,1977851,1982226
61,EC_only,exclusion,EC_only,exclusion,13,hilejin,NA,NA,neither,2,1,yes,no,1983258,1989371
61,EC_only,exclusion,EC_only,exclusion,14,molkate,NA,NA,neither,2,1,no,yes,1990400,1996276
61,EC_only,exclusion,EC_only,exclusion,15,kiwehon,NA,NA,neither,2,1,no,yes,1997305,2003295
61,EC_only,exclusion,EC_only,exclusion,16,ursitz,NA,NA,neither,2,1,yes,no,2004323,2007591
61,EC_only,exclusion,EC_only,exclusion,17,sebjukt,negative,50_60,paired_cs,2,1,yes,no,2008619,2012242
61,EC_only,exclusion,EC_only,exclusion,18,laumens,NA,NA,neither,2,1,no,yes,2013270,2015769
61,EC_only,exclusion,EC_only,exclusion,19,yosud,positive,70_80,paired_cs,2,1,yes,no,2016798,2019169
61,EC_only,exclusion,EC_only,exclusion,20,plistuk,negative,70_80,paired_cs,2,1,yes,no,2020225,2022592
61,EC_only,exclusion,EC_only,exclusion,21,stodeen,positive,90_10,paired_cs,2,1,yes,no,2023620,2024492
61,EC_only,exclusion,EC_only,exclusion,22,furasti,positive,30_40,paired_cs,2,1,no,yes,2025520,2029394
61,EC_only,exclusion,EC_only,exclusion,23,sprong,positive,90_10,paired_cs,2,1,yes,no,2030423,2032669
61,EC_only,exclusion,EC_only,exclusion,24,uwimor,NA,NA,neither,2,1,no,yes,2033768,2036868
61,EC_only,exclusion,EC_only,exclusion,25,emkruas,NA,NA,neither,2,1,yes,no,2037896,2042639
61,EC_only,exclusion,EC_only,exclusion,26,polust,negative,90_10,paired_cs,2,1,no,yes,2043667,2045909
61,EC_only,exclusion,EC_only,exclusion,27,umeuken,NA,NA,neither,2,1,no,yes,2046937,2050040
61,EC_only,exclusion,EC_only,exclusion,28,oesgubi,negative,90_10,paired_cs,2,1,yes,no,2051068,2058304
61,EC_only,exclusion,EC_only,exclusion,29,kibono,positive,50_60,paired_cs,2,1,yes,no,2059333,2062562
61,EC_only,exclusion,EC_only,exclusion,30,tewok,negative,70_80,paired_cs,2,1,no,yes,2063591,2065830
61,EC_only,exclusion,EC_only,exclusion,31,nalber,positive,50_60,paired_cs,2,1,no,yes,2066858,2068721
61,EC_only,exclusion,EC_only,exclusion,32,frask,NA,NA,neither,2,1,yes,no,2069749,2071873
61,EC_only,exclusion,EC_only,exclusion,33,larnist,NA,NA,neither,2,1,yes,no,2072904,2075016
61,EC_only,exclusion,EC_only,exclusion,34,schese,positive,50_60,paired_cs,2,1,no,yes,2076044,2080277
61,EC_only,exclusion,EC_only,exclusion,35,medan,NA,NA,neither,2,1,yes,no,2081305,2084537
61,EC_only,exclusion,EC_only,exclusion,36,virlog,positive,30_40,paired_cs,2,1,yes,no,2085565,2088424
61,EC_only,exclusion,EC_only,exclusion,37,pimuide,positive,90_10,paired_cs,2,1,no,yes,2089452,2094056
61,EC_only,exclusion,EC_only,exclusion,38,ikzunt,NA,NA,neither,2,1,yes,no,2095084,2098809
61,EC_only,exclusion,EC_only,exclusion,39,faloilo,negative,30_40,paired_cs,2,1,no,yes,2099837,2102080
