subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
5,EC_subj_obj,exclusion,0,subjective,cs7,1,first,30_40,no,yes,positive,2080.bmp,sleshen,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,154874,155777,155880,155923,155976,158386,160781,NA,167142
5,EC_subj_obj,exclusion,1,subjective,cs6,1,first,30_40,no,yes,negative,9560.bmp,kantekt,maske_9.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,167286,168189,168292,168335,168388,170798,173419,NA,177357
5,EC_subj_obj,exclusion,2,subjective,cs2,1,first,30_40,yes,yes,negative,6020.bmp,NA,maske_12.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,177484,178387,178490,178533,178586,180997,183400,NA,185813
5,EC_subj_obj,exclusion,3,objective,cs15,1,first,70_80,no,yes,positive,1650.bmp,hilejin,maske_9.bmp,70,50,2380,polust,tewok,hilejin,godacht,unpaired,other_cs,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,185954,186858,186961,187034,187087,189467,NA,190820,196711
5,EC_subj_obj,exclusion,4,subjective,cs5,1,first,30_40,no,yes,positive,8330.bmp,furasti,maske_11.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,196851,197754,197857,197901,197954,200364,201865,NA,204952
5,EC_subj_obj,exclusion,5,objective,cs3,1,first,30_40,no,yes,positive,5594.bmp,faloilo,maske_12.bmp,40,50,2410,sleshen,furasti,faloilo,obacu,other_cs,other_cs,current_cs,unpaired,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,205087,205990,206093,206136,206189,208599,NA,209953,214351
5,EC_subj_obj,exclusion,6,objective,cs9,1,first,50_60,no,yes,positive,2070.bmp,laumens,maske_2.bmp,60,50,2390,trupfan,hiwawa,laumens,fonstir,unpaired,other_cs,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,214532,215435,215538,215601,215654,218044,NA,218115,219347
5,EC_subj_obj,exclusion,7,subjective,cs8,1,first,30_40,no,yes,negative,9404.bmp,medan,maske_6.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,219500,220403,220506,220549,220602,223012,224209,NA,226188
5,EC_subj_obj,exclusion,8,objective,cs14,1,first,50_60,no,yes,negative,9500.bmp,emkruas,maske_8.bmp,50,50,2400,misukor,emkruas,zofoll,larnist,other_cs,current_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,226342,227245,227348,227401,227454,229854,NA,231136,233418
5,EC_subj_obj,exclusion,9,subjective,cs10,1,first,50_60,no,yes,negative,3550.bmp,misukor,maske_4.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,233567,234470,234573,234626,234679,237079,237899,NA,240974
5,EC_subj_obj,exclusion,10,objective,cs23,1,first,90_10,no,no,positive,8540.bmp,molkate,NA,100,50,2350,oesgubi,ampfong,molkate,uhnong,unpaired,other_cs,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,241136,242039,242142,242245,242298,244648,NA,246745,248253
5,EC_subj_obj,exclusion,11,objective,cs22,1,first,90_10,no,no,negative,9342.bmp,gowann,NA,100,50,2350,gowann,ursitz,kibono,botuyn,current_cs,other_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,248423,249326,249429,249532,249585,251935,NA,252763,254343
5,EC_subj_obj,exclusion,12,objective,cs19,1,first,70_80,no,yes,positive,5460.bmp,godacht,maske_6.bmp,80,50,2370,tewok,polust,godacht,hilejin,other_cs,unpaired,current_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,254501,255404,255507,255590,255643,258013,NA,259138,260374
5,EC_subj_obj,exclusion,13,objective,cs25,1,first,90_10,no,no,positive,7230.bmp,uhnong,NA,90,50,2360,oesgubi,ampfong,molkate,uhnong,unpaired,other_cs,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,260548,261451,261554,261647,261700,264060,NA,264132,266429
5,EC_subj_obj,exclusion,14,subjective,cs12,1,first,50_60,no,yes,negative,9265.bmp,zofoll,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,266575,267478,267581,267644,267697,270087,271660,NA,273423
5,EC_subj_obj,exclusion,15,objective,cs18,1,first,70_80,no,yes,negative,2900.bmp,uwimor,maske_1.bmp,70,50,2380,jaciyn,umeuken,stodeen,uwimor,unpaired,other_cs,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,273583,274486,274589,274662,274715,277095,NA,278146,280874
5,EC_subj_obj,exclusion,16,subjective,cs4,1,first,30_40,no,yes,negative,9400.bmp,nalber,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,281014,281918,282021,282054,282107,284527,284598,NA,287895
5,EC_subj_obj,exclusion,17,subjective,cs24,1,first,90_10,no,no,negative,6831.bmp,botuyn,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,288065,288968,289071,289164,289217,291577,292852,NA,300757
5,EC_subj_obj,exclusion,18,subjective,cs17,1,first,70_80,no,yes,positive,8370.bmp,tewok,maske_6.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,300923,301826,301929,302002,302055,304435,306015,NA,309098
5,EC_subj_obj,exclusion,19,subjective,cs1,1,first,30_40,yes,yes,positive,2071.bmp,NA,maske_12.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,309227,310130,310233,310266,310319,312739,312811,NA,319171
5,EC_subj_obj,exclusion,20,objective,cs11,1,first,50_60,no,yes,positive,2040.bmp,hiwawa,maske_10.bmp,50,50,2400,fonstir,laumens,hiwawa,trupfan,other_cs,other_cs,current_cs,unpaired,no,yes,NA,NA,NA,NA,NA,NA,no,no,yes,no,319338,320241,320344,320397,320450,322850,NA,323975,326709
5,EC_subj_obj,exclusion,21,objective,cs16,1,first,70_80,no,yes,negative,6530.bmp,stodeen,maske_2.bmp,70,50,2380,umeuken,stodeen,uwimor,jaciyn,other_cs,current_cs,other_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,no,yes,no,no,326868,327771,327874,327947,328000,330380,NA,330451,331693
5,EC_subj_obj,exclusion,22,subjective,cs20,1,first,70_80,no,yes,negative,9182.bmp,umeuken,maske_4.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,yes,no,no,NA,NA,NA,NA,331862,332765,332868,332941,332994,335374,336878,NA,340624
5,EC_subj_obj,exclusion,23,subjective,cs26,1,first,90_10,no,no,negative,3220.bmp,ursitz,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,340785,341688,341791,341894,341947,344297,345583,NA,348008
5,EC_subj_obj,exclusion,24,subjective,cs13,1,first,50_60,no,yes,positive,8470.bmp,fonstir,maske_5.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,yes,no,no,NA,NA,NA,NA,348166,349069,349172,349235,349288,351678,353118,NA,355104
5,EC_subj_obj,exclusion,25,objective,cs21,1,first,90_10,no,no,positive,2050.bmp,ampfong,NA,90,50,2360,ampfong,oesgubi,uhnong,molkate,current_cs,unpaired,other_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,yes,no,no,no,355269,356172,356275,356368,356421,358781,NA,359605,360668
5,EC_subj_obj,exclusion,26,objective,cs6,1,second,30_40,no,yes,negative,9560.bmp,kantekt,maske_3.bmp,40,50,2410,virlog,kantekt,medan,nalber,unpaired,current_cs,other_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,360802,361705,361808,361851,361904,364314,NA,365819,368015
5,EC_subj_obj,exclusion,27,subjective,cs3,1,second,30_40,no,yes,positive,2311.bmp,faloilo,maske_4.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,368168,369071,369174,369217,369270,371680,371751,NA,375053
5,EC_subj_obj,exclusion,28,subjective,cs1,1,second,30_40,yes,yes,positive,2071.bmp,NA,maske_9.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,375174,376078,376181,376214,376267,378687,379893,NA,381439
5,EC_subj_obj,exclusion,29,objective,cs8,1,second,30_40,no,yes,negative,9340.bmp,medan,maske_10.bmp,40,50,2410,nalber,medan,virlog,kantekt,other_cs,current_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,no,no,yes,381586,382489,382592,382635,382688,385098,NA,385925,388661
5,EC_subj_obj,exclusion,30,objective,cs4,1,second,30_40,no,yes,negative,2750.bmp,nalber,maske_6.bmp,30,50,2420,medan,kantekt,nalber,virlog,other_cs,other_cs,current_cs,unpaired,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,388808,389712,389815,389848,389901,392321,NA,393523,396166
5,EC_subj_obj,exclusion,31,objective,cs12,1,second,50_60,no,yes,negative,9520.bmp,zofoll,maske_3.bmp,60,50,2390,larnist,emkruas,misukor,zofoll,unpaired,other_cs,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,no,yes,396325,397229,397332,397395,397448,399838,NA,401351,403484
5,EC_subj_obj,exclusion,32,objective,cs10,1,second,50_60,no,yes,negative,8485.bmp,misukor,maske_1.bmp,50,50,2400,misukor,zofoll,larnist,emkruas,current_cs,other_cs,unpaired,other_cs,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,403630,404533,404636,404689,404742,407142,NA,408425,409755
5,EC_subj_obj,exclusion,33,subjective,cs25,1,second,90_10,no,no,positive,5994.bmp,uhnong,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,409979,410882,410985,411078,411131,413491,414696,NA,416886
5,EC_subj_obj,exclusion,34,objective,cs26,1,second,90_10,no,no,negative,9421.bmp,ursitz,NA,100,50,2350,kibono,botuyn,ursitz,gowann,unpaired,other_cs,current_cs,other_cs,yes,no,NA,NA,NA,NA,NA,NA,no,no,yes,no,417056,417960,418063,418166,418219,420569,NA,421697,422924
5,EC_subj_obj,exclusion,35,objective,cs13,1,second,50_60,no,yes,positive,8470.bmp,fonstir,maske_6.bmp,60,50,2390,hiwawa,trupfan,laumens,fonstir,other_cs,unpaired,other_cs,current_cs,yes,no,NA,NA,NA,NA,NA,NA,yes,no,no,no,423055,423958,424061,424124,424177,426567,NA,426638,428046
5,EC_subj_obj,exclusion,36,objective,cs5,1,second,30_40,no,yes,positive,2791.bmp,furasti,maske_5.bmp,40,50,2410,sleshen,furasti,obacu,faloilo,other_cs,current_cs,unpaired,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,428191,429095,429198,429241,429294,431704,NA,433354,434409
5,EC_subj_obj,exclusion,37,subjective,cs2,1,second,30_40,yes,yes,negative,2276.bmp,NA,maske_5.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,434540,435443,435546,435589,435642,438053,440006,NA,442420
5,EC_subj_obj,exclusion,38,subjective,cs16,1,second,70_80,no,yes,negative,9102.bmp,stodeen,maske_2.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,yes,no,NA,NA,NA,NA,442579,443483,443586,443659,443712,446092,447451,NA,448771
5,EC_subj_obj,exclusion,39,objective,cs17,1,second,70_80,no,yes,positive,7502.bmp,tewok,maske_8.bmp,70,50,2380,polust,tewok,hilejin,godacht,unpaired,current_cs,other_cs,other_cs,no,yes,NA,NA,NA,NA,NA,NA,no,yes,no,no,448924,449828,449931,450004,450057,452437,NA,453339,454664
5,EC_subj_obj,exclusion,40,subjective,cs14,1,second,50_60,no,yes,negative,9220.bmp,emkruas,maske_10.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,454812,455715,455818,455871,455924,458324,459903,NA,462099
5,EC_subj_obj,exclusion,41,subjective,cs22,1,second,90_10,no,no,negative,2710.bmp,gowann,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,462272,463175,463278,463381,463434,465784,466837,NA,469702
5,EC_subj_obj,exclusion,42,subjective,cs18,1,second,70_80,no,yes,negative,7380.bmp,uwimor,maske_9.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,469849,470753,470856,470929,470982,473362,474869,NA,476634
