subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
21,EC_only,exclusion,EC_only,exclusion,0,schese,negative,30_40,paired_cs,14,1638460,1642587
21,EC_only,exclusion,EC_only,exclusion,1,sleshen,positive,70_80,paired_cs,11,1643606,1647192
21,EC_only,exclusion,EC_only,exclusion,2,umeuken,negative,30_40,paired_cs,9,1648211,1650453
21,EC_only,exclusion,EC_only,exclusion,3,fuhrrud,negative,50_60,paired_cs,10,1651472,1654268
21,EC_only,exclusion,EC_only,exclusion,4,gowann,negative,90_10,paired_cs,7,1655287,1657193
21,EC_only,exclusion,EC_only,exclusion,5,kiwehon,NA,NA,neither,9,1658212,1661120
21,EC_only,exclusion,EC_only,exclusion,6,trupfan,negative,30_40,paired_cs,9,1662138,1663594
21,EC_only,exclusion,EC_only,exclusion,7,fonstir,negative,70_80,paired_cs,11,1664612,1667189
21,EC_only,exclusion,EC_only,exclusion,8,obacu,positive,50_60,paired_cs,11,1668207,1670221
21,EC_only,exclusion,EC_only,exclusion,9,zofoll,NA,NA,neither,10,1671240,1674135
21,EC_only,exclusion,EC_only,exclusion,10,yosud,NA,NA,neither,9,1675153,1676607
21,EC_only,exclusion,EC_only,exclusion,11,uhnong,negative,50_60,paired_cs,5,1677625,1680759
21,EC_only,exclusion,EC_only,exclusion,12,ursitz,NA,NA,neither,5,1681777,1683802
21,EC_only,exclusion,EC_only,exclusion,13,offukt,positive,30_40,paired_cs,4,1684820,1688087
21,EC_only,exclusion,EC_only,exclusion,14,larnist,NA,NA,neither,8,1689106,1692475
21,EC_only,exclusion,EC_only,exclusion,15,ubajec,NA,NA,neither,9,1693493,1695846
21,EC_only,exclusion,EC_only,exclusion,16,pimuide,negative,90_10,paired_cs,8,1696864,1700116
21,EC_only,exclusion,EC_only,exclusion,17,plistuk,NA,NA,neither,8,1701135,1705634
21,EC_only,exclusion,EC_only,exclusion,18,sprong,NA,NA,neither,10,1706652,1708891
21,EC_only,exclusion,EC_only,exclusion,19,kumutoa,positive,90_10,paired_cs,11,1709910,1712476
21,EC_only,exclusion,EC_only,exclusion,20,tewok,NA,NA,neither,9,1713494,1715744
21,EC_only,exclusion,EC_only,exclusion,21,hilejin,positive,50_60,paired_cs,12,1716763,1719219
21,EC_only,exclusion,EC_only,exclusion,22,molkate,positive,90_10,paired_cs,12,1720238,1722697
21,EC_only,exclusion,EC_only,exclusion,23,stodeen,positive,70_80,paired_cs,8,1723715,1727073
21,EC_only,exclusion,EC_only,exclusion,24,godacht,negative,70_80,paired_cs,13,1728091,1730786
21,EC_only,exclusion,EC_only,exclusion,25,nalber,NA,NA,neither,14,1731806,1734490
21,EC_only,exclusion,EC_only,exclusion,26,permife,NA,NA,neither,9,1735508,1740099
21,EC_only,exclusion,EC_only,exclusion,27,medan,NA,NA,neither,17,1741117,1743579
21,EC_only,exclusion,EC_only,exclusion,28,hiwawa,negative,90_10,paired_cs,16,1744598,1748848
21,EC_only,exclusion,EC_only,exclusion,29,banzon,NA,NA,neither,3,1749866,1751993
21,EC_only,exclusion,EC_only,exclusion,30,botuyn,NA,NA,neither,5,1753012,1755918
21,EC_only,exclusion,EC_only,exclusion,31,kibono,positive,70_80,paired_cs,15,1756936,1759740
21,EC_only,exclusion,EC_only,exclusion,32,botsy,positive,50_60,paired_cs,10,1760758,1763898
21,EC_only,exclusion,EC_only,exclusion,33,doscho,NA,NA,neither,9,1764917,1767070
21,EC_only,exclusion,EC_only,exclusion,34,misukor,positive,30_40,paired_cs,7,1768088,1769986
21,EC_only,exclusion,EC_only,exclusion,35,frask,negative,50_60,paired_cs,2,1771004,1774021
21,EC_only,exclusion,EC_only,exclusion,36,faloilo,positive,90_10,paired_cs,13,1775041,1779313
21,EC_only,exclusion,EC_only,exclusion,37,muoror,positive,30_40,paired_cs,7,1780331,1786039
21,EC_only,exclusion,EC_only,exclusion,38,polust,negative,70_80,paired_cs,14,1787057,1791765
21,EC_only,exclusion,EC_only,exclusion,39,jaciyn,NA,NA,neither,11,1792783,1795911
