subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
79,EC_subj_only,exclusion,EC_subj_only,exclusion,0,obacu,positive,70_80,paired_cs,1,1,yes,no,2280820,2291864
79,EC_subj_only,exclusion,EC_subj_only,exclusion,1,emkruas,positive,30_40,paired_cs,1,1,yes,no,2292923,2298071
79,EC_subj_only,exclusion,EC_subj_only,exclusion,2,fuhrrud,positive,50_60,paired_cs,1,1,no,yes,2299128,2303483
79,EC_subj_only,exclusion,EC_subj_only,exclusion,3,laumens,NA,NA,neither,1,1,no,yes,2304540,2306477
79,EC_subj_only,exclusion,EC_subj_only,exclusion,4,misukor,positive,90_10,paired_cs,1,1,no,yes,2307534,2309072
79,EC_subj_only,exclusion,EC_subj_only,exclusion,5,schese,negative,30_40,paired_cs,1,1,yes,no,2310129,2311865
79,EC_subj_only,exclusion,EC_subj_only,exclusion,6,jaciyn,NA,NA,neither,1,1,yes,no,2312922,2314770
79,EC_subj_only,exclusion,EC_subj_only,exclusion,7,novuui,NA,NA,neither,1,1,no,yes,2315827,2317541
79,EC_subj_only,exclusion,EC_subj_only,exclusion,8,tewok,negative,30_40,paired_cs,1,1,yes,no,2318598,2320338
79,EC_subj_only,exclusion,EC_subj_only,exclusion,9,hiwawa,NA,NA,neither,1,1,yes,no,2321395,2326169
79,EC_subj_only,exclusion,EC_subj_only,exclusion,10,kantekt,negative,90_10,paired_cs,1,1,yes,no,2327226,2330957
79,EC_subj_only,exclusion,EC_subj_only,exclusion,11,ubajec,NA,NA,neither,1,1,no,yes,2332014,2333311
79,EC_subj_only,exclusion,EC_subj_only,exclusion,12,furasti,NA,NA,neither,1,1,no,yes,2334368,2336917
79,EC_subj_only,exclusion,EC_subj_only,exclusion,13,ursitz,NA,NA,neither,1,1,yes,no,2337974,2340394
79,EC_subj_only,exclusion,EC_subj_only,exclusion,14,sebjukt,NA,NA,neither,1,1,no,yes,2341451,2343774
79,EC_subj_only,exclusion,EC_subj_only,exclusion,15,uhnong,negative,50_60,paired_cs,1,1,yes,no,2344831,2347203
79,EC_subj_only,exclusion,EC_subj_only,exclusion,16,sprong,positive,30_40,paired_cs,1,1,no,yes,2348261,2351670
79,EC_subj_only,exclusion,EC_subj_only,exclusion,17,kiwehon,negative,90_10,paired_cs,1,1,yes,no,2352727,2356727
79,EC_subj_only,exclusion,EC_subj_only,exclusion,18,muoror,NA,NA,neither,1,1,no,yes,2357784,2359348
79,EC_subj_only,exclusion,EC_subj_only,exclusion,19,umeuken,NA,NA,neither,1,1,yes,no,2360405,2362959
79,EC_subj_only,exclusion,EC_subj_only,exclusion,20,trupfan,NA,NA,neither,1,1,yes,no,2364016,2365730
79,EC_subj_only,exclusion,EC_subj_only,exclusion,21,banzon,negative,30_40,paired_cs,1,1,yes,no,2366787,2367779
79,EC_subj_only,exclusion,EC_subj_only,exclusion,22,gowann,negative,70_80,paired_cs,1,1,no,yes,2368836,2370924
79,EC_subj_only,exclusion,EC_subj_only,exclusion,23,godacht,positive,90_10,paired_cs,1,1,no,yes,2371981,2372727
79,EC_subj_only,exclusion,EC_subj_only,exclusion,24,plistuk,NA,NA,neither,1,1,no,yes,2373784,2375102
79,EC_subj_only,exclusion,EC_subj_only,exclusion,25,stodeen,negative,50_60,paired_cs,1,1,yes,no,2376159,2377128
79,EC_subj_only,exclusion,EC_subj_only,exclusion,26,offukt,positive,30_40,paired_cs,1,1,no,yes,2378185,2379220
79,EC_subj_only,exclusion,EC_subj_only,exclusion,27,imstind,NA,NA,neither,1,1,yes,no,2380276,2381531
79,EC_subj_only,exclusion,EC_subj_only,exclusion,28,nalber,negative,90_10,paired_cs,1,1,yes,no,2382588,2384725
79,EC_subj_only,exclusion,EC_subj_only,exclusion,29,uwimor,positive,70_80,paired_cs,1,1,no,yes,2385782,2387012
79,EC_subj_only,exclusion,EC_subj_only,exclusion,30,pimuide,positive,50_60,paired_cs,1,1,yes,no,2388068,2389980
79,EC_subj_only,exclusion,EC_subj_only,exclusion,31,ikzunt,NA,NA,neither,1,1,no,yes,2391037,2397235
79,EC_subj_only,exclusion,EC_subj_only,exclusion,32,oesgubi,NA,NA,neither,1,1,no,yes,2398291,2401280
79,EC_subj_only,exclusion,EC_subj_only,exclusion,33,molkate,positive,50_60,paired_cs,1,1,yes,no,2402337,2403874
79,EC_subj_only,exclusion,EC_subj_only,exclusion,34,plonim,NA,NA,neither,1,1,yes,no,2404930,2405786
79,EC_subj_only,exclusion,EC_subj_only,exclusion,35,permife,negative,70_80,paired_cs,1,1,no,yes,2406843,2408204
79,EC_subj_only,exclusion,EC_subj_only,exclusion,36,larnist,positive,90_10,paired_cs,1,1,yes,no,2409260,2414025
79,EC_subj_only,exclusion,EC_subj_only,exclusion,37,botuyn,positive,70_80,paired_cs,1,1,yes,no,2415082,2416090
79,EC_subj_only,exclusion,EC_subj_only,exclusion,38,noste,negative,50_60,paired_cs,1,1,no,yes,2417146,2418927
79,EC_subj_only,exclusion,EC_subj_only,exclusion,39,polust,negative,70_80,paired_cs,1,1,no,yes,2419984,2420774
