subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,0,furasti,NA,NA,neither,no,no,yes,2842434,2849113
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,1,kantekt,NA,NA,neither,no,no,yes,2850132,2852951
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,2,pimuide,negative,70_80,paired_cs,no,yes,no,2853970,2856965
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,3,misukor,positive,90_10,distractor,no,no,yes,2857984,2859959
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,4,godacht,negative,90_10,distractor,yes,no,no,2860978,2862388
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,5,kumutoa,positive,30_40,paired_cs,no,no,yes,2863407,2865561
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,6,plonim,positive,50_60,paired_cs,yes,no,no,2866582,2867898
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,7,hiwawa,positive,30_40,paired_cs,yes,no,no,2868917,2870698
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,8,fuhrrud,negative,70_80,distractor,no,no,yes,2871717,2873966
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,9,sprong,NA,NA,neither,no,no,yes,2874985,2876017
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,10,emkruas,positive,50_60,paired_cs,no,yes,no,2877039,2878538
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,11,ubajec,negative,50_60,paired_cs,no,yes,no,2879557,2880961
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,12,fonstir,negative,90_10,paired_cs,no,yes,no,2881980,2883856
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,13,larnist,positive,90_10,paired_cs,no,yes,no,2884875,2887601
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,14,oesgubi,negative,70_80,paired_cs,no,yes,no,2888624,2893319
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,15,jaciyn,positive,50_60,distractor,no,no,yes,2894338,2896308
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,16,doscho,positive,70_80,paired_cs,yes,no,no,2897328,2898360
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,17,trupfan,positive,30_40,paired_cs,yes,no,no,2899379,2900507
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,18,ursitz,negative,30_40,paired_cs,no,yes,no,2901526,2902846
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,19,hilejin,NA,NA,neither,no,no,yes,2903865,2906027
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,20,uwimor,negative,50_60,paired_cs,no,yes,no,2907046,2908922
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,21,molkate,negative,90_10,paired_cs,no,yes,no,2909942,2913620
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,22,nalber,negative,30_40,paired_cs,no,yes,no,2914639,2915873
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,23,gowann,positive,50_60,paired_cs,yes,no,no,2916892,2917930
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,24,offukt,positive,70_80,paired_cs,yes,no,no,2918949,2920075
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,25,obacu,NA,NA,neither,no,no,yes,2921094,2923811
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,26,laumens,NA,NA,neither,no,no,yes,2924830,2927178
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,27,ampfong,positive,30_40,distractor,yes,no,no,2928200,2929705
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,28,botsy,NA,NA,neither,no,no,yes,2930725,2932792
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,29,sebjukt,NA,NA,neither,no,no,yes,2933811,2935407
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,30,polust,positive,70_80,paired_cs,yes,no,no,2936427,2937648
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,31,botuyn,positive,70_80,distractor,no,no,yes,2938672,2940174
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,32,banzon,negative,90_10,paired_cs,no,yes,no,2941193,2942795
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,33,zofoll,positive,90_10,paired_cs,yes,no,no,2943814,2945221
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,34,plistuk,negative,30_40,paired_cs,no,yes,no,2946240,2948403
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,35,imstind,negative,50_60,distractor,yes,no,no,2949422,2951022
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,36,permife,negative,30_40,distractor,no,yes,no,2952041,2953637
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,37,kiwehon,negative,50_60,paired_cs,yes,no,no,2954656,2956064
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,38,kibono,negative,70_80,paired_cs,no,yes,no,2957083,2958779
40,EC_subj_obj,inclusion,EC_subj_obj,inclusion,39,stodeen,positive,90_10,paired_cs,yes,no,no,2959798,2961025
