subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
80,EC_only,normal,0,valence_only,cs1,1,first,30_40,yes,yes,positive,2150.bmp,NA,maske_2.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96041,96945,97050,97095,97149,99559,NA,NA,108725
80,EC_only,normal,1,valence_only,cs18,1,first,70_80,no,yes,negative,9000.bmp,polust,maske_4.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108931,109835,109939,110015,110069,112450,NA,NA,114121
80,EC_only,normal,2,valence_only,cs2,1,first,30_40,yes,yes,negative,9007.bmp,NA,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114317,115221,115326,115361,115415,117836,NA,NA,120093
80,EC_only,normal,3,valence_only,cs9,1,first,50_60,no,yes,positive,4606.bmp,fuhrrud,maske_3.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120291,121196,121300,121356,121411,123811,NA,NA,126436
80,EC_only,normal,4,valence_only,cs6,1,first,30_40,no,yes,negative,9920.bmp,laumens,maske_2.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126655,127563,127668,127716,127771,130182,NA,NA,131179
80,EC_only,normal,5,valence_only,cs5,1,first,30_40,no,yes,positive,1440.bmp,hiwawa,maske_3.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131376,132280,132388,132422,132477,134897,NA,NA,136252
80,EC_only,normal,6,valence_only,cs8,1,first,30_40,no,yes,negative,2750.bmp,permife,maske_8.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136450,137358,137462,137498,137556,139977,NA,NA,142770
80,EC_only,normal,7,valence_only,cs22,1,first,90_10,no,no,negative,9404.bmp,kantekt,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142972,143877,143986,144082,144137,146497,NA,NA,147835
80,EC_only,normal,8,valence_only,cs26,1,first,90_10,no,no,negative,8485.bmp,plistuk,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148040,148946,149050,149147,149202,151562,NA,NA,152362
80,EC_only,normal,9,valence_only,cs13,1,first,50_60,no,yes,positive,2070.bmp,uwimor,maske_1.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152568,153476,153583,153641,153697,156098,NA,NA,156999
80,EC_only,normal,10,valence_only,cs21,1,first,90_10,no,no,positive,1999.bmp,noste,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157209,158114,158219,158314,158369,160729,NA,NA,171806
