subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
84,EC_subj_only,exclusion,EC_subj_only,exclusion,0,faloilo,negative,90_10,paired_cs,2,1,no,yes,3153852,3164542
84,EC_subj_only,exclusion,EC_subj_only,exclusion,1,novuui,negative,50_60,paired_cs,2,1,no,yes,3165616,3171586
84,EC_subj_only,exclusion,EC_subj_only,exclusion,2,doscho,positive,70_80,paired_cs,2,1,yes,no,3172659,3175745
84,EC_subj_only,exclusion,EC_subj_only,exclusion,3,offukt,negative,70_80,paired_cs,2,1,no,yes,3176819,3181789
84,EC_subj_only,exclusion,EC_subj_only,exclusion,4,sprong,positive,30_40,paired_cs,2,1,no,yes,3182863,3186928
84,EC_subj_only,exclusion,EC_subj_only,exclusion,5,plonim,NA,NA,neither,2,1,no,yes,3188001,3190744
84,EC_subj_only,exclusion,EC_subj_only,exclusion,6,obacu,NA,NA,neither,2,1,yes,no,3191817,3194238
84,EC_subj_only,exclusion,EC_subj_only,exclusion,7,botsy,positive,70_80,paired_cs,2,1,yes,no,3195312,3197891
84,EC_subj_only,exclusion,EC_subj_only,exclusion,8,imstind,negative,30_40,paired_cs,2,1,no,yes,3198965,3201684
84,EC_subj_only,exclusion,EC_subj_only,exclusion,9,fuhrrud,NA,NA,neither,2,1,no,yes,3202757,3205073
84,EC_subj_only,exclusion,EC_subj_only,exclusion,10,larnist,negative,70_80,paired_cs,2,1,yes,no,3206147,3207957
84,EC_subj_only,exclusion,EC_subj_only,exclusion,11,tewok,NA,NA,neither,2,1,no,yes,3209031,3211731
84,EC_subj_only,exclusion,EC_subj_only,exclusion,12,botuyn,positive,50_60,paired_cs,2,1,yes,no,3212804,3215986
84,EC_subj_only,exclusion,EC_subj_only,exclusion,13,sebjukt,NA,NA,neither,2,1,yes,no,3217060,3221426
84,EC_subj_only,exclusion,EC_subj_only,exclusion,14,frask,negative,90_10,paired_cs,2,1,no,yes,3222500,3224205
84,EC_subj_only,exclusion,EC_subj_only,exclusion,15,plistuk,NA,NA,neither,2,1,yes,no,3225279,3227494
84,EC_subj_only,exclusion,EC_subj_only,exclusion,16,zofoll,negative,30_40,paired_cs,2,1,yes,no,3228568,3230942
84,EC_subj_only,exclusion,EC_subj_only,exclusion,17,polust,NA,NA,neither,2,1,no,yes,3232015,3236324
84,EC_subj_only,exclusion,EC_subj_only,exclusion,18,stodeen,negative,50_60,paired_cs,2,1,no,yes,3237397,3241688
84,EC_subj_only,exclusion,EC_subj_only,exclusion,19,furasti,positive,50_60,paired_cs,2,1,no,yes,3242761,3245683
84,EC_subj_only,exclusion,EC_subj_only,exclusion,20,pimuide,NA,NA,neither,2,1,no,yes,3246757,3249701
84,EC_subj_only,exclusion,EC_subj_only,exclusion,21,noste,NA,NA,neither,2,1,no,yes,3250774,3257656
84,EC_subj_only,exclusion,EC_subj_only,exclusion,22,medan,positive,90_10,paired_cs,2,1,yes,no,3258729,3260657
84,EC_subj_only,exclusion,EC_subj_only,exclusion,23,gowann,positive,30_40,paired_cs,2,1,no,yes,3261730,3264297
84,EC_subj_only,exclusion,EC_subj_only,exclusion,24,banzon,NA,NA,neither,2,1,no,yes,3265370,3267083
84,EC_subj_only,exclusion,EC_subj_only,exclusion,25,kiwehon,NA,NA,neither,2,1,yes,no,3268157,3271741
84,EC_subj_only,exclusion,EC_subj_only,exclusion,26,muoror,NA,NA,neither,2,1,yes,no,3272814,3276377
84,EC_subj_only,exclusion,EC_subj_only,exclusion,27,kibono,positive,90_10,paired_cs,2,1,yes,no,3277451,3278876
84,EC_subj_only,exclusion,EC_subj_only,exclusion,28,ubajec,NA,NA,neither,2,1,no,yes,3279950,3281131
84,EC_subj_only,exclusion,EC_subj_only,exclusion,29,molkate,NA,NA,neither,2,1,yes,no,3282205,3284820
84,EC_subj_only,exclusion,EC_subj_only,exclusion,30,trupfan,negative,70_80,paired_cs,2,1,no,yes,3285894,3287749
84,EC_subj_only,exclusion,EC_subj_only,exclusion,31,hilejin,negative,30_40,paired_cs,2,1,no,yes,3288822,3290508
84,EC_subj_only,exclusion,EC_subj_only,exclusion,32,godacht,negative,90_10,paired_cs,2,1,no,yes,3291581,3294413
84,EC_subj_only,exclusion,EC_subj_only,exclusion,33,schese,positive,70_80,paired_cs,2,1,yes,no,3295487,3297130
84,EC_subj_only,exclusion,EC_subj_only,exclusion,34,kantekt,negative,50_60,paired_cs,2,1,no,yes,3298205,3299177
84,EC_subj_only,exclusion,EC_subj_only,exclusion,35,uwimor,positive,90_10,paired_cs,2,1,yes,no,3300250,3301683
84,EC_subj_only,exclusion,EC_subj_only,exclusion,36,emkruas,positive,30_40,paired_cs,2,1,no,yes,3302757,3304079
84,EC_subj_only,exclusion,EC_subj_only,exclusion,37,ursitz,NA,NA,neither,2,1,yes,no,3305154,3307451
84,EC_subj_only,exclusion,EC_subj_only,exclusion,38,kumutoa,positive,50_60,paired_cs,2,1,no,yes,3308524,3310876
84,EC_subj_only,exclusion,EC_subj_only,exclusion,39,yosud,NA,NA,neither,2,1,yes,no,3311950,3314384
