subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,0,uhnong,positive,70_80,paired_cs,13,2403485,2409309
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,1,muoror,negative,50_60,distractor,8,2410328,2412019
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,2,misukor,positive,30_40,paired_cs,5,2413038,2415503
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,3,ampfong,negative,70_80,paired_cs,9,2416523,2419682
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,4,botsy,positive,90_10,paired_cs,17,2420701,2423969
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,5,obacu,negative,50_60,paired_cs,9,2424987,2427383
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,6,medan,negative,90_10,distractor,8,2428401,2430084
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,7,ikzunt,positive,50_60,paired_cs,6,2431102,2432664
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,8,sleshen,NA,NA,neither,8,2433682,2435925
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,9,hiwawa,NA,NA,neither,11,2436944,2439183
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,10,virlog,NA,NA,neither,5,2440205,2442118
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,11,kibono,positive,50_60,paired_cs,6,2443138,2445601
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,12,fuhrrud,negative,70_80,distractor,3,2446620,2450219
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,13,umeuken,negative,30_40,paired_cs,1,2451237,2453492
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,14,furasti,negative,70_80,paired_cs,15,2454510,2456536
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,15,kumutoa,positive,90_10,distractor,6,2457555,2459692
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,16,doscho,negative,30_40,paired_cs,6,2460710,2462623
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,17,polust,negative,30_40,paired_cs,10,2463643,2466117
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,18,plonim,positive,50_60,distractor,11,2467142,2470633
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,19,pimuide,negative,90_10,paired_cs,14,2471652,2477757
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,20,kiwehon,negative,30_40,distractor,6,2478776,2481261
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,21,laumens,positive,90_10,paired_cs,19,2482280,2483971
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,22,sprong,positive,30_40,paired_cs,10,2484989,2487469
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,23,gowann,positive,90_10,paired_cs,19,2488487,2490961
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,24,schese,positive,30_40,paired_cs,1,2491979,2494339
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,25,botuyn,positive,70_80,paired_cs,11,2495357,2500308
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,26,offukt,negative,90_10,paired_cs,14,2501327,2505035
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,27,novuui,NA,NA,neither,4,2506053,2508412
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,28,oesgubi,NA,NA,neither,3,2509444,2513264
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,29,faloilo,NA,NA,neither,9,2514284,2516305
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,30,tewok,positive,70_80,paired_cs,19,2517325,2520688
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,31,banzon,negative,50_60,paired_cs,7,2521706,2525307
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,32,permife,positive,50_60,paired_cs,9,2526326,2529699
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,33,jaciyn,NA,NA,neither,3,2530717,2532968
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,34,emkruas,negative,90_10,paired_cs,4,2533986,2535893
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,35,imstind,positive,70_80,distractor,3,2536912,2538804
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,36,zofoll,NA,NA,neither,2,2539822,2542844
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,37,noste,positive,30_40,distractor,8,2543862,2546450
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,38,fonstir,negative,50_60,paired_cs,10,2547469,2549380
28,EC_subj_obj,inclusion,EC_subj_obj,inclusion,39,uwimor,negative,70_80,paired_cs,9,2550398,2553203
