subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
32,EC_only,inclusion,EC_only,inclusion,0,umeuken,negative,NA,neither,none_correct,2053.bmp,1525.bmp,9500.bmp,9435.bmp,6838.bmp,2141.bmp,no,no,no,no,yes,no,no,1917693,1920053
32,EC_only,inclusion,EC_only,inclusion,1,obacu,positive,NA,neither,none_correct,7230.bmp,7330.bmp,1440.bmp,2660.bmp,5594.bmp,5460.bmp,no,no,no,yes,no,no,no,1921115,1922117
32,EC_only,inclusion,EC_only,inclusion,2,fonstir,negative,30_40,paired_cs,6311.bmp,6242.bmp,9102.bmp,9280.bmp,6311.bmp,9432.bmp,9220.bmp,yes,no,no,no,no,no,no,1923179,1923917
32,EC_only,inclusion,EC_only,inclusion,3,kibono,negative,70_80,paired_cs,3300.bmp,3550.bmp,9561.bmp,3300.bmp,9102.bmp,2750.bmp,6555.bmp,no,yes,no,no,no,no,no,1924980,1925349
32,EC_only,inclusion,EC_only,inclusion,4,virlog,negative,30_40,paired_cs,9830.bmp,3300.bmp,9404.bmp,6020.bmp,9830.bmp,2900.bmp,6530.bmp,no,no,no,no,no,yes,no,1926411,1926677
32,EC_only,inclusion,EC_only,inclusion,5,uwimor,negative,50_60,paired_cs,6838.bmp,9006.bmp,9430.bmp,6838.bmp,9007.bmp,9050.bmp,8485.bmp,no,no,no,no,yes,no,no,1927740,1928004
32,EC_only,inclusion,EC_only,inclusion,6,godacht,positive,50_60,paired_cs,8540.bmp,8540.bmp,4606.bmp,8080.bmp,1650.bmp,8470.bmp,5629.bmp,no,no,yes,no,no,no,no,1929066,1929226
32,EC_only,inclusion,EC_only,inclusion,7,jaciyn,positive,30_40,distractor,none_correct,1463.bmp,2900.2.bmp,8330.bmp,2550.bmp,8200.bmp,5994.bmp,no,yes,no,no,no,no,no,1930289,1931230
32,EC_only,inclusion,EC_only,inclusion,8,larnist,negative,NA,neither,none_correct,8485.bmp,6831.bmp,9432.bmp,9331.bmp,9500.bmp,9000.bmp,no,no,no,no,yes,no,no,1932291,1932662
32,EC_only,inclusion,EC_only,inclusion,9,furasti,positive,70_80,paired_cs,7350.bmp,2340.bmp,7350.bmp,1710.bmp,2209.bmp,7502.bmp,5910.bmp,no,no,no,yes,no,no,no,1933724,1934094
32,EC_only,inclusion,EC_only,inclusion,10,ursitz,negative,90_10,distractor,none_correct,9182.bmp,9404.bmp,9220.bmp,3550.bmp,2141.bmp,3160.bmp,yes,no,no,no,no,no,no,1935155,1935419
32,EC_only,inclusion,EC_only,inclusion,11,schese,positive,70_80,paired_cs,2070.bmp,7350.bmp,2058.bmp,1440.bmp,5830.bmp,2080.bmp,2070.bmp,no,no,no,no,no,yes,no,1936481,1937059
32,EC_only,inclusion,EC_only,inclusion,12,doscho,negative,50_60,distractor,none_correct,2141.bmp,9007.bmp,9520.bmp,9561.bmp,2053.bmp,6570.1.bmp,no,no,no,no,yes,no,no,1938121,1938539
32,EC_only,inclusion,EC_only,inclusion,13,plonim,negative,NA,neither,none_correct,9560.bmp,2710.bmp,2276.bmp,9400.bmp,2900.bmp,9430.bmp,yes,no,no,no,no,no,no,1939601,1940182
32,EC_only,inclusion,EC_only,inclusion,14,kantekt,negative,70_80,distractor,none_correct,9560.bmp,3160.bmp,1525.bmp,6311.bmp,9182.bmp,2900.bmp,no,yes,no,no,no,no,no,1941244,1941560
32,EC_only,inclusion,EC_only,inclusion,15,novuui,positive,90_10,distractor,none_correct,2900.2.bmp,5910.bmp,1999.bmp,2160.bmp,8540.bmp,2208.bmp,no,no,no,yes,no,no,no,1942623,1942939
32,EC_only,inclusion,EC_only,inclusion,16,offukt,negative,50_60,paired_cs,9432.bmp,3160.bmp,3550.bmp,9432.bmp,2750.bmp,9050.bmp,9560.bmp,no,no,no,no,yes,no,no,1944000,1944474
32,EC_only,inclusion,EC_only,inclusion,17,botuyn,positive,50_60,distractor,none_correct,4220.bmp,2058.bmp,2091.bmp,8496.bmp,8501.bmp,2160.bmp,no,no,no,no,no,yes,no,1945536,1945906
32,EC_only,inclusion,EC_only,inclusion,18,stodeen,negative,90_10,paired_cs,3220.bmp,3220.bmp,3300.bmp,1525.bmp,9265.bmp,9340.bmp,9435.bmp,no,no,no,no,no,yes,no,1946969,1949804
32,EC_only,inclusion,EC_only,inclusion,19,pimuide,positive,50_60,paired_cs,2900.2.bmp,2040.bmp,2900.2.bmp,2311.bmp,8540.bmp,2791.bmp,5830.bmp,no,no,no,no,no,yes,no,1950867,1951442
32,EC_only,inclusion,EC_only,inclusion,20,ampfong,positive,NA,neither,none_correct,2080.bmp,2050.bmp,8190.bmp,5994.bmp,8370.bmp,2070.bmp,no,no,no,no,yes,no,no,1952504,1952560
32,EC_only,inclusion,EC_only,inclusion,21,hilejin,positive,NA,neither,none_correct,2150.bmp,5910.bmp,7470.bmp,8170.bmp,7350.bmp,8420.bmp,no,yes,no,no,no,no,no,1953621,1953677
32,EC_only,inclusion,EC_only,inclusion,22,polust,negative,30_40,paired_cs,9280.bmp,9000.bmp,9280.bmp,6831.bmp,9830.bmp,6555.bmp,2276.bmp,no,yes,no,no,no,no,no,1954738,1955471
32,EC_only,inclusion,EC_only,inclusion,23,kiwehon,positive,50_60,paired_cs,2340.bmp,8501.bmp,2340.bmp,2791.bmp,7502.bmp,8330.bmp,8370.bmp,no,no,no,yes,no,no,no,1956532,1957272
32,EC_only,inclusion,EC_only,inclusion,24,kumutoa,negative,NA,neither,none_correct,6311.bmp,9920.bmp,6838.bmp,9342.bmp,9421.bmp,2375.1.bmp,no,no,no,yes,no,no,no,1958334,1960162
32,EC_only,inclusion,EC_only,inclusion,25,noste,negative,70_80,paired_cs,6020.bmp,6020.bmp,6530.bmp,7380.bmp,3220.bmp,9280.bmp,2375.1.bmp,no,no,no,yes,no,no,no,1961225,1969733
32,EC_only,inclusion,EC_only,inclusion,26,frask,positive,90_10,paired_cs,8190.bmp,1650.bmp,1710.bmp,8190.bmp,2660.bmp,8330.bmp,2791.bmp,no,no,no,no,no,yes,no,1970795,1972627
32,EC_only,inclusion,EC_only,inclusion,27,tewok,negative,70_80,paired_cs,9220.bmp,9630.bmp,9220.bmp,2375.1.bmp,9331.bmp,2710.bmp,9920.bmp,no,no,yes,no,no,no,no,1973689,1974426
32,EC_only,inclusion,EC_only,inclusion,28,fuhrrud,positive,70_80,distractor,none_correct,8170.bmp,2050.bmp,4606.bmp,5629.bmp,2340.bmp,5994.bmp,no,no,no,no,yes,no,no,1975488,1976065
32,EC_only,inclusion,EC_only,inclusion,29,laumens,positive,30_40,paired_cs,8501.bmp,8501.bmp,7580.bmp,8080.bmp,8190.bmp,2550.bmp,8470.bmp,no,no,no,yes,no,no,no,1977126,1977758
32,EC_only,inclusion,EC_only,inclusion,30,molkate,negative,90_10,paired_cs,9041.bmp,9520.bmp,2053.bmp,9830.bmp,6242.bmp,9041.bmp,6570.1.bmp,yes,no,no,no,no,no,no,1978819,1979294
32,EC_only,inclusion,EC_only,inclusion,31,muoror,negative,50_60,paired_cs,9265.bmp,9430.bmp,8485.bmp,6020.bmp,9041.bmp,9630.bmp,9265.bmp,no,yes,no,no,no,no,no,1980356,1980829
32,EC_only,inclusion,EC_only,inclusion,32,imstind,positive,70_80,paired_cs,2160.bmp,7470.bmp,2208.bmp,5831.bmp,5460.bmp,2209.bmp,2160.bmp,no,no,no,no,yes,no,no,1981890,1982311
32,EC_only,inclusion,EC_only,inclusion,33,ubajec,positive,30_40,paired_cs,5460.bmp,2660.bmp,1463.bmp,8200.bmp,7330.bmp,2150.bmp,5460.bmp,no,no,no,yes,no,no,no,1983374,1983482
32,EC_only,inclusion,EC_only,inclusion,34,nalber,positive,90_10,paired_cs,5831.bmp,5831.bmp,2311.bmp,2550.bmp,8496.bmp,2091.bmp,7580.bmp,no,no,no,yes,no,no,no,1984543,1984912
32,EC_only,inclusion,EC_only,inclusion,35,plistuk,negative,30_40,distractor,none_correct,9435.bmp,9340.bmp,9006.bmp,9041.bmp,9342.bmp,9421.bmp,no,no,no,no,yes,no,no,1985973,1986345
32,EC_only,inclusion,EC_only,inclusion,36,yosud,positive,NA,neither,none_correct,2057.bmp,2311.bmp,1999.bmp,2208.bmp,7330.bmp,5831.bmp,no,no,no,no,no,yes,no,1987406,1987670
32,EC_only,inclusion,EC_only,inclusion,37,zofoll,positive,30_40,paired_cs,7502.bmp,4220.bmp,2057.bmp,8496.bmp,8170.bmp,7502.bmp,1650.bmp,no,no,no,no,yes,no,no,1988733,1988893
32,EC_only,inclusion,EC_only,inclusion,38,oesgubi,negative,90_10,paired_cs,6570.1.bmp,7380.bmp,9182.bmp,9265.bmp,3220.bmp,6570.1.bmp,9400.bmp,yes,no,no,no,no,no,no,1989955,1990222
32,EC_only,inclusion,EC_only,inclusion,39,permife,positive,90_10,paired_cs,4606.bmp,4606.bmp,2040.bmp,5594.bmp,7230.bmp,2070.bmp,8420.bmp,no,yes,no,no,no,no,no,1991283,1991809
