subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
19,EC_subj_only,exclusion,EC_subj_only,exclusion,0,schese,NA,NA,neither,1,1,yes,no,2699460,2709852
19,EC_subj_only,exclusion,EC_subj_only,exclusion,1,frask,positive,50_60,paired_cs,1,1,no,yes,2710880,2717923
19,EC_subj_only,exclusion,EC_subj_only,exclusion,2,offukt,positive,90_10,paired_cs,1,1,yes,no,2718954,2725373
19,EC_subj_only,exclusion,EC_subj_only,exclusion,3,plonim,negative,90_10,paired_cs,1,1,no,yes,2726401,2728007
19,EC_subj_only,exclusion,EC_subj_only,exclusion,4,ikzunt,positive,50_60,paired_cs,1,1,no,yes,2729035,2735574
19,EC_subj_only,exclusion,EC_subj_only,exclusion,5,hilejin,negative,30_40,paired_cs,1,1,no,yes,2736602,2742529
19,EC_subj_only,exclusion,EC_subj_only,exclusion,6,misukor,positive,90_10,paired_cs,1,1,yes,no,2743560,2746896
19,EC_subj_only,exclusion,EC_subj_only,exclusion,7,novuui,positive,70_80,paired_cs,1,1,no,yes,2747925,2751888
19,EC_subj_only,exclusion,EC_subj_only,exclusion,8,permife,positive,70_80,paired_cs,1,1,no,yes,2752916,2760487
19,EC_subj_only,exclusion,EC_subj_only,exclusion,9,sprong,NA,NA,neither,1,1,no,yes,2761518,2764744
19,EC_subj_only,exclusion,EC_subj_only,exclusion,10,plistuk,negative,70_80,paired_cs,1,1,yes,no,2765772,2770612
19,EC_subj_only,exclusion,EC_subj_only,exclusion,11,kantekt,NA,NA,neither,1,1,no,yes,2771640,2775233
19,EC_subj_only,exclusion,EC_subj_only,exclusion,12,hiwawa,positive,30_40,paired_cs,1,1,no,yes,2776261,2782571
19,EC_subj_only,exclusion,EC_subj_only,exclusion,13,botuyn,NA,NA,neither,1,1,yes,no,2783603,2789429
19,EC_subj_only,exclusion,EC_subj_only,exclusion,14,tewok,NA,NA,neither,1,1,no,yes,2790458,2794799
19,EC_subj_only,exclusion,EC_subj_only,exclusion,15,sleshen,NA,NA,neither,1,1,no,yes,2795827,2804025
19,EC_subj_only,exclusion,EC_subj_only,exclusion,16,kumutoa,negative,30_40,paired_cs,1,1,no,yes,2805053,2809880
19,EC_subj_only,exclusion,EC_subj_only,exclusion,17,yosud,NA,NA,neither,1,1,yes,no,2810908,2813142
19,EC_subj_only,exclusion,EC_subj_only,exclusion,18,umeuken,negative,70_80,paired_cs,1,1,no,yes,2814171,2816644
19,EC_subj_only,exclusion,EC_subj_only,exclusion,19,medan,NA,NA,neither,1,1,yes,no,2817672,2820391
19,EC_subj_only,exclusion,EC_subj_only,exclusion,20,emkruas,negative,50_60,paired_cs,1,1,no,yes,2821438,2824661
19,EC_subj_only,exclusion,EC_subj_only,exclusion,21,faloilo,positive,30_40,paired_cs,1,1,no,yes,2825690,2828411
19,EC_subj_only,exclusion,EC_subj_only,exclusion,22,furasti,positive,70_80,paired_cs,1,1,no,yes,2829439,2831666
19,EC_subj_only,exclusion,EC_subj_only,exclusion,23,laumens,positive,30_40,paired_cs,1,1,no,yes,2832695,2838891
19,EC_subj_only,exclusion,EC_subj_only,exclusion,24,ursitz,NA,NA,neither,1,1,yes,no,2839995,2844705
19,EC_subj_only,exclusion,EC_subj_only,exclusion,25,molkate,NA,NA,neither,1,1,no,yes,2845735,2849449
19,EC_subj_only,exclusion,EC_subj_only,exclusion,26,noste,NA,NA,neither,1,1,no,yes,2850477,2860106
19,EC_subj_only,exclusion,EC_subj_only,exclusion,27,virlog,NA,NA,neither,1,1,no,yes,2861134,2864714
19,EC_subj_only,exclusion,EC_subj_only,exclusion,28,polust,positive,50_60,paired_cs,1,1,yes,no,2865742,2868948
19,EC_subj_only,exclusion,EC_subj_only,exclusion,29,gowann,NA,NA,neither,1,1,no,yes,2869977,2873312
19,EC_subj_only,exclusion,EC_subj_only,exclusion,30,fonstir,NA,NA,neither,1,1,yes,no,2874343,2877310
19,EC_subj_only,exclusion,EC_subj_only,exclusion,31,ubajec,positive,90_10,paired_cs,1,1,no,yes,2878338,2880687
19,EC_subj_only,exclusion,EC_subj_only,exclusion,32,trupfan,negative,50_60,paired_cs,1,1,no,yes,2881715,2883823
19,EC_subj_only,exclusion,EC_subj_only,exclusion,33,uwimor,negative,90_10,paired_cs,1,1,yes,no,2884851,2887574
19,EC_subj_only,exclusion,EC_subj_only,exclusion,34,muoror,negative,50_60,paired_cs,1,1,no,yes,2888602,2890211
19,EC_subj_only,exclusion,EC_subj_only,exclusion,35,zofoll,NA,NA,neither,1,1,yes,no,2891239,2894444
19,EC_subj_only,exclusion,EC_subj_only,exclusion,36,uhnong,NA,NA,neither,1,1,yes,no,2895472,2897570
19,EC_subj_only,exclusion,EC_subj_only,exclusion,37,doscho,negative,90_10,paired_cs,1,1,yes,no,2898603,2900951
19,EC_subj_only,exclusion,EC_subj_only,exclusion,38,banzon,negative,70_80,paired_cs,1,1,yes,no,2901979,2903958
19,EC_subj_only,exclusion,EC_subj_only,exclusion,39,imstind,negative,30_40,paired_cs,1,1,no,yes,2904986,2907208
