subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
21,EC_only,exclusion,EC_only,exclusion,0,obacu,positive,50_60,paired_cs,8470.bmp,8190.bmp,5910.bmp,2550.bmp,8420.bmp,8470.bmp,2091.bmp,no,no,no,no,no,no,yes,2523158,2529124
21,EC_only,exclusion,EC_only,exclusion,1,medan,positive,50_60,distractor,none_correct,1999.bmp,7470.bmp,7502.bmp,2208.bmp,8501.bmp,8200.bmp,no,no,no,no,no,no,yes,2530149,2534995
21,EC_only,exclusion,EC_only,exclusion,2,fonstir,negative,70_80,paired_cs,9050.bmp,6570.1.bmp,9041.bmp,8485.bmp,9050.bmp,9500.bmp,9006.bmp,yes,no,no,no,no,no,no,2536019,2543874
21,EC_only,exclusion,EC_only,exclusion,3,schese,negative,30_40,paired_cs,9421.bmp,3220.bmp,9430.bmp,9421.bmp,9007.bmp,9000.bmp,9102.bmp,no,no,no,no,no,no,yes,2544899,2552642
21,EC_only,exclusion,EC_only,exclusion,4,hilejin,positive,50_60,paired_cs,2080.bmp,1650.bmp,8496.bmp,7350.bmp,8190.bmp,5594.bmp,2080.bmp,no,no,no,no,no,no,yes,2553666,2558774
21,EC_only,exclusion,EC_only,exclusion,5,misukor,positive,30_40,paired_cs,2208.bmp,5594.bmp,2660.bmp,1463.bmp,2080.bmp,1650.bmp,2208.bmp,no,no,no,no,no,no,yes,2559798,2561163
21,EC_only,exclusion,EC_only,exclusion,6,botuyn,negative,NA,neither,none_correct,9265.bmp,3550.bmp,2141.bmp,9331.bmp,9430.bmp,9400.bmp,yes,no,no,no,no,no,no,2562187,2565170
21,EC_only,exclusion,EC_only,exclusion,7,offukt,positive,30_40,paired_cs,5830.bmp,5830.bmp,7502.bmp,5994.bmp,2340.bmp,5460.bmp,8420.bmp,no,no,no,no,no,no,yes,2566194,2571393
21,EC_only,exclusion,EC_only,exclusion,8,larnist,negative,70_80,distractor,none_correct,9220.bmp,6555.bmp,9340.bmp,9265.bmp,9330.bmp,6311.bmp,no,no,no,no,no,no,yes,2572417,2580415
21,EC_only,exclusion,EC_only,exclusion,9,kumutoa,positive,90_10,paired_cs,8200.bmp,8200.bmp,1463.bmp,2080.bmp,2057.bmp,8540.bmp,2209.bmp,no,no,yes,no,no,no,no,2581439,2588586
21,EC_only,exclusion,EC_only,exclusion,10,uhnong,negative,50_60,paired_cs,2276.bmp,2900.bmp,9400.bmp,3550.bmp,2276.bmp,3300.bmp,9182.bmp,no,no,no,no,no,no,yes,2589610,2595833
21,EC_only,exclusion,EC_only,exclusion,11,botsy,positive,50_60,paired_cs,7330.bmp,8501.bmp,7330.bmp,2058.bmp,7350.bmp,8496.bmp,2791.bmp,no,no,yes,no,no,no,no,2596857,2601805
21,EC_only,exclusion,EC_only,exclusion,12,plistuk,positive,NA,neither,none_correct,7470.bmp,2900.2.bmp,2340.bmp,2071.bmp,2550.bmp,2040.bmp,no,no,no,no,no,no,yes,2602830,2604112
21,EC_only,exclusion,EC_only,exclusion,13,kibono,positive,70_80,paired_cs,1463.bmp,2058.bmp,2040.bmp,5910.bmp,2091.bmp,1463.bmp,2160.bmp,no,no,no,no,no,no,yes,2605137,2606244
21,EC_only,exclusion,EC_only,exclusion,14,umeuken,negative,30_40,paired_cs,6242.bmp,2750.bmp,6242.bmp,9182.bmp,9102.bmp,7380.bmp,6020.bmp,no,no,no,no,no,no,yes,2607269,2612201
21,EC_only,exclusion,EC_only,exclusion,15,banzon,positive,30_40,distractor,none_correct,7230.bmp,4220.bmp,7330.bmp,8330.bmp,5460.bmp,2150.bmp,no,no,no,no,no,no,yes,2613225,2614845
21,EC_only,exclusion,EC_only,exclusion,16,permife,negative,50_60,distractor,none_correct,9331.bmp,9050.bmp,6831.bmp,9180.bmp,9561.bmp,8485.bmp,yes,no,no,no,no,no,no,2615869,2620635
21,EC_only,exclusion,EC_only,exclusion,17,trupfan,negative,30_40,paired_cs,9006.bmp,9041.bmp,2053.bmp,9006.bmp,9330.bmp,9560.bmp,7380.bmp,no,no,no,no,no,no,yes,2621659,2628226
21,EC_only,exclusion,EC_only,exclusion,18,kiwehon,positive,70_80,distractor,none_correct,2150.bmp,5629.bmp,5994.bmp,4220.bmp,7502.bmp,8470.bmp,no,no,no,no,no,no,yes,2629250,2631638
21,EC_only,exclusion,EC_only,exclusion,19,doscho,negative,NA,neither,none_correct,9331.bmp,6530.bmp,9920.bmp,6555.bmp,9435.bmp,9180.bmp,no,no,no,no,no,no,yes,2632662,2634369
21,EC_only,exclusion,EC_only,exclusion,20,sleshen,positive,70_80,paired_cs,7350.bmp,8170.bmp,2208.bmp,8540.bmp,4606.bmp,1999.bmp,7350.bmp,no,no,no,no,no,no,yes,2635394,2637179
21,EC_only,exclusion,EC_only,exclusion,21,polust,negative,70_80,paired_cs,9561.bmp,9500.bmp,6530.bmp,9561.bmp,9432.bmp,9006.bmp,2900.bmp,no,no,no,no,no,no,yes,2638203,2642803
21,EC_only,exclusion,EC_only,exclusion,22,molkate,positive,90_10,paired_cs,8540.bmp,4606.bmp,8540.bmp,8470.bmp,2900.2.bmp,2550.bmp,2791.bmp,no,no,no,no,no,no,yes,2643827,2649528
21,EC_only,exclusion,EC_only,exclusion,23,frask,negative,50_60,paired_cs,2141.bmp,2141.bmp,2750.bmp,9404.bmp,6020.bmp,9432.bmp,3160.bmp,yes,no,no,no,no,no,no,2650552,2652844
21,EC_only,exclusion,EC_only,exclusion,24,muoror,positive,30_40,paired_cs,2050.bmp,5831.bmp,2050.bmp,2209.bmp,7330.bmp,8080.bmp,1440.bmp,no,no,no,no,no,no,yes,2653868,2657100
21,EC_only,exclusion,EC_only,exclusion,25,gowann,negative,90_10,paired_cs,9500.bmp,9500.bmp,9007.bmp,2276.bmp,3160.bmp,6242.bmp,6831.bmp,no,no,no,no,no,no,yes,2658124,2663060
21,EC_only,exclusion,EC_only,exclusion,26,godacht,negative,70_80,paired_cs,9102.bmp,9421.bmp,9000.bmp,2375.1.bmp,9102.bmp,9561.bmp,3220.bmp,no,no,no,no,no,no,yes,2664084,2667152
21,EC_only,exclusion,EC_only,exclusion,27,stodeen,positive,70_80,paired_cs,2660.bmp,8200.bmp,4622.bmp,2311.bmp,1440.bmp,8080.bmp,2660.bmp,no,no,no,no,no,no,yes,2668176,2669798
21,EC_only,exclusion,EC_only,exclusion,28,ubajec,positive,NA,neither,none_correct,5830.bmp,2209.bmp,5629.bmp,7580.bmp,2050.bmp,8170.bmp,no,no,no,no,no,no,yes,2670822,2672356
