subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,0,uwimor,NA,NA,neither,3,0.5,yes,no,4753582,4778558
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,1,trupfan,positive,90_10,paired_cs,3,0.5,yes,no,4779586,4806345
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,2,kumutoa,negative,30_40,paired_cs,3,0.5,no,yes,4807373,4817511
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,3,ikzunt,negative,90_10,paired_cs,3,0.5,yes,no,4818539,4826191
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,4,imstind,negative,50_60,paired_cs,3,0.5,yes,no,4827219,4836002
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,5,yosud,NA,NA,neither,3,0.5,yes,no,4837030,4840497
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,6,muoror,NA,NA,neither,3,0.5,yes,no,4841525,4845137
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,7,botuyn,NA,NA,neither,3,0.5,yes,no,4846165,4848264
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,8,obacu,NA,NA,neither,3,0.5,no,yes,4849295,4854994
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,9,hilejin,positive,70_80,paired_cs,3,0.5,no,yes,4856022,4860223
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,10,gowann,positive,90_10,paired_cs,3,0.5,yes,no,4861252,4863978
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,11,frask,negative,70_80,distractor,3,0.5,yes,no,4865006,4871344
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,12,doscho,negative,70_80,paired_cs,3,0.5,no,yes,4872372,4874468
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,13,molkate,negative,50_60,distractor,3,0.5,no,yes,4875496,4880453
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,14,oesgubi,positive,30_40,distractor,3,0.5,yes,no,4881482,4885686
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,15,novuui,negative,90_10,paired_cs,3,0.5,yes,no,4886719,4895121
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,16,sleshen,NA,NA,neither,3,0.5,yes,no,4896149,4899986
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,17,kibono,positive,70_80,distractor,3,0.5,no,yes,4901014,4904837
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,18,tewok,negative,70_80,paired_cs,3,0.5,yes,no,4905865,4907602
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,19,ursitz,negative,30_40,distractor,3,0.5,yes,no,4908635,4919588
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,20,umeuken,positive,50_60,paired_cs,3,0.5,no,yes,4920616,4929510
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,21,fonstir,NA,NA,neither,3,0.5,no,yes,4930538,4944416
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,22,virlog,positive,50_60,paired_cs,3,0.5,no,yes,4945444,4951262
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,23,schese,negative,30_40,paired_cs,3,0.5,no,yes,4952295,4955764
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,24,faloilo,NA,NA,neither,3,0.5,no,yes,4956792,4966563
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,25,laumens,positive,90_10,paired_cs,3,0.5,yes,no,4967591,4969564
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,26,kiwehon,negative,90_10,distractor,3,0.5,no,yes,4970592,4975578
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,27,furasti,negative,50_60,paired_cs,3,0.5,yes,no,4976613,4982039
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,28,nalber,positive,90_10,distractor,3,0.5,no,yes,4983067,4990865
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,29,permife,negative,30_40,paired_cs,3,0.5,no,yes,4991893,4997704
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,30,uhnong,positive,30_40,paired_cs,3,0.5,no,yes,4998732,5005904
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,31,sebjukt,positive,30_40,paired_cs,3,0.5,yes,no,5006932,5012513
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,32,fuhrrud,positive,50_60,paired_cs,3,0.5,yes,no,5013541,5018370
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,33,polust,negative,90_10,paired_cs,3,0.5,no,yes,5019398,5025957
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,34,plonim,positive,30_40,paired_cs,3,0.5,no,yes,5026989,5030821
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,35,medan,positive,70_80,paired_cs,3,0.5,yes,no,5031850,5033828
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,36,noste,positive,70_80,paired_cs,3,0.5,yes,no,5034856,5036957
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,37,emkruas,negative,50_60,paired_cs,3,0.5,yes,no,5037985,5043064
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,38,jaciyn,negative,70_80,paired_cs,3,0.5,yes,no,5044098,5049684
6,EC_subj_obj,exclusion,EC_subj_obj,exclusion,39,stodeen,positive,50_60,distractor,3,0.5,no,yes,5050713,5054179
