subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
76,EC_subj_only,inclusion,EC_subj_only,inclusion,0,medan,positive,NA,neither,none_correct,2340.bmp,2660.bmp,5910.bmp,7580.bmp,2091.bmp,1999.bmp,yes,no,no,no,no,no,no,2768899,2773988
76,EC_subj_only,inclusion,EC_subj_only,inclusion,1,jaciyn,negative,30_40,paired_cs,9220.bmp,9330.bmp,9331.bmp,9560.bmp,2141.bmp,1525.bmp,9220.bmp,no,no,no,no,no,no,yes,2775043,2784948
76,EC_subj_only,inclusion,EC_subj_only,inclusion,2,permife,negative,70_80,paired_cs,8485.bmp,9000.bmp,9330.bmp,6838.bmp,9560.bmp,8485.bmp,2375.1.bmp,no,no,yes,no,no,no,no,2786001,2791893
76,EC_subj_only,inclusion,EC_subj_only,inclusion,3,hilejin,negative,90_10,distractor,none_correct,6530.bmp,2710.bmp,9920.bmp,2053.bmp,9330.bmp,6020.bmp,no,no,no,no,no,no,yes,2792946,2796577
76,EC_subj_only,inclusion,EC_subj_only,inclusion,4,frask,negative,30_40,paired_cs,2900.bmp,9421.bmp,2900.bmp,9182.bmp,9630.bmp,6555.bmp,9280.bmp,no,no,no,no,yes,no,no,2797631,2802545
76,EC_subj_only,inclusion,EC_subj_only,inclusion,5,larnist,positive,30_40,paired_cs,2050.bmp,2050.bmp,2091.bmp,2209.bmp,2080.bmp,7230.bmp,7502.bmp,no,no,no,no,yes,no,no,2803598,2806902
76,EC_subj_only,inclusion,EC_subj_only,inclusion,6,emkruas,negative,30_40,paired_cs,9432.bmp,9500.bmp,9400.bmp,9432.bmp,2900.bmp,3220.bmp,6020.bmp,no,no,no,no,no,no,yes,2807955,2812266
76,EC_subj_only,inclusion,EC_subj_only,inclusion,7,hiwawa,negative,70_80,paired_cs,9007.bmp,2710.bmp,9007.bmp,9520.bmp,7380.bmp,9830.bmp,9265.bmp,no,no,no,no,no,no,yes,2813319,2818222
76,EC_subj_only,inclusion,EC_subj_only,inclusion,8,ubajec,negative,NA,neither,none_correct,9560.bmp,3220.bmp,6311.bmp,3300.bmp,2276.bmp,6831.bmp,no,yes,no,no,no,no,no,2819275,2821332
76,EC_subj_only,inclusion,EC_subj_only,inclusion,9,imstind,negative,NA,neither,none_correct,2141.bmp,9041.bmp,2276.bmp,9430.bmp,3550.bmp,6530.bmp,no,yes,no,no,no,no,no,2822385,2825442
76,EC_subj_only,inclusion,EC_subj_only,inclusion,10,gowann,positive,30_40,paired_cs,4606.bmp,2311.bmp,8190.bmp,2550.bmp,2660.bmp,4606.bmp,5910.bmp,no,no,no,no,no,no,yes,2826495,2829753
76,EC_subj_only,inclusion,EC_subj_only,inclusion,11,oesgubi,positive,50_60,paired_cs,8330.bmp,8170.bmp,2091.bmp,5994.bmp,8330.bmp,2040.bmp,7350.bmp,no,no,no,no,no,no,yes,2830806,2833366
76,EC_subj_only,inclusion,EC_subj_only,inclusion,12,schese,negative,90_10,paired_cs,3550.bmp,3300.bmp,3550.bmp,9041.bmp,9050.bmp,2750.bmp,9007.bmp,no,no,no,yes,no,no,no,2834419,2840511
76,EC_subj_only,inclusion,EC_subj_only,inclusion,13,umeuken,negative,50_60,distractor,none_correct,9006.bmp,9280.bmp,9180.bmp,6242.bmp,8485.bmp,9182.bmp,no,no,no,yes,no,no,no,2841565,2846872
76,EC_subj_only,inclusion,EC_subj_only,inclusion,14,godacht,negative,30_40,distractor,none_correct,2375.1.bmp,2750.bmp,9007.bmp,6555.bmp,3160.bmp,9561.bmp,no,no,no,no,no,no,yes,2847925,2852155
76,EC_subj_only,inclusion,EC_subj_only,inclusion,15,uwimor,negative,90_10,paired_cs,6242.bmp,6242.bmp,6570.1.bmp,9520.bmp,9430.bmp,2900.bmp,9182.bmp,no,yes,no,no,no,no,no,2853208,2854566
76,EC_subj_only,inclusion,EC_subj_only,inclusion,16,banzon,positive,50_60,paired_cs,8470.bmp,2070.bmp,1440.bmp,2150.bmp,8470.bmp,5594.bmp,5831.bmp,yes,no,no,no,no,no,no,2855620,2858675
76,EC_subj_only,inclusion,EC_subj_only,inclusion,17,zofoll,positive,NA,neither,none_correct,2791.bmp,8470.bmp,2080.bmp,5831.bmp,2160.bmp,5830.bmp,no,no,no,no,no,no,yes,2859728,2861531
76,EC_subj_only,inclusion,EC_subj_only,inclusion,18,noste,positive,90_10,paired_cs,2160.bmp,1650.bmp,5594.bmp,2160.bmp,7580.bmp,2058.bmp,2071.bmp,no,yes,no,no,no,no,no,2862584,2866189
76,EC_subj_only,inclusion,EC_subj_only,inclusion,19,uhnong,positive,70_80,paired_cs,2057.bmp,7330.bmp,1999.bmp,2057.bmp,7580.bmp,2058.bmp,1463.bmp,no,no,no,no,no,no,yes,2867243,2870345
76,EC_subj_only,inclusion,EC_subj_only,inclusion,20,botsy,negative,70_80,distractor,none_correct,9404.bmp,9265.bmp,6838.bmp,9342.bmp,9430.bmp,3550.bmp,no,no,no,no,no,no,yes,2871399,2875996
76,EC_subj_only,inclusion,EC_subj_only,inclusion,21,ikzunt,negative,90_10,paired_cs,9265.bmp,9220.bmp,9000.bmp,9435.bmp,9265.bmp,3160.bmp,7380.bmp,no,no,no,no,no,no,yes,2877049,2881006
76,EC_subj_only,inclusion,EC_subj_only,inclusion,22,pimuide,positive,90_10,paired_cs,2791.bmp,5629.bmp,4220.bmp,2057.bmp,2791.bmp,8470.bmp,2311.bmp,no,yes,no,no,no,no,no,2882059,2886363
76,EC_subj_only,inclusion,EC_subj_only,inclusion,23,muoror,positive,NA,neither,none_correct,8501.bmp,4622.bmp,2057.bmp,8540.bmp,7330.bmp,2050.bmp,no,no,no,yes,no,no,no,2887416,2893288
76,EC_subj_only,inclusion,EC_subj_only,inclusion,24,obacu,positive,30_40,paired_cs,2209.bmp,8496.bmp,4622.bmp,2050.bmp,2209.bmp,2791.bmp,8330.bmp,no,no,yes,no,no,no,no,2894342,2899211
76,EC_subj_only,inclusion,EC_subj_only,inclusion,25,fuhrrud,positive,90_10,distractor,none_correct,5994.bmp,5460.bmp,8330.bmp,8540.bmp,8496.bmp,8080.bmp,no,no,no,no,no,no,yes,2900264,2904321
76,EC_subj_only,inclusion,EC_subj_only,inclusion,26,offukt,positive,90_10,paired_cs,7350.bmp,2209.bmp,7230.bmp,2660.bmp,7350.bmp,8080.bmp,8501.bmp,no,no,yes,no,no,no,no,2905374,2910332
76,EC_subj_only,inclusion,EC_subj_only,inclusion,27,laumens,positive,NA,neither,none_correct,1710.bmp,7330.bmp,8420.bmp,2040.bmp,2080.bmp,2150.bmp,no,no,no,no,no,no,yes,2911385,2915842
76,EC_subj_only,inclusion,EC_subj_only,inclusion,28,molkate,positive,50_60,distractor,none_correct,2160.bmp,8540.bmp,4606.bmp,8420.bmp,2071.bmp,7470.bmp,yes,no,no,no,no,no,no,2916895,2922124
76,EC_subj_only,inclusion,EC_subj_only,inclusion,29,tewok,negative,70_80,paired_cs,9280.bmp,9180.bmp,9331.bmp,6570.1.bmp,6242.bmp,9280.bmp,9404.bmp,no,no,no,no,no,yes,no,2923177,2927536
76,EC_subj_only,inclusion,EC_subj_only,inclusion,30,faloilo,negative,50_60,paired_cs,2141.bmp,2141.bmp,2053.bmp,9561.bmp,9006.bmp,9435.bmp,6831.bmp,no,no,no,no,no,no,yes,2928589,2933023
76,EC_subj_only,inclusion,EC_subj_only,inclusion,31,novuui,positive,70_80,distractor,none_correct,2900.2.bmp,4606.bmp,2040.bmp,1463.bmp,5629.bmp,1440.bmp,no,no,no,no,no,no,yes,2934076,2935930
76,EC_subj_only,inclusion,EC_subj_only,inclusion,32,nalber,negative,50_60,paired_cs,6831.bmp,3220.bmp,3160.bmp,6831.bmp,9180.bmp,3300.bmp,1525.bmp,no,no,no,no,no,yes,no,2936983,2940042
76,EC_subj_only,inclusion,EC_subj_only,inclusion,33,kumutoa,negative,50_60,paired_cs,7380.bmp,9432.bmp,8485.bmp,6311.bmp,7380.bmp,9920.bmp,9342.bmp,no,no,no,no,no,no,yes,2941095,2944306
76,EC_subj_only,inclusion,EC_subj_only,inclusion,34,doscho,positive,70_80,paired_cs,4622.bmp,4622.bmp,1999.bmp,7470.bmp,4220.bmp,2340.bmp,8170.bmp,no,no,yes,no,no,no,no,2945359,2947363
76,EC_subj_only,inclusion,EC_subj_only,inclusion,35,virlog,negative,NA,neither,none_correct,9220.bmp,9400.bmp,9041.bmp,9830.bmp,9342.bmp,9050.bmp,no,no,no,no,no,no,yes,2948416,2950272
76,EC_subj_only,inclusion,EC_subj_only,inclusion,36,plonim,negative,NA,neither,none_correct,9500.bmp,6555.bmp,9432.bmp,9630.bmp,2750.bmp,9421.bmp,no,no,no,no,no,no,yes,2951325,2952678
76,EC_subj_only,inclusion,EC_subj_only,inclusion,37,furasti,positive,30_40,distractor,none_correct,1710.bmp,2900.2.bmp,5830.bmp,5460.bmp,5910.bmp,8190.bmp,no,no,yes,no,no,no,no,2953731,2959288
76,EC_subj_only,inclusion,EC_subj_only,inclusion,38,botuyn,positive,50_60,paired_cs,5629.bmp,2550.bmp,1650.bmp,5629.bmp,8420.bmp,1710.bmp,2208.bmp,no,no,no,no,no,no,yes,2960341,2962099
76,EC_subj_only,inclusion,EC_subj_only,inclusion,39,sprong,positive,70_80,paired_cs,7230.bmp,5830.bmp,7230.bmp,2070.bmp,7502.bmp,2208.bmp,7350.bmp,no,no,no,no,no,no,yes,2963152,2964506
