subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
58,EC_only,inclusion,EC_only,inclusion,0,botuyn,positive,70_80,paired_cs,5594.bmp,7580.bmp,5594.bmp,5910.bmp,5830.bmp,7330.bmp,2160.bmp,no,yes,no,no,no,no,no,3450579,3459732
58,EC_only,inclusion,EC_only,inclusion,1,trupfan,negative,30_40,paired_cs,9265.bmp,9265.bmp,3300.bmp,2750.bmp,9560.bmp,9006.bmp,9102.bmp,no,no,no,yes,no,no,no,3460757,3466773
58,EC_only,inclusion,EC_only,inclusion,2,noste,positive,30_40,paired_cs,8470.bmp,8501.bmp,1999.bmp,8080.bmp,2550.bmp,2057.bmp,8470.bmp,no,no,no,no,no,no,yes,3467798,3473738
58,EC_only,inclusion,EC_only,inclusion,3,medan,negative,30_40,distractor,none_correct,9000.bmp,9561.bmp,6831.bmp,6311.bmp,2141.bmp,8485.bmp,no,no,no,no,no,no,yes,3474762,3481274
58,EC_only,inclusion,EC_only,inclusion,4,ubajec,positive,70_80,distractor,none_correct,4220.bmp,2900.2.bmp,2091.bmp,8330.bmp,5629.bmp,7502.bmp,no,no,no,no,no,no,yes,3482298,3494571
58,EC_only,inclusion,EC_only,inclusion,5,kumutoa,negative,70_80,paired_cs,9220.bmp,7380.bmp,6530.bmp,9830.bmp,9220.bmp,9430.bmp,9007.bmp,no,no,no,no,no,no,yes,3495596,3506328
58,EC_only,inclusion,EC_only,inclusion,6,plistuk,negative,90_10,paired_cs,9430.bmp,9342.bmp,9330.bmp,9430.bmp,2141.bmp,2375.1.bmp,2750.bmp,no,yes,no,no,no,no,no,3507352,3515758
58,EC_only,inclusion,EC_only,inclusion,7,muoror,positive,NA,neither,none_correct,7580.bmp,2040.bmp,5594.bmp,1999.bmp,5994.bmp,2900.2.bmp,no,no,no,no,no,no,yes,3516782,3523028
58,EC_only,inclusion,EC_only,inclusion,8,permife,negative,NA,neither,none_correct,2900.bmp,9280.bmp,9041.bmp,3220.bmp,6020.bmp,9180.bmp,no,no,no,no,no,no,yes,3524055,3532843
58,EC_only,inclusion,EC_only,inclusion,9,laumens,negative,30_40,paired_cs,9500.bmp,9500.bmp,8485.bmp,9404.bmp,3220.bmp,6831.bmp,3160.bmp,no,no,no,no,no,no,yes,3533867,3542849
