subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
50,EC_only,normal,EC_only,normal,0,tewok,positive,70_80,paired_cs,6,1588295,1596967
50,EC_only,normal,EC_only,normal,1,hilejin,negative,30_40,paired_cs,8,1597986,1605563
50,EC_only,normal,EC_only,normal,2,doscho,positive,90_10,paired_cs,7,1606583,1610880
50,EC_only,normal,EC_only,normal,3,kantekt,positive,30_40,paired_cs,9,1611900,1616859
50,EC_only,normal,EC_only,normal,4,botuyn,positive,50_60,paired_cs,10,1617879,1621818
50,EC_only,normal,EC_only,normal,5,emkruas,negative,90_10,paired_cs,10,1622837,1631098
50,EC_only,normal,EC_only,normal,6,kibono,positive,50_60,paired_cs,11,1632117,1639062
50,EC_only,normal,EC_only,normal,7,permife,NA,NA,neither,10,1640081,1647652
50,EC_only,normal,EC_only,normal,8,oesgubi,NA,NA,neither,11,1648670,1654893
50,EC_only,normal,EC_only,normal,9,polust,NA,NA,neither,12,1655911,1661890
50,EC_only,normal,EC_only,normal,10,ubajec,NA,NA,neither,12,1662909,1668427
50,EC_only,normal,EC_only,normal,11,plistuk,positive,90_10,paired_cs,10,1669446,1673630
50,EC_only,normal,EC_only,normal,12,banzon,NA,NA,neither,10,1674648,1680413
50,EC_only,normal,EC_only,normal,13,obacu,NA,NA,neither,12,1681431,1686290
50,EC_only,normal,EC_only,normal,14,muoror,NA,NA,neither,3,1687309,1692040
50,EC_only,normal,EC_only,normal,15,virlog,NA,NA,neither,13,1693059,1702132
50,EC_only,normal,EC_only,normal,16,novuui,NA,NA,neither,11,1703150,1707555
50,EC_only,normal,EC_only,normal,17,trupfan,negative,70_80,paired_cs,11,1708573,1712625
50,EC_only,normal,EC_only,normal,18,ampfong,positive,90_10,paired_cs,11,1713643,1719073
50,EC_only,normal,EC_only,normal,19,jaciyn,NA,NA,neither,12,1720092,1727224
50,EC_only,normal,EC_only,normal,20,frask,positive,70_80,paired_cs,11,1728242,1733324
50,EC_only,normal,EC_only,normal,21,umeuken,negative,90_10,paired_cs,3,1734342,1739071
50,EC_only,normal,EC_only,normal,22,larnist,NA,NA,neither,2,1740090,1743021
50,EC_only,normal,EC_only,normal,23,imstind,NA,NA,neither,8,1744039,1751165
50,EC_only,normal,EC_only,normal,24,gowann,positive,50_60,paired_cs,6,1752184,1755566
50,EC_only,normal,EC_only,normal,25,zofoll,negative,90_10,paired_cs,9,1756585,1759633
50,EC_only,normal,EC_only,normal,26,sleshen,positive,70_80,paired_cs,11,1760651,1764482
50,EC_only,normal,EC_only,normal,27,stodeen,negative,30_40,paired_cs,9,1765501,1768319
50,EC_only,normal,EC_only,normal,28,uhnong,negative,50_60,paired_cs,3,1769337,1773744
50,EC_only,normal,EC_only,normal,29,plonim,NA,NA,neither,6,1774776,1777933
50,EC_only,normal,EC_only,normal,30,ursitz,NA,NA,neither,4,1778952,1785379
50,EC_only,normal,EC_only,normal,31,kumutoa,negative,30_40,paired_cs,13,1786398,1791143
50,EC_only,normal,EC_only,normal,32,medan,negative,50_60,paired_cs,12,1792161,1795315
50,EC_only,normal,EC_only,normal,33,furasti,NA,NA,neither,6,1796333,1800626
50,EC_only,normal,EC_only,normal,34,faloilo,positive,30_40,paired_cs,6,1801645,1804817
50,EC_only,normal,EC_only,normal,35,kiwehon,positive,30_40,paired_cs,7,1805835,1809910
50,EC_only,normal,EC_only,normal,36,ikzunt,negative,70_80,paired_cs,0,1810929,1816231
50,EC_only,normal,EC_only,normal,37,pimuide,NA,NA,neither,3,1817250,1820412
50,EC_only,normal,EC_only,normal,38,fonstir,negative,50_60,paired_cs,9,1821430,1825944
50,EC_only,normal,EC_only,normal,39,godacht,negative,70_80,paired_cs,11,1826963,1831938
