subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
85,EC_subj_only,exclusion,EC_subj_only,exclusion,0,yosud,negative,90_10,paired_cs,9000.bmp,9920.bmp,2900.bmp,9404.bmp,9432.bmp,1525.bmp,9000.bmp,no,no,no,no,no,yes,no,3437899,3447434
85,EC_subj_only,exclusion,EC_subj_only,exclusion,1,stodeen,negative,70_80,paired_cs,6831.bmp,9102.bmp,1525.bmp,2375.1.bmp,9340.bmp,9220.bmp,6831.bmp,no,no,no,yes,no,no,no,3448496,3452990
85,EC_subj_only,exclusion,EC_subj_only,exclusion,2,faloilo,positive,90_10,distractor,none_correct,7470.bmp,8470.bmp,5831.bmp,2550.bmp,2208.bmp,1650.bmp,no,yes,no,no,no,no,no,3454053,3459825
85,EC_subj_only,exclusion,EC_subj_only,exclusion,3,fuhrrud,positive,90_10,paired_cs,1463.bmp,7502.bmp,8496.bmp,2791.bmp,2160.bmp,1710.bmp,1463.bmp,no,no,no,no,yes,no,no,3460887,3464531
85,EC_subj_only,exclusion,EC_subj_only,exclusion,4,emkruas,positive,NA,neither,none_correct,2091.bmp,8170.bmp,5629.bmp,2209.bmp,8540.bmp,2900.2.bmp,no,yes,no,no,no,no,no,3465592,3469977
85,EC_subj_only,exclusion,EC_subj_only,exclusion,5,nalber,positive,90_10,paired_cs,8200.bmp,2160.bmp,7580.bmp,2040.bmp,8200.bmp,5629.bmp,2050.bmp,no,no,no,yes,no,no,no,3471040,3473891
85,EC_subj_only,exclusion,EC_subj_only,exclusion,6,misukor,positive,NA,neither,none_correct,5594.bmp,7470.bmp,8330.bmp,2340.bmp,8501.bmp,8470.bmp,no,yes,no,no,no,no,no,3474954,3476439
85,EC_subj_only,exclusion,EC_subj_only,exclusion,7,polust,negative,NA,neither,none_correct,2276.bmp,9000.bmp,2375.1.bmp,9006.bmp,8485.bmp,9041.bmp,yes,no,no,no,no,no,no,3477501,3481786
85,EC_subj_only,exclusion,EC_subj_only,exclusion,8,ursitz,negative,30_40,paired_cs,6530.bmp,9830.bmp,9000.bmp,6530.bmp,2141.bmp,3160.bmp,9342.bmp,no,no,no,yes,no,no,no,3482848,3484928
85,EC_subj_only,exclusion,EC_subj_only,exclusion,9,schese,negative,NA,neither,none_correct,9830.bmp,9630.bmp,9404.bmp,9500.bmp,6020.bmp,2053.bmp,no,yes,no,no,no,no,no,3485991,3487573
85,EC_subj_only,exclusion,EC_subj_only,exclusion,10,kumutoa,positive,30_40,paired_cs,5460.bmp,1999.bmp,5594.bmp,4606.bmp,5460.bmp,8190.bmp,2057.bmp,no,no,no,no,no,no,yes,3488635,3492711
85,EC_subj_only,exclusion,EC_subj_only,exclusion,11,obacu,positive,30_40,paired_cs,2208.bmp,2071.bmp,2208.bmp,4220.bmp,1440.bmp,2050.bmp,4622.bmp,no,yes,no,no,no,no,no,3493773,3495463
85,EC_subj_only,exclusion,EC_subj_only,exclusion,12,umeuken,negative,70_80,paired_cs,6555.bmp,6242.bmp,6555.bmp,9340.bmp,6831.bmp,9050.bmp,2141.bmp,no,yes,no,no,no,no,no,3496525,3497932
