subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,0,plonim,negative,NA,neither,none_correct,9340.bmp,9342.bmp,9182.bmp,9920.bmp,3550.bmp,9404.bmp,no,yes,no,no,no,no,no,3588618,3595644
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,1,botsy,positive,NA,neither,none_correct,2660.bmp,1999.bmp,2160.bmp,7502.bmp,4220.bmp,8470.bmp,no,yes,no,no,no,no,no,3596669,3599032
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,2,ikzunt,positive,90_10,distractor,8370.bmp,7350.bmp,8370.bmp,2057.bmp,8330.bmp,8501.bmp,5594.bmp,no,no,no,yes,no,no,no,3600057,3608421
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,3,hiwawa,positive,NA,neither,none_correct,8420.bmp,1463.bmp,8501.bmp,2208.bmp,8496.bmp,2150.bmp,no,yes,no,no,no,no,no,3609445,3611393
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,4,medan,negative,90_10,paired_cs,6311.bmp,7380.bmp,6311.bmp,9432.bmp,9102.bmp,9265.bmp,6838.bmp,no,yes,no,no,no,no,no,3612417,3613941
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,5,offukt,negative,30_40,paired_cs,3550.bmp,9280.bmp,9630.bmp,8485.bmp,9006.bmp,9265.bmp,3550.bmp,no,no,no,yes,no,no,no,3614967,3618684
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,6,stodeen,negative,30_40,paired_cs,9432.bmp,9432.bmp,2053.bmp,9630.bmp,9220.bmp,9400.bmp,6242.bmp,yes,no,no,no,no,no,no,3619709,3626567
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,7,schese,negative,50_60,distractor,3220.bmp,3220.bmp,3160.bmp,6020.bmp,9435.bmp,9561.bmp,2375.1.bmp,no,no,no,yes,no,no,no,3627591,3631221
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,8,misukor,negative,NA,neither,none_correct,9560.bmp,6838.bmp,9007.bmp,2750.bmp,9050.bmp,2710.bmp,no,no,no,no,no,yes,no,3632246,3635464
17,EC_subj_obj,inclusion,EC_subj_obj,inclusion,9,molkate,negative,90_10,paired_cs,9007.bmp,6570.1.bmp,9220.bmp,9007.bmp,9006.bmp,9561.bmp,9331.bmp,no,yes,no,no,no,no,no,3636492,3640139
