subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
38,EC_subj_obj,normal,EC_subj_obj,normal,0,noste,negative,50_60,paired_cs,9430.bmp,9280.bmp,9340.bmp,9180.bmp,2900.bmp,2276.bmp,9430.bmp,no,no,yes,no,no,no,no,3145840,3151231
38,EC_subj_obj,normal,EC_subj_obj,normal,1,larnist,negative,70_80,distractor,9000.bmp,9000.bmp,2375.1.bmp,9182.bmp,9331.bmp,9400.bmp,3220.bmp,no,no,no,no,yes,no,no,3152292,3157449
38,EC_subj_obj,normal,EC_subj_obj,normal,2,obacu,negative,70_80,paired_cs,9180.bmp,9180.bmp,2053.bmp,9000.bmp,2750.bmp,9331.bmp,9342.bmp,yes,no,no,no,no,no,no,3158510,3164102
38,EC_subj_obj,normal,EC_subj_obj,normal,3,molkate,positive,50_60,paired_cs,1463.bmp,2311.bmp,2208.bmp,1463.bmp,5910.bmp,8080.bmp,8200.bmp,no,no,yes,no,no,no,no,3165163,3168024
38,EC_subj_obj,normal,EC_subj_obj,normal,4,fonstir,positive,30_40,distractor,2070.bmp,5629.bmp,5910.bmp,2058.bmp,1710.bmp,7330.bmp,2070.bmp,yes,no,no,no,no,no,no,3169085,3173166
38,EC_subj_obj,normal,EC_subj_obj,normal,5,banzon,positive,70_80,paired_cs,4622.bmp,2091.bmp,8501.bmp,4622.bmp,1999.bmp,2900.2.bmp,4606.bmp,no,no,yes,no,no,no,no,3174226,3179210
38,EC_subj_obj,normal,EC_subj_obj,normal,6,gowann,positive,90_10,paired_cs,4606.bmp,4622.bmp,5994.bmp,8501.bmp,7502.bmp,4606.bmp,8420.bmp,no,no,no,no,no,no,yes,3180271,3182565
38,EC_subj_obj,normal,EC_subj_obj,normal,7,zofoll,negative,30_40,paired_cs,9330.bmp,8485.bmp,9041.bmp,9330.bmp,9830.bmp,9435.bmp,6311.bmp,no,no,no,no,no,no,yes,3183625,3186219
38,EC_subj_obj,normal,EC_subj_obj,normal,8,tewok,positive,NA,neither,none_correct,2660.bmp,5831.bmp,1463.bmp,7230.bmp,2080.bmp,1650.bmp,no,no,no,no,no,no,yes,3187279,3191905
38,EC_subj_obj,normal,EC_subj_obj,normal,9,kantekt,negative,30_40,paired_cs,9560.bmp,3160.bmp,9421.bmp,9007.bmp,9520.bmp,9500.bmp,9560.bmp,no,no,no,no,no,yes,no,3192965,3199010
38,EC_subj_obj,normal,EC_subj_obj,normal,10,ikzunt,positive,70_80,distractor,8200.bmp,2160.bmp,5830.bmp,8330.bmp,7350.bmp,8200.bmp,2071.bmp,yes,no,no,no,no,no,no,3200070,3211050
38,EC_subj_obj,normal,EC_subj_obj,normal,11,hiwawa,negative,NA,neither,none_correct,6020.bmp,2750.bmp,3550.bmp,9006.bmp,6242.bmp,1525.bmp,no,no,no,no,no,no,yes,3212110,3213739
38,EC_subj_obj,normal,EC_subj_obj,normal,12,doscho,positive,30_40,paired_cs,2791.bmp,7470.bmp,2550.bmp,2791.bmp,2080.bmp,2050.bmp,2311.bmp,no,no,no,no,no,no,yes,3214799,3215821
38,EC_subj_obj,normal,EC_subj_obj,normal,13,sleshen,positive,70_80,paired_cs,2660.bmp,8080.bmp,2660.bmp,7230.bmp,5594.bmp,2040.bmp,8540.bmp,no,yes,no,no,no,no,no,3216881,3219377
38,EC_subj_obj,normal,EC_subj_obj,normal,14,ampfong,positive,90_10,paired_cs,8496.bmp,7580.bmp,2791.bmp,4606.bmp,5831.bmp,2070.bmp,8496.bmp,no,no,no,no,no,yes,no,3220437,3225487
38,EC_subj_obj,normal,EC_subj_obj,normal,15,godacht,positive,50_60,distractor,7330.bmp,2091.bmp,2208.bmp,8200.bmp,4220.bmp,2209.bmp,7330.bmp,no,no,yes,no,no,no,no,3226549,3233023
