subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
22,EC_subj_only,normal,EC_subj_only,normal,0,banzon,positive,70_80,paired_cs,yes,no,no,2598131,2606983
22,EC_subj_only,normal,EC_subj_only,normal,1,ubajec,negative,70_80,paired_cs,no,no,yes,2608002,2611016
22,EC_subj_only,normal,EC_subj_only,normal,2,stodeen,negative,30_40,paired_cs,no,no,yes,2612035,2614473
22,EC_subj_only,normal,EC_subj_only,normal,3,offukt,positive,30_40,paired_cs,no,no,yes,2615492,2617741
22,EC_subj_only,normal,EC_subj_only,normal,4,virlog,negative,50_60,paired_cs,no,no,yes,2618762,2620266
22,EC_subj_only,normal,EC_subj_only,normal,5,ikzunt,NA,NA,neither,no,no,yes,2621285,2623071
22,EC_subj_only,normal,EC_subj_only,normal,6,faloilo,negative,50_60,paired_cs,no,yes,no,2624091,2626734
22,EC_subj_only,normal,EC_subj_only,normal,7,plonim,negative,50_60,paired_cs,no,no,yes,2627753,2630768
22,EC_subj_only,normal,EC_subj_only,normal,8,kantekt,NA,NA,neither,no,no,yes,2631792,2633950
22,EC_subj_only,normal,EC_subj_only,normal,9,permife,positive,90_10,paired_cs,yes,no,no,2634969,2639305
22,EC_subj_only,normal,EC_subj_only,normal,10,doscho,NA,NA,neither,no,no,yes,2640324,2642314
22,EC_subj_only,normal,EC_subj_only,normal,11,pimuide,positive,30_40,paired_cs,no,yes,no,2643333,2645316
22,EC_subj_only,normal,EC_subj_only,normal,12,kiwehon,NA,NA,neither,no,no,yes,2646335,2647748
22,EC_subj_only,normal,EC_subj_only,normal,13,frask,negative,30_40,paired_cs,no,no,yes,2648768,2649613
22,EC_subj_only,normal,EC_subj_only,normal,14,zofoll,NA,NA,neither,no,no,yes,2650632,2652142
22,EC_subj_only,normal,EC_subj_only,normal,15,jaciyn,negative,90_10,paired_cs,no,yes,no,2653161,2656266
22,EC_subj_only,normal,EC_subj_only,normal,16,umeuken,NA,NA,neither,no,no,yes,2657285,2658887
22,EC_subj_only,normal,EC_subj_only,normal,17,kibono,positive,50_60,paired_cs,no,no,yes,2659906,2661884
22,EC_subj_only,normal,EC_subj_only,normal,18,botuyn,positive,50_60,paired_cs,no,yes,no,2662903,2665265
22,EC_subj_only,normal,EC_subj_only,normal,19,nalber,negative,70_80,paired_cs,no,yes,no,2666284,2670155
22,EC_subj_only,normal,EC_subj_only,normal,20,misukor,negative,90_10,paired_cs,no,yes,no,2671174,2675504
22,EC_subj_only,normal,EC_subj_only,normal,21,ursitz,NA,NA,neither,no,no,yes,2676524,2678694
22,EC_subj_only,normal,EC_subj_only,normal,22,emkruas,NA,NA,neither,no,no,yes,2679713,2681602
22,EC_subj_only,normal,EC_subj_only,normal,23,botsy,NA,NA,neither,no,no,yes,2682622,2686385
22,EC_subj_only,normal,EC_subj_only,normal,24,gowann,NA,NA,neither,no,no,yes,2687405,2688535
22,EC_subj_only,normal,EC_subj_only,normal,25,imstind,NA,NA,neither,no,no,yes,2689554,2690498
22,EC_subj_only,normal,EC_subj_only,normal,26,schese,NA,NA,neither,no,no,yes,2691517,2693494
22,EC_subj_only,normal,EC_subj_only,normal,27,fuhrrud,positive,30_40,paired_cs,no,no,yes,2694514,2697142
22,EC_subj_only,normal,EC_subj_only,normal,28,godacht,positive,50_60,paired_cs,no,no,yes,2698161,2700192
22,EC_subj_only,normal,EC_subj_only,normal,29,hiwawa,NA,NA,neither,no,no,yes,2701211,2703465
22,EC_subj_only,normal,EC_subj_only,normal,30,plistuk,NA,NA,neither,no,no,yes,2704484,2708423
22,EC_subj_only,normal,EC_subj_only,normal,31,polust,positive,70_80,paired_cs,no,yes,no,2709442,2713578
22,EC_subj_only,normal,EC_subj_only,normal,32,molkate,positive,90_10,paired_cs,yes,no,no,2714597,2716487
22,EC_subj_only,normal,EC_subj_only,normal,33,muoror,NA,NA,neither,no,no,yes,2717509,2719208
22,EC_subj_only,normal,EC_subj_only,normal,34,noste,negative,30_40,paired_cs,no,no,yes,2720227,2721352
22,EC_subj_only,normal,EC_subj_only,normal,35,uwimor,negative,70_80,paired_cs,no,no,yes,2722371,2724433
22,EC_subj_only,normal,EC_subj_only,normal,36,larnist,negative,90_10,paired_cs,no,yes,no,2725452,2728469
22,EC_subj_only,normal,EC_subj_only,normal,37,trupfan,NA,NA,neither,no,no,yes,2729492,2731479
22,EC_subj_only,normal,EC_subj_only,normal,38,medan,positive,90_10,paired_cs,yes,no,no,2732499,2734006
22,EC_subj_only,normal,EC_subj_only,normal,39,sebjukt,positive,70_80,paired_cs,no,no,yes,2735025,2736917
