subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
55,EC_subj_only,inclusion,EC_subj_only,inclusion,0,kibono,negative,90_10,paired_cs,14,2480435,2489940
55,EC_subj_only,inclusion,EC_subj_only,inclusion,1,molkate,negative,90_10,paired_cs,3,2490959,2493870
55,EC_subj_only,inclusion,EC_subj_only,inclusion,2,doscho,negative,30_40,paired_cs,10,2494889,2497800
55,EC_subj_only,inclusion,EC_subj_only,inclusion,3,ubajec,positive,30_40,paired_cs,7,2498819,2503205
55,EC_subj_only,inclusion,EC_subj_only,inclusion,4,hilejin,negative,70_80,paired_cs,4,2504224,2507815
55,EC_subj_only,inclusion,EC_subj_only,inclusion,5,banzon,positive,70_80,paired_cs,6,2508834,2513532
55,EC_subj_only,inclusion,EC_subj_only,inclusion,6,fuhrrud,positive,30_40,paired_cs,9,2514551,2517018
55,EC_subj_only,inclusion,EC_subj_only,inclusion,7,novuui,NA,NA,neither,14,2518037,2522068
55,EC_subj_only,inclusion,EC_subj_only,inclusion,8,obacu,NA,NA,neither,12,2523088,2525674
55,EC_subj_only,inclusion,EC_subj_only,inclusion,9,medan,NA,NA,neither,14,2526692,2531192
55,EC_subj_only,inclusion,EC_subj_only,inclusion,10,jaciyn,positive,90_10,paired_cs,17,2532210,2534121
55,EC_subj_only,inclusion,EC_subj_only,inclusion,11,offukt,NA,NA,neither,6,2535139,2538386
55,EC_subj_only,inclusion,EC_subj_only,inclusion,12,sleshen,positive,50_60,paired_cs,6,2539404,2546505
55,EC_subj_only,inclusion,EC_subj_only,inclusion,13,zofoll,negative,50_60,paired_cs,10,2547524,2550101
55,EC_subj_only,inclusion,EC_subj_only,inclusion,14,emkruas,positive,70_80,paired_cs,10,2551119,2555373
55,EC_subj_only,inclusion,EC_subj_only,inclusion,15,botsy,positive,50_60,paired_cs,12,2556392,2559305
55,EC_subj_only,inclusion,EC_subj_only,inclusion,16,fonstir,negative,90_10,paired_cs,7,2560323,2565052
55,EC_subj_only,inclusion,EC_subj_only,inclusion,17,trupfan,positive,50_60,paired_cs,6,2566070,2571475
55,EC_subj_only,inclusion,EC_subj_only,inclusion,18,plonim,positive,90_10,paired_cs,4,2572493,2577764
55,EC_subj_only,inclusion,EC_subj_only,inclusion,19,tewok,negative,30_40,paired_cs,10,2578782,2581146
55,EC_subj_only,inclusion,EC_subj_only,inclusion,20,sprong,NA,NA,neither,12,2582164,2585188
55,EC_subj_only,inclusion,EC_subj_only,inclusion,21,frask,NA,NA,neither,7,2586206,2589595
55,EC_subj_only,inclusion,EC_subj_only,inclusion,22,ursitz,NA,NA,neither,9,2590613,2594532
55,EC_subj_only,inclusion,EC_subj_only,inclusion,23,schese,NA,NA,neither,9,2595553,2598236
55,EC_subj_only,inclusion,EC_subj_only,inclusion,24,imstind,NA,NA,neither,12,2599255,2604771
55,EC_subj_only,inclusion,EC_subj_only,inclusion,25,yosud,NA,NA,neither,14,2605790,2608030
55,EC_subj_only,inclusion,EC_subj_only,inclusion,26,kantekt,NA,NA,neither,7,2609049,2612545
55,EC_subj_only,inclusion,EC_subj_only,inclusion,27,botuyn,negative,50_60,paired_cs,6,2613564,2617389
55,EC_subj_only,inclusion,EC_subj_only,inclusion,28,pimuide,positive,30_40,paired_cs,10,2618407,2620882
55,EC_subj_only,inclusion,EC_subj_only,inclusion,29,polust,negative,50_60,paired_cs,7,2621901,2625487
55,EC_subj_only,inclusion,EC_subj_only,inclusion,30,permife,negative,70_80,paired_cs,4,2626505,2628975
55,EC_subj_only,inclusion,EC_subj_only,inclusion,31,godacht,negative,70_80,paired_cs,1,2629994,2633026
55,EC_subj_only,inclusion,EC_subj_only,inclusion,32,furasti,NA,NA,neither,10,2634044,2638634
55,EC_subj_only,inclusion,EC_subj_only,inclusion,33,gowann,NA,NA,neither,12,2639653,2644020
55,EC_subj_only,inclusion,EC_subj_only,inclusion,34,muoror,NA,NA,neither,5,2645039,2650180
55,EC_subj_only,inclusion,EC_subj_only,inclusion,35,umeuken,negative,30_40,paired_cs,7,2651199,2656576
55,EC_subj_only,inclusion,EC_subj_only,inclusion,36,kumutoa,positive,90_10,paired_cs,3,2657594,2661626
55,EC_subj_only,inclusion,EC_subj_only,inclusion,37,laumens,NA,NA,neither,10,2662645,2665106
55,EC_subj_only,inclusion,EC_subj_only,inclusion,38,hiwawa,NA,NA,neither,10,2666125,2668933
55,EC_subj_only,inclusion,EC_subj_only,inclusion,39,noste,positive,70_80,paired_cs,13,2669951,2683527
