subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,0,schese,negative,50_60,distractor,no,no,yes,3417748,3425701
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,1,muoror,positive,30_40,paired_cs,no,no,yes,3426749,3434344
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,2,botuyn,NA,NA,neither,no,yes,no,3435391,3439438
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,3,ubajec,negative,50_60,paired_cs,no,yes,no,3440485,3444247
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,4,molkate,positive,30_40,paired_cs,no,no,yes,3445294,3448687
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,5,pimuide,negative,70_80,paired_cs,no,yes,no,3449734,3454035
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,6,godacht,positive,70_80,paired_cs,yes,no,no,3455082,3457299
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,7,doscho,positive,30_40,distractor,yes,no,no,3458345,3462991
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,8,gowann,positive,90_10,distractor,no,no,yes,3464038,3466552
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,9,hiwawa,negative,90_10,paired_cs,no,yes,no,3467598,3469601
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,10,polust,negative,30_40,distractor,no,no,yes,3470648,3472897
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,11,botsy,NA,NA,neither,no,no,yes,3473945,3475475
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,12,larnist,positive,70_80,distractor,no,no,yes,3476522,3478172
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,13,hilejin,negative,70_80,paired_cs,no,yes,no,3479219,3486921
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,14,ursitz,negative,30_40,paired_cs,no,no,yes,3487968,3490162
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,15,emkruas,positive,90_10,paired_cs,no,no,yes,3491209,3493756
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,16,ikzunt,positive,50_60,paired_cs,no,no,yes,3494804,3496099
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,17,novuui,negative,50_60,paired_cs,no,no,yes,3497145,3498579
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,18,jaciyn,NA,NA,neither,no,no,yes,3499626,3500858
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,19,plistuk,negative,30_40,paired_cs,no,yes,no,3501904,3504752
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,20,kantekt,positive,50_60,paired_cs,no,no,yes,3505798,3508422
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,21,sebjukt,NA,NA,neither,no,no,yes,3509469,3511626
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,22,noste,negative,50_60,paired_cs,no,no,yes,3512674,3513561
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,23,kumutoa,NA,NA,neither,no,no,yes,3514607,3516008
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,24,yosud,NA,NA,neither,no,no,yes,3517055,3518338
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,25,offukt,negative,90_10,paired_cs,no,no,yes,3519385,3521414
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,26,sprong,positive,70_80,paired_cs,yes,no,no,3522461,3523892
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,27,faloilo,positive,50_60,distractor,yes,no,no,3524940,3526890
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,28,uhnong,positive,30_40,paired_cs,no,yes,no,3527937,3530384
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,29,kiwehon,negative,90_10,paired_cs,yes,no,no,3531431,3534578
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,30,medan,negative,70_80,distractor,no,no,yes,3535625,3537800
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,31,laumens,positive,50_60,paired_cs,yes,no,no,3538846,3541792
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,32,kibono,NA,NA,neither,no,no,yes,3542840,3544152
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,33,obacu,NA,NA,neither,no,no,yes,3545198,3545977
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,34,imstind,positive,70_80,paired_cs,yes,no,no,3547023,3550073
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,35,furasti,negative,30_40,paired_cs,no,yes,no,3551119,3553390
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,36,fuhrrud,negative,70_80,paired_cs,no,no,yes,3554437,3556357
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,37,fonstir,positive,90_10,paired_cs,no,no,yes,3557403,3561505
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,38,ampfong,negative,90_10,distractor,no,no,yes,3562551,3564370
74,EC_subj_obj,inclusion,EC_subj_obj,inclusion,39,sleshen,positive,90_10,paired_cs,no,yes,no,3565418,3568778
