subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
88,EC_subj_obj,normal,EC_subj_obj,normal,0,zofoll,positive,70_80,paired_cs,no,no,yes,2608616,2614467
88,EC_subj_obj,normal,EC_subj_obj,normal,1,godacht,NA,NA,neither,no,no,yes,2615486,2619549
88,EC_subj_obj,normal,EC_subj_obj,normal,2,doscho,positive,50_60,paired_cs,no,no,yes,2620568,2623586
88,EC_subj_obj,normal,EC_subj_obj,normal,3,kiwehon,negative,30_40,paired_cs,no,no,yes,2624605,2626119
88,EC_subj_obj,normal,EC_subj_obj,normal,4,misukor,positive,30_40,paired_cs,no,no,yes,2627138,2630731
88,EC_subj_obj,normal,EC_subj_obj,normal,5,ursitz,positive,50_60,distractor,no,no,yes,2631750,2633350
88,EC_subj_obj,normal,EC_subj_obj,normal,6,ampfong,negative,70_80,paired_cs,no,no,yes,2634369,2635314
88,EC_subj_obj,normal,EC_subj_obj,normal,7,novuui,negative,30_40,paired_cs,no,no,yes,2636333,2637275
88,EC_subj_obj,normal,EC_subj_obj,normal,8,uwimor,positive,90_10,paired_cs,yes,no,no,2638297,2642367
88,EC_subj_obj,normal,EC_subj_obj,normal,9,umeuken,positive,70_80,distractor,no,no,yes,2643386,2644524
88,EC_subj_obj,normal,EC_subj_obj,normal,10,botsy,negative,50_60,paired_cs,no,yes,no,2645543,2647057
88,EC_subj_obj,normal,EC_subj_obj,normal,11,faloilo,negative,50_60,paired_cs,no,no,yes,2648076,2649211
88,EC_subj_obj,normal,EC_subj_obj,normal,12,kibono,positive,50_60,paired_cs,no,no,yes,2650234,2651366
88,EC_subj_obj,normal,EC_subj_obj,normal,13,tewok,positive,30_40,distractor,no,no,yes,2652385,2653234
88,EC_subj_obj,normal,EC_subj_obj,normal,14,muoror,positive,90_10,paired_cs,no,no,yes,2654253,2655770
88,EC_subj_obj,normal,EC_subj_obj,normal,15,pimuide,negative,30_40,paired_cs,no,no,yes,2656789,2658584
88,EC_subj_obj,normal,EC_subj_obj,normal,16,sprong,negative,90_10,distractor,no,no,yes,2659603,2660553
88,EC_subj_obj,normal,EC_subj_obj,normal,17,laumens,negative,90_10,paired_cs,no,yes,no,2661572,2662992
88,EC_subj_obj,normal,EC_subj_obj,normal,18,emkruas,positive,30_40,paired_cs,no,no,yes,2664011,2665059
88,EC_subj_obj,normal,EC_subj_obj,normal,19,offukt,negative,50_60,distractor,no,no,yes,2666078,2667683
88,EC_subj_obj,normal,EC_subj_obj,normal,20,ikzunt,positive,90_10,paired_cs,no,yes,no,2668703,2671073
88,EC_subj_obj,normal,EC_subj_obj,normal,21,schese,negative,90_10,paired_cs,no,yes,no,2672096,2673618
88,EC_subj_obj,normal,EC_subj_obj,normal,22,uhnong,positive,90_10,distractor,no,no,yes,2674637,2675873
88,EC_subj_obj,normal,EC_subj_obj,normal,23,jaciyn,NA,NA,neither,no,no,yes,2676892,2678216
88,EC_subj_obj,normal,EC_subj_obj,normal,24,polust,negative,90_10,paired_cs,no,yes,no,2679235,2681220
88,EC_subj_obj,normal,EC_subj_obj,normal,25,nalber,negative,70_80,paired_cs,no,yes,no,2682243,2684416
88,EC_subj_obj,normal,EC_subj_obj,normal,26,furasti,positive,30_40,paired_cs,no,no,yes,2685435,2688192
88,EC_subj_obj,normal,EC_subj_obj,normal,27,noste,negative,50_60,paired_cs,no,no,yes,2689211,2690346
88,EC_subj_obj,normal,EC_subj_obj,normal,28,molkate,NA,NA,neither,no,no,yes,2691365,2692405
88,EC_subj_obj,normal,EC_subj_obj,normal,29,imstind,positive,70_80,paired_cs,no,no,yes,2693424,2694747
88,EC_subj_obj,normal,EC_subj_obj,normal,30,medan,negative,30_40,distractor,no,no,yes,2695766,2696712
88,EC_subj_obj,normal,EC_subj_obj,normal,31,trupfan,NA,NA,neither,no,no,yes,2697731,2698585
88,EC_subj_obj,normal,EC_subj_obj,normal,32,obacu,positive,70_80,paired_cs,no,no,yes,2699604,2706503
88,EC_subj_obj,normal,EC_subj_obj,normal,33,yosud,positive,50_60,paired_cs,no,no,yes,2707522,2708283
88,EC_subj_obj,normal,EC_subj_obj,normal,34,gowann,negative,70_80,distractor,no,no,yes,2709302,2710249
88,EC_subj_obj,normal,EC_subj_obj,normal,35,virlog,NA,NA,neither,no,no,yes,2711268,2712878
88,EC_subj_obj,normal,EC_subj_obj,normal,36,stodeen,NA,NA,neither,no,no,yes,2713897,2714937
88,EC_subj_obj,normal,EC_subj_obj,normal,37,hiwawa,NA,NA,neither,no,no,yes,2715957,2717662
88,EC_subj_obj,normal,EC_subj_obj,normal,38,permife,negative,70_80,paired_cs,no,yes,no,2718681,2720099
88,EC_subj_obj,normal,EC_subj_obj,normal,39,kantekt,NA,NA,neither,no,no,yes,2721118,2722158
