subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
46,EC_only,inclusion,EC_only,inclusion,0,botsy,negative,70_80,paired_cs,2141.bmp,3550.bmp,9330.bmp,9006.bmp,8485.bmp,6020.bmp,2141.bmp,no,no,no,no,no,no,yes,2531638,2540577
46,EC_only,inclusion,EC_only,inclusion,1,umeuken,positive,50_60,distractor,none_correct,8330.bmp,2208.bmp,2900.2.bmp,8200.bmp,2091.bmp,4606.bmp,no,no,yes,no,no,no,no,2541602,2546034
46,EC_only,inclusion,EC_only,inclusion,2,jaciyn,positive,NA,neither,none_correct,1650.bmp,2209.bmp,1440.bmp,7230.bmp,8496.bmp,2791.bmp,no,no,no,yes,no,no,no,2547059,2553908
46,EC_only,inclusion,EC_only,inclusion,3,kumutoa,negative,50_60,distractor,none_correct,2900.bmp,2141.bmp,9421.bmp,6530.bmp,6311.bmp,9280.bmp,no,no,yes,no,no,no,no,2554932,2557746
46,EC_only,inclusion,EC_only,inclusion,4,uhnong,positive,30_40,paired_cs,2150.bmp,2550.bmp,2050.bmp,2070.bmp,2150.bmp,1999.bmp,7350.bmp,no,no,no,no,no,no,yes,2558770,2564999
46,EC_only,inclusion,EC_only,inclusion,5,sprong,negative,NA,neither,none_correct,9400.bmp,2710.bmp,9182.bmp,9340.bmp,3300.bmp,6530.bmp,no,yes,no,no,no,no,no,2566025,2568161
46,EC_only,inclusion,EC_only,inclusion,6,pimuide,negative,30_40,distractor,none_correct,9220.bmp,9331.bmp,9500.bmp,6555.bmp,9520.bmp,9041.bmp,no,no,no,no,no,no,yes,2569185,2576184
46,EC_only,inclusion,EC_only,inclusion,7,virlog,positive,90_10,paired_cs,2900.2.bmp,2550.bmp,2160.bmp,2900.2.bmp,8080.bmp,8470.bmp,8170.bmp,no,no,no,no,no,yes,no,2577209,2580709
46,EC_only,inclusion,EC_only,inclusion,8,obacu,negative,70_80,paired_cs,9000.bmp,9520.bmp,9265.bmp,9000.bmp,6831.bmp,6838.bmp,8485.bmp,no,no,no,yes,no,no,no,2581734,2586599
46,EC_only,inclusion,EC_only,inclusion,9,godacht,positive,30_40,distractor,none_correct,1440.bmp,8420.bmp,7502.bmp,2208.bmp,2311.bmp,8370.bmp,no,no,no,no,yes,no,no,2587627,2593533
