subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,vm_pos,vm_neg,vm_dk,time_vm_form,time_vm_blank
29,EC_subj_obj,normal,EC_subj_obj,normal,0,medan,negative,50_60,distractor,yes,no,no,2707469,2711181
29,EC_subj_obj,normal,EC_subj_obj,normal,1,stodeen,positive,90_10,paired_cs,no,yes,no,2712235,2713929
29,EC_subj_obj,normal,EC_subj_obj,normal,2,oesgubi,negative,90_10,distractor,no,no,yes,2714983,2716609
29,EC_subj_obj,normal,EC_subj_obj,normal,3,zofoll,positive,70_80,paired_cs,yes,no,no,2717663,2719181
29,EC_subj_obj,normal,EC_subj_obj,normal,4,novuui,NA,NA,neither,no,no,yes,2720235,2721820
29,EC_subj_obj,normal,EC_subj_obj,normal,5,laumens,positive,50_60,distractor,yes,no,no,2722874,2724203
29,EC_subj_obj,normal,EC_subj_obj,normal,6,ursitz,positive,50_60,paired_cs,yes,no,no,2725257,2731371
29,EC_subj_obj,normal,EC_subj_obj,normal,7,plonim,positive,70_80,distractor,no,no,yes,2732425,2733876
29,EC_subj_obj,normal,EC_subj_obj,normal,8,kumutoa,positive,30_40,paired_cs,no,no,yes,2734930,2738314
29,EC_subj_obj,normal,EC_subj_obj,normal,9,sleshen,negative,70_80,distractor,no,no,yes,2739368,2741344
29,EC_subj_obj,normal,EC_subj_obj,normal,10,ampfong,NA,NA,neither,no,no,yes,2742399,2744486
29,EC_subj_obj,normal,EC_subj_obj,normal,11,muoror,positive,50_60,paired_cs,no,no,yes,2745540,2749453
29,EC_subj_obj,normal,EC_subj_obj,normal,12,fonstir,positive,30_40,distractor,no,yes,no,2750506,2757303
29,EC_subj_obj,normal,EC_subj_obj,normal,13,frask,NA,NA,neither,no,yes,no,2758358,2759524
29,EC_subj_obj,normal,EC_subj_obj,normal,14,banzon,negative,70_80,paired_cs,no,yes,no,2760577,2762512
29,EC_subj_obj,normal,EC_subj_obj,normal,15,botuyn,negative,30_40,distractor,no,no,yes,2763566,2765279
29,EC_subj_obj,normal,EC_subj_obj,normal,16,umeuken,NA,NA,neither,no,no,yes,2766333,2767256
29,EC_subj_obj,normal,EC_subj_obj,normal,17,botsy,negative,50_60,paired_cs,no,yes,no,2768310,2770330
29,EC_subj_obj,normal,EC_subj_obj,normal,18,pimuide,negative,30_40,paired_cs,no,no,yes,2771384,2773983
29,EC_subj_obj,normal,EC_subj_obj,normal,19,gowann,positive,30_40,paired_cs,yes,no,no,2775037,2776288
29,EC_subj_obj,normal,EC_subj_obj,normal,20,kantekt,positive,50_60,paired_cs,no,yes,no,2777342,2781698
29,EC_subj_obj,normal,EC_subj_obj,normal,21,molkate,negative,90_10,paired_cs,no,yes,no,2782752,2786273
29,EC_subj_obj,normal,EC_subj_obj,normal,22,uhnong,negative,50_60,paired_cs,no,yes,no,2787327,2789730
29,EC_subj_obj,normal,EC_subj_obj,normal,23,sebjukt,negative,90_10,paired_cs,no,yes,no,2790784,2792279
29,EC_subj_obj,normal,EC_subj_obj,normal,24,virlog,NA,NA,neither,no,no,yes,2793333,2794606
29,EC_subj_obj,normal,EC_subj_obj,normal,25,noste,negative,70_80,paired_cs,no,no,yes,2795660,2797087
29,EC_subj_obj,normal,EC_subj_obj,normal,26,faloilo,NA,NA,neither,no,no,yes,2798141,2799854
29,EC_subj_obj,normal,EC_subj_obj,normal,27,polust,negative,70_80,paired_cs,no,yes,no,2800908,2803503
29,EC_subj_obj,normal,EC_subj_obj,normal,28,schese,positive,70_80,paired_cs,yes,no,no,2804556,2806753
29,EC_subj_obj,normal,EC_subj_obj,normal,29,fuhrrud,positive,90_10,distractor,no,no,yes,2807806,2809697
29,EC_subj_obj,normal,EC_subj_obj,normal,30,kiwehon,positive,30_40,paired_cs,no,no,yes,2810750,2811849
29,EC_subj_obj,normal,EC_subj_obj,normal,31,misukor,positive,90_10,paired_cs,no,no,yes,2812902,2815577
29,EC_subj_obj,normal,EC_subj_obj,normal,32,permife,NA,NA,neither,no,no,yes,2816632,2819659
29,EC_subj_obj,normal,EC_subj_obj,normal,33,nalber,negative,90_10,paired_cs,no,yes,no,2820713,2822826
29,EC_subj_obj,normal,EC_subj_obj,normal,34,offukt,negative,50_60,paired_cs,no,yes,no,2823881,2825000
29,EC_subj_obj,normal,EC_subj_obj,normal,35,kibono,positive,90_10,paired_cs,yes,no,no,2826055,2827725
29,EC_subj_obj,normal,EC_subj_obj,normal,36,yosud,negative,30_40,paired_cs,no,no,yes,2828780,2831991
29,EC_subj_obj,normal,EC_subj_obj,normal,37,trupfan,positive,70_80,paired_cs,yes,no,no,2833046,2834935
29,EC_subj_obj,normal,EC_subj_obj,normal,38,hilejin,negative,30_40,paired_cs,no,yes,no,2835989,2837198
29,EC_subj_obj,normal,EC_subj_obj,normal,39,imstind,NA,NA,neither,no,no,yes,2838252,2840548
