subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
45,EC_only,exclusion,EC_only,exclusion,0,polust,NA,NA,neither,0,1578475,1581880
45,EC_only,exclusion,EC_only,exclusion,1,imstind,NA,NA,neither,0,1582899,1583692
45,EC_only,exclusion,EC_only,exclusion,2,umeuken,negative,70_80,paired_cs,0,1584712,1585052
45,EC_only,exclusion,EC_only,exclusion,3,virlog,positive,70_80,paired_cs,0,1586072,1586297
45,EC_only,exclusion,EC_only,exclusion,4,ampfong,NA,NA,neither,0,1587316,1587762
45,EC_only,exclusion,EC_only,exclusion,5,furasti,NA,NA,neither,0,1588781,1589224
45,EC_only,exclusion,EC_only,exclusion,6,misukor,NA,NA,neither,0,1590242,1590355
45,EC_only,exclusion,EC_only,exclusion,7,fonstir,positive,30_40,paired_cs,0,1591377,1591489
45,EC_only,exclusion,EC_only,exclusion,8,doscho,positive,70_80,paired_cs,0,1592507,1592619
45,EC_only,exclusion,EC_only,exclusion,9,novuui,positive,30_40,paired_cs,0,1593637,1593749
45,EC_only,exclusion,EC_only,exclusion,10,sleshen,NA,NA,neither,0,1594768,1595324
45,EC_only,exclusion,EC_only,exclusion,11,muoror,negative,70_80,paired_cs,0,1596343,1596458
45,EC_only,exclusion,EC_only,exclusion,12,gowann,negative,50_60,paired_cs,0,1597476,1598034
45,EC_only,exclusion,EC_only,exclusion,13,ubajec,negative,30_40,paired_cs,0,1599053,1599609
45,EC_only,exclusion,EC_only,exclusion,14,schese,positive,30_40,paired_cs,0,1600627,1600851
45,EC_only,exclusion,EC_only,exclusion,15,faloilo,NA,NA,neither,0,1601872,1602099
45,EC_only,exclusion,EC_only,exclusion,16,larnist,negative,30_40,paired_cs,0,1603118,1603342
45,EC_only,exclusion,EC_only,exclusion,17,kantekt,NA,NA,neither,0,1604360,1604473
45,EC_only,exclusion,EC_only,exclusion,18,tewok,positive,90_10,paired_cs,0,1605491,1605603
45,EC_only,exclusion,EC_only,exclusion,19,offukt,NA,NA,neither,0,1606621,1606844
45,EC_only,exclusion,EC_only,exclusion,20,medan,NA,NA,neither,0,1607867,1608534
45,EC_only,exclusion,EC_only,exclusion,21,ikzunt,negative,30_40,paired_cs,0,1609552,1609665
45,EC_only,exclusion,EC_only,exclusion,22,noste,positive,70_80,paired_cs,0,1610683,1610907
45,EC_only,exclusion,EC_only,exclusion,23,jaciyn,negative,50_60,paired_cs,0,1611925,1612148
45,EC_only,exclusion,EC_only,exclusion,24,fuhrrud,negative,90_10,paired_cs,0,1613170,1613283
45,EC_only,exclusion,EC_only,exclusion,25,stodeen,negative,50_60,paired_cs,0,1614301,1614414
45,EC_only,exclusion,EC_only,exclusion,26,godacht,positive,50_60,paired_cs,0,1615432,1615657
45,EC_only,exclusion,EC_only,exclusion,27,molkate,negative,70_80,paired_cs,0,1616675,1616898
45,EC_only,exclusion,EC_only,exclusion,28,hiwawa,negative,90_10,paired_cs,0,1617922,1618255
45,EC_only,exclusion,EC_only,exclusion,29,banzon,positive,50_60,paired_cs,0,1619273,1619718
45,EC_only,exclusion,EC_only,exclusion,30,sebjukt,NA,NA,neither,0,1620736,1621403
45,EC_only,exclusion,EC_only,exclusion,31,botuyn,positive,90_10,paired_cs,0,1622421,1622980
45,EC_only,exclusion,EC_only,exclusion,32,frask,negative,90_10,paired_cs,0,1624001,1624337
45,EC_only,exclusion,EC_only,exclusion,33,trupfan,NA,NA,neither,0,1625355,1625803
45,EC_only,exclusion,EC_only,exclusion,34,plistuk,NA,NA,neither,0,1626822,1627156
45,EC_only,exclusion,EC_only,exclusion,35,oesgubi,positive,90_10,paired_cs,0,1628174,1628511
45,EC_only,exclusion,EC_only,exclusion,36,kibono,NA,NA,neither,0,1629529,1629863
45,EC_only,exclusion,EC_only,exclusion,37,yosud,NA,NA,neither,0,1630881,1631214
45,EC_only,exclusion,EC_only,exclusion,38,emkruas,positive,50_60,paired_cs,0,1632232,1632456
45,EC_only,exclusion,EC_only,exclusion,39,kiwehon,NA,NA,neither,0,1633474,1634481
