subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
37,EC_subj_obj,normal,EC_subj_obj,normal,0,medan,NA,NA,neither,9,2287962,2292678
37,EC_subj_obj,normal,EC_subj_obj,normal,1,trupfan,negative,90_10,paired_cs,4,2293730,2297520
37,EC_subj_obj,normal,EC_subj_obj,normal,2,botsy,positive,90_10,paired_cs,12,2298573,2301066
37,EC_subj_obj,normal,EC_subj_obj,normal,3,stodeen,NA,NA,neither,9,2302118,2305127
37,EC_subj_obj,normal,EC_subj_obj,normal,4,hilejin,positive,90_10,paired_cs,14,2306179,2308407
37,EC_subj_obj,normal,EC_subj_obj,normal,5,muoror,NA,NA,neither,4,2309460,2312622
37,EC_subj_obj,normal,EC_subj_obj,normal,6,laumens,negative,30_40,paired_cs,9,2313674,2315764
37,EC_subj_obj,normal,EC_subj_obj,normal,7,permife,negative,50_60,distractor,9,2316816,2321392
37,EC_subj_obj,normal,EC_subj_obj,normal,8,kumutoa,positive,50_60,distractor,9,2322444,2325449
37,EC_subj_obj,normal,EC_subj_obj,normal,9,godacht,positive,50_60,paired_cs,12,2326501,2328595
37,EC_subj_obj,normal,EC_subj_obj,normal,10,virlog,NA,NA,neither,12,2329647,2331217
37,EC_subj_obj,normal,EC_subj_obj,normal,11,ikzunt,negative,30_40,paired_cs,6,2332269,2334230
37,EC_subj_obj,normal,EC_subj_obj,normal,12,uhnong,positive,90_10,paired_cs,7,2335282,2337764
37,EC_subj_obj,normal,EC_subj_obj,normal,13,nalber,positive,70_80,distractor,11,2338816,2341427
37,EC_subj_obj,normal,EC_subj_obj,normal,14,umeuken,negative,70_80,paired_cs,13,2342479,2346799
37,EC_subj_obj,normal,EC_subj_obj,normal,15,hiwawa,positive,30_40,distractor,13,2347851,2349682
37,EC_subj_obj,normal,EC_subj_obj,normal,16,jaciyn,negative,50_60,paired_cs,13,2350735,2352174
37,EC_subj_obj,normal,EC_subj_obj,normal,17,novuui,NA,NA,neither,5,2353226,2355054
37,EC_subj_obj,normal,EC_subj_obj,normal,18,obacu,NA,NA,neither,12,2356107,2357935
37,EC_subj_obj,normal,EC_subj_obj,normal,19,imstind,negative,50_60,paired_cs,11,2358988,2361214
37,EC_subj_obj,normal,EC_subj_obj,normal,20,polust,positive,70_80,paired_cs,18,2362266,2364490
37,EC_subj_obj,normal,EC_subj_obj,normal,21,ubajec,negative,30_40,paired_cs,11,2365543,2368297
37,EC_subj_obj,normal,EC_subj_obj,normal,22,zofoll,negative,50_60,paired_cs,6,2369349,2375017
37,EC_subj_obj,normal,EC_subj_obj,normal,23,botuyn,positive,70_80,paired_cs,13,2376070,2378033
37,EC_subj_obj,normal,EC_subj_obj,normal,24,molkate,NA,NA,neither,12,2379085,2381046
37,EC_subj_obj,normal,EC_subj_obj,normal,25,larnist,positive,30_40,paired_cs,9,2382098,2384323
37,EC_subj_obj,normal,EC_subj_obj,normal,26,frask,positive,30_40,paired_cs,7,2385375,2389159
37,EC_subj_obj,normal,EC_subj_obj,normal,27,faloilo,negative,70_80,paired_cs,3,2390211,2392825
37,EC_subj_obj,normal,EC_subj_obj,normal,28,fuhrrud,positive,90_10,distractor,5,2393877,2395831
37,EC_subj_obj,normal,EC_subj_obj,normal,29,uwimor,negative,90_10,paired_cs,11,2396883,2398713
37,EC_subj_obj,normal,EC_subj_obj,normal,30,fonstir,negative,30_40,distractor,6,2399766,2401867
37,EC_subj_obj,normal,EC_subj_obj,normal,31,oesgubi,positive,30_40,paired_cs,10,2402919,2405406
37,EC_subj_obj,normal,EC_subj_obj,normal,32,sprong,positive,50_60,paired_cs,15,2406460,2408684
37,EC_subj_obj,normal,EC_subj_obj,normal,33,yosud,negative,90_10,paired_cs,11,2409736,2411043
37,EC_subj_obj,normal,EC_subj_obj,normal,34,plistuk,negative,70_80,paired_cs,5,2412095,2414575
37,EC_subj_obj,normal,EC_subj_obj,normal,35,tewok,negative,90_10,distractor,4,2415627,2417586
37,EC_subj_obj,normal,EC_subj_obj,normal,36,schese,positive,70_80,paired_cs,8,2418638,2421778
37,EC_subj_obj,normal,EC_subj_obj,normal,37,gowann,positive,50_60,paired_cs,12,2422831,2424925
37,EC_subj_obj,normal,EC_subj_obj,normal,38,noste,negative,70_80,distractor,5,2425978,2428072
37,EC_subj_obj,normal,EC_subj_obj,normal,39,ursitz,NA,NA,neither,7,2429124,2431609
