subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
44,EC_only,inclusion,EC_only,inclusion,0,novuui,positive,30_40,paired_cs,2070.bmp,2070.bmp,7502.bmp,7350.bmp,8540.bmp,2209.bmp,2150.bmp,yes,no,no,no,no,no,no,2301581,2311072
44,EC_only,inclusion,EC_only,inclusion,1,plistuk,negative,NA,neither,none_correct,2053.bmp,9432.bmp,9007.bmp,9000.bmp,9220.bmp,9280.bmp,no,yes,no,no,no,no,no,2312098,2318183
44,EC_only,inclusion,EC_only,inclusion,2,botsy,negative,90_10,distractor,none_correct,8485.bmp,9430.bmp,3300.bmp,9342.bmp,9421.bmp,2276.bmp,no,no,no,no,no,no,yes,2319208,2327672
44,EC_only,inclusion,EC_only,inclusion,3,ubajec,positive,70_80,paired_cs,7230.bmp,2150.bmp,2900.2.bmp,8080.bmp,2160.bmp,2791.bmp,7230.bmp,no,no,no,no,no,no,yes,2328696,2334222
44,EC_only,inclusion,EC_only,inclusion,4,imstind,positive,90_10,paired_cs,7470.bmp,7470.bmp,7330.bmp,7350.bmp,8370.bmp,4220.bmp,2071.bmp,no,no,yes,no,no,no,no,2335246,2342866
44,EC_only,inclusion,EC_only,inclusion,5,yosud,negative,30_40,paired_cs,3300.bmp,9007.bmp,9180.bmp,2710.bmp,2750.bmp,2141.bmp,3300.bmp,no,no,no,yes,no,no,no,2343890,2352421
44,EC_only,inclusion,EC_only,inclusion,6,fuhrrud,negative,90_10,paired_cs,2053.bmp,9920.bmp,1525.bmp,9830.bmp,9561.bmp,9050.bmp,2053.bmp,yes,no,no,no,no,no,no,2353445,2363419
44,EC_only,inclusion,EC_only,inclusion,7,doscho,positive,90_10,distractor,none_correct,5910.bmp,5994.bmp,2208.bmp,2071.bmp,1999.bmp,2080.bmp,no,no,no,yes,no,no,no,2364443,2375434
44,EC_only,inclusion,EC_only,inclusion,8,muoror,negative,90_10,paired_cs,2141.bmp,8485.bmp,3220.bmp,9421.bmp,9500.bmp,2141.bmp,6831.bmp,no,no,no,no,yes,no,no,2376458,2384734
44,EC_only,inclusion,EC_only,inclusion,9,furasti,negative,NA,neither,none_correct,2900.bmp,9265.bmp,2710.bmp,1525.bmp,6242.bmp,9432.bmp,no,no,no,no,yes,no,no,2385758,2397275
44,EC_only,inclusion,EC_only,inclusion,10,oesgubi,negative,30_40,paired_cs,9265.bmp,7380.bmp,3550.bmp,2375.1.bmp,9265.bmp,6555.bmp,9630.bmp,yes,no,no,no,no,no,no,2398300,2407200
44,EC_only,inclusion,EC_only,inclusion,11,medan,negative,70_80,paired_cs,9050.bmp,9520.bmp,7380.bmp,9265.bmp,2900.bmp,9006.bmp,9050.bmp,no,no,no,no,no,yes,no,2408224,2412464
44,EC_only,inclusion,EC_only,inclusion,12,virlog,negative,50_60,distractor,none_correct,9340.bmp,6020.bmp,2750.bmp,6555.bmp,6530.bmp,9102.bmp,no,no,no,no,no,yes,no,2413488,2421342
44,EC_only,inclusion,EC_only,inclusion,13,fonstir,negative,90_10,paired_cs,9561.bmp,6831.bmp,9561.bmp,9182.bmp,3300.bmp,9331.bmp,9400.bmp,no,yes,no,no,no,no,no,2422367,2428902
44,EC_only,inclusion,EC_only,inclusion,14,nalber,negative,30_40,paired_cs,9500.bmp,9561.bmp,9102.bmp,9500.bmp,2053.bmp,9006.bmp,6020.bmp,no,no,yes,no,no,no,no,2429927,2436355
44,EC_only,inclusion,EC_only,inclusion,15,sebjukt,positive,NA,neither,none_correct,2340.bmp,2660.bmp,5594.bmp,1650.bmp,1440.bmp,2311.bmp,no,no,no,no,no,no,yes,2437379,2442733
44,EC_only,inclusion,EC_only,inclusion,16,molkate,positive,30_40,distractor,none_correct,2057.bmp,2550.bmp,7502.bmp,2311.bmp,8190.bmp,2040.bmp,no,no,no,no,no,no,yes,2443757,2446994
44,EC_only,inclusion,EC_only,inclusion,17,tewok,positive,70_80,paired_cs,1650.bmp,8080.bmp,2160.bmp,1650.bmp,8470.bmp,5830.bmp,8420.bmp,no,no,no,no,no,yes,no,2448018,2458019
44,EC_only,inclusion,EC_only,inclusion,18,larnist,negative,NA,neither,none_correct,9630.bmp,3220.bmp,6311.bmp,6838.bmp,9342.bmp,6570.1.bmp,no,no,no,no,no,no,yes,2459043,2465648
44,EC_only,inclusion,EC_only,inclusion,19,botuyn,negative,50_60,paired_cs,6242.bmp,2375.1.bmp,9102.bmp,6242.bmp,2141.bmp,9041.bmp,9560.bmp,no,no,no,no,yes,no,no,2466673,2474038
44,EC_only,inclusion,EC_only,inclusion,20,emkruas,negative,50_60,paired_cs,3550.bmp,9340.bmp,9220.bmp,9041.bmp,3220.bmp,3550.bmp,6838.bmp,no,no,no,no,yes,no,no,2475062,2478540
44,EC_only,inclusion,EC_only,inclusion,21,stodeen,positive,NA,neither,none_correct,4622.bmp,2058.bmp,2340.bmp,8080.bmp,2070.bmp,2040.bmp,no,no,no,no,no,yes,no,2479565,2488301
44,EC_only,inclusion,EC_only,inclusion,22,pimuide,negative,70_80,paired_cs,8485.bmp,9041.bmp,9500.bmp,9560.bmp,8485.bmp,2276.bmp,9920.bmp,no,no,no,no,no,no,yes,2489326,2493981
44,EC_only,inclusion,EC_only,inclusion,23,obacu,positive,90_10,paired_cs,2550.bmp,7502.bmp,2550.bmp,2040.bmp,2791.bmp,7230.bmp,8190.bmp,no,yes,no,no,no,no,no,2495005,2502279
44,EC_only,inclusion,EC_only,inclusion,24,misukor,positive,50_60,paired_cs,2080.bmp,1463.bmp,8496.bmp,1710.bmp,2057.bmp,2080.bmp,1650.bmp,no,yes,no,no,no,no,no,2503303,2513728
44,EC_only,inclusion,EC_only,inclusion,25,faloilo,positive,NA,neither,none_correct,4622.bmp,1440.bmp,7470.bmp,5594.bmp,2208.bmp,2311.bmp,no,no,no,no,no,no,yes,2514752,2517304
44,EC_only,inclusion,EC_only,inclusion,26,jaciyn,positive,70_80,paired_cs,4220.bmp,5994.bmp,8540.bmp,5460.bmp,4220.bmp,8170.bmp,8501.bmp,no,no,no,yes,no,no,no,2518329,2520706
44,EC_only,inclusion,EC_only,inclusion,27,uwimor,negative,30_40,distractor,none_correct,9180.bmp,9400.bmp,2710.bmp,9182.bmp,9330.bmp,9430.bmp,no,yes,no,no,no,no,no,2521730,2528593
44,EC_only,inclusion,EC_only,inclusion,28,plonim,positive,50_60,paired_cs,2340.bmp,2550.bmp,2340.bmp,2080.bmp,8330.bmp,7580.bmp,2209.bmp,no,no,no,no,no,no,yes,2529618,2542341
44,EC_only,inclusion,EC_only,inclusion,29,laumens,positive,70_80,distractor,none_correct,2091.bmp,1440.bmp,8501.bmp,8420.bmp,4606.bmp,2070.bmp,no,no,no,no,no,no,yes,2543365,2546344
44,EC_only,inclusion,EC_only,inclusion,30,kumutoa,negative,NA,neither,none_correct,6242.bmp,9220.bmp,3550.bmp,9340.bmp,2276.bmp,9435.bmp,yes,no,no,no,no,no,no,2547368,2557116
44,EC_only,inclusion,EC_only,inclusion,31,sprong,negative,70_80,paired_cs,9330.bmp,9520.bmp,9560.bmp,9435.bmp,9331.bmp,9330.bmp,9920.bmp,no,no,no,no,yes,no,no,2558140,2562551
44,EC_only,inclusion,EC_only,inclusion,32,uhnong,positive,50_60,distractor,none_correct,1999.bmp,8190.bmp,2091.bmp,4606.bmp,2150.bmp,8200.bmp,no,no,no,no,no,yes,no,2563576,2571882
44,EC_only,inclusion,EC_only,inclusion,33,hiwawa,positive,50_60,paired_cs,5629.bmp,8470.bmp,8330.bmp,8170.bmp,7470.bmp,5629.bmp,4622.bmp,no,no,no,no,yes,no,no,2572906,2575283
44,EC_only,inclusion,EC_only,inclusion,34,gowann,positive,90_10,paired_cs,7580.bmp,2900.2.bmp,7580.bmp,5910.bmp,2660.bmp,5629.bmp,2058.bmp,no,no,yes,no,no,no,no,2576307,2581393
44,EC_only,inclusion,EC_only,inclusion,35,kibono,positive,30_40,paired_cs,2791.bmp,5460.bmp,2209.bmp,2791.bmp,7350.bmp,5830.bmp,5629.bmp,no,yes,no,no,no,no,no,2582417,2587240
44,EC_only,inclusion,EC_only,inclusion,36,frask,positive,30_40,paired_cs,8330.bmp,1710.bmp,5994.bmp,8330.bmp,4220.bmp,8200.bmp,7580.bmp,no,no,no,no,no,no,yes,2588264,2590894
44,EC_only,inclusion,EC_only,inclusion,37,offukt,positive,NA,neither,none_correct,2057.bmp,8496.bmp,1463.bmp,7330.bmp,7230.bmp,8370.bmp,no,no,no,no,no,no,yes,2591918,2594121
44,EC_only,inclusion,EC_only,inclusion,38,ampfong,negative,50_60,paired_cs,9180.bmp,9000.bmp,9180.bmp,6530.bmp,9330.bmp,9400.bmp,9050.bmp,no,no,yes,no,no,no,no,2595145,2602263
44,EC_only,inclusion,EC_only,inclusion,39,kiwehon,negative,70_80,distractor,none_correct,9830.bmp,9280.bmp,9006.bmp,6570.1.bmp,9430.bmp,6311.bmp,no,no,no,no,no,no,yes,2603287,2608973
