subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
63,EC_subj_only,normal,0,subjective,cs18,1,first,70_80,no,yes,negative,9000.bmp,imstind,maske_5.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,305216,306119,306222,306295,306348,308728,314163,NA,316615
63,EC_subj_only,normal,1,subjective,cs15,1,first,70_80,no,yes,positive,8501.bmp,kibono,maske_12.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,316756,317660,317763,317836,317889,320269,323236,NA,327448
63,EC_subj_only,normal,2,subjective,cs26,1,first,90_10,no,no,negative,9331.bmp,gowann,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,327598,328501,328604,328697,328750,331110,339988,NA,343317
63,EC_subj_only,normal,3,subjective,cs21,1,first,90_10,no,no,positive,5831.bmp,faloilo,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,yes,no,NA,NA,NA,NA,343465,344369,344472,344575,344628,346978,349864,NA,355847
63,EC_subj_only,normal,4,subjective,cs10,1,first,50_60,no,yes,negative,8485.bmp,kumutoa,maske_4.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,355981,356884,356987,357050,357103,359493,361697,NA,368813
63,EC_subj_only,normal,5,subjective,cs9,1,first,50_60,no,yes,positive,2311.bmp,yosud,maske_10.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,368944,369847,369950,370013,370066,372456,374290,NA,383841
63,EC_subj_only,normal,6,subjective,cs5,1,first,30_40,no,yes,positive,2091.bmp,banzon,maske_5.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,383987,384890,384993,385026,385079,387499,390472,NA,396254
63,EC_subj_only,normal,7,subjective,cs3,1,first,30_40,no,yes,positive,2057.bmp,sleshen,maske_3.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,396375,397278,397381,397424,397477,399887,402099,NA,403213
63,EC_subj_only,normal,8,subjective,cs14,1,first,50_60,no,yes,negative,3300.bmp,schese,maske_9.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,403344,404247,404350,404413,404466,406856,409466,NA,412127
63,EC_subj_only,normal,9,subjective,cs11,1,first,50_60,no,yes,positive,8080.bmp,frask,maske_12.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,412259,413162,413265,413328,413381,415771,417370,NA,419375
63,EC_subj_only,normal,10,subjective,cs1,1,first,30_40,yes,yes,positive,2150.bmp,NA,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,419485,420389,420492,420535,420588,422998,425288,NA,427962
63,EC_subj_only,normal,11,subjective,cs19,1,first,70_80,no,yes,positive,8190.bmp,kiwehon,maske_8.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,428111,429014,429117,429190,429243,431623,433081,NA,437315
