subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
52,EC_only,inclusion,EC_only,inclusion,0,furasti,positive,50_60,paired_cs,8,1425222,1428921
52,EC_only,inclusion,EC_only,inclusion,1,ikzunt,positive,90_10,paired_cs,2,1429941,1432191
52,EC_only,inclusion,EC_only,inclusion,2,ubajec,negative,90_10,paired_cs,2,1433211,1435908
52,EC_only,inclusion,EC_only,inclusion,3,plistuk,NA,NA,neither,5,1436927,1439054
52,EC_only,inclusion,EC_only,inclusion,4,doscho,NA,NA,neither,13,1440073,1442316
52,EC_only,inclusion,EC_only,inclusion,5,virlog,positive,70_80,paired_cs,6,1443335,1446256
52,EC_only,inclusion,EC_only,inclusion,6,stodeen,positive,90_10,paired_cs,8,1447274,1449646
52,EC_only,inclusion,EC_only,inclusion,7,fonstir,positive,50_60,paired_cs,12,1450664,1452693
52,EC_only,inclusion,EC_only,inclusion,8,ampfong,negative,70_80,paired_cs,8,1453711,1456192
52,EC_only,inclusion,EC_only,inclusion,9,kibono,positive,70_80,paired_cs,15,1457210,1459792
52,EC_only,inclusion,EC_only,inclusion,10,novuui,positive,70_80,paired_cs,11,1460812,1462612
52,EC_only,inclusion,EC_only,inclusion,11,emkruas,NA,NA,neither,16,1463631,1465543
52,EC_only,inclusion,EC_only,inclusion,12,muoror,negative,70_80,paired_cs,9,1466561,1469138
52,EC_only,inclusion,EC_only,inclusion,13,uhnong,negative,50_60,paired_cs,4,1470157,1472179
52,EC_only,inclusion,EC_only,inclusion,14,kantekt,positive,90_10,paired_cs,13,1473197,1475796
52,EC_only,inclusion,EC_only,inclusion,15,pimuide,negative,50_60,paired_cs,6,1476815,1479845
52,EC_only,inclusion,EC_only,inclusion,16,obacu,NA,NA,neither,14,1480864,1483000
52,EC_only,inclusion,EC_only,inclusion,17,molkate,negative,30_40,paired_cs,17,1484019,1486377
52,EC_only,inclusion,EC_only,inclusion,18,gowann,negative,50_60,paired_cs,9,1487397,1489768
52,EC_only,inclusion,EC_only,inclusion,19,trupfan,positive,30_40,paired_cs,12,1490787,1493034
52,EC_only,inclusion,EC_only,inclusion,20,schese,NA,NA,neither,7,1494052,1497987
52,EC_only,inclusion,EC_only,inclusion,21,godacht,NA,NA,neither,12,1499005,1501262
52,EC_only,inclusion,EC_only,inclusion,22,permife,NA,NA,neither,4,1502280,1505423
52,EC_only,inclusion,EC_only,inclusion,23,botsy,NA,NA,neither,5,1506442,1508805
52,EC_only,inclusion,EC_only,inclusion,24,sleshen,NA,NA,neither,4,1509823,1513192
52,EC_only,inclusion,EC_only,inclusion,25,sprong,NA,NA,neither,4,1514210,1515899
52,EC_only,inclusion,EC_only,inclusion,26,jaciyn,NA,NA,neither,2,1516918,1519046
52,EC_only,inclusion,EC_only,inclusion,27,umeuken,NA,NA,neither,7,1520064,1522531
52,EC_only,inclusion,EC_only,inclusion,28,misukor,negative,90_10,paired_cs,12,1523549,1525452
52,EC_only,inclusion,EC_only,inclusion,29,laumens,NA,NA,neither,13,1526470,1528822
52,EC_only,inclusion,EC_only,inclusion,30,hiwawa,negative,90_10,paired_cs,9,1529841,1532318
52,EC_only,inclusion,EC_only,inclusion,31,kiwehon,negative,30_40,paired_cs,7,1533337,1534906
52,EC_only,inclusion,EC_only,inclusion,32,fuhrrud,NA,NA,neither,3,1535924,1537824
52,EC_only,inclusion,EC_only,inclusion,33,oesgubi,negative,70_80,paired_cs,3,1538843,1541317
52,EC_only,inclusion,EC_only,inclusion,34,faloilo,positive,30_40,paired_cs,6,1542335,1544244
52,EC_only,inclusion,EC_only,inclusion,35,plonim,positive,30_40,paired_cs,10,1545263,1547172
52,EC_only,inclusion,EC_only,inclusion,36,offukt,NA,NA,neither,2,1548191,1551228
52,EC_only,inclusion,EC_only,inclusion,37,zofoll,positive,50_60,paired_cs,11,1552246,1554621
52,EC_only,inclusion,EC_only,inclusion,38,uwimor,NA,NA,neither,6,1555639,1557556
52,EC_only,inclusion,EC_only,inclusion,39,botuyn,negative,30_40,paired_cs,4,1558574,1560152
