subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,correct_us,us_opt_1,us_opt_2,us_opt_3,us_opt_4,us_opt_5,us_opt_6,im_opt_1,im_opt_2,im_opt_3,im_opt_4,im_opt_5,im_opt_6,im_opt_dk,time_im_form,time_im_blank
42,EC_only,normal,EC_only,normal,0,plonim,positive,90_10,distractor,none_correct,8330.bmp,7230.bmp,7470.bmp,7502.bmp,8470.bmp,2900.2.bmp,no,no,no,no,yes,no,no,2437859,2453710
42,EC_only,normal,EC_only,normal,1,plistuk,positive,NA,neither,none_correct,2900.2.bmp,8200.bmp,5594.bmp,5830.bmp,7580.bmp,8170.bmp,yes,no,no,no,no,no,no,2454735,2478537
42,EC_only,normal,EC_only,normal,2,botsy,negative,90_10,distractor,none_correct,2750.bmp,9561.bmp,2053.bmp,3160.bmp,9331.bmp,6838.bmp,no,no,no,yes,no,no,no,2479562,2487568
42,EC_only,normal,EC_only,normal,3,misukor,positive,30_40,paired_cs,8080.bmp,8420.bmp,8080.bmp,1650.bmp,2150.bmp,8496.bmp,2070.bmp,no,no,yes,no,no,no,no,2488594,2500500
42,EC_only,normal,EC_only,normal,4,nalber,negative,90_10,paired_cs,7380.bmp,7380.bmp,6831.bmp,1525.bmp,2053.bmp,3550.bmp,9050.bmp,yes,no,no,no,no,no,no,2501524,2503713
42,EC_only,normal,EC_only,normal,5,imstind,positive,70_80,distractor,none_correct,7470.bmp,2040.bmp,8496.bmp,8370.bmp,4220.bmp,2071.bmp,no,no,no,yes,no,no,no,2504737,2530815
42,EC_only,normal,EC_only,normal,6,virlog,negative,50_60,paired_cs,9330.bmp,9430.bmp,2141.bmp,9630.bmp,9432.bmp,9330.bmp,6530.bmp,no,no,no,no,no,no,yes,2531839,2566759
42,EC_only,normal,EC_only,normal,7,stodeen,positive,90_10,paired_cs,2340.bmp,2340.bmp,2150.bmp,2057.bmp,1999.bmp,8420.bmp,5460.bmp,no,yes,no,no,no,no,no,2567787,2625638
42,EC_only,normal,EC_only,normal,8,doscho,negative,50_60,paired_cs,8485.bmp,9006.bmp,7380.bmp,8485.bmp,9265.bmp,9500.bmp,9182.bmp,yes,no,no,no,no,no,no,2626663,2635840
42,EC_only,normal,EC_only,normal,9,ampfong,negative,70_80,paired_cs,9102.bmp,3300.bmp,3550.bmp,9430.bmp,9280.bmp,2900.bmp,9102.bmp,no,no,no,no,no,no,yes,2636864,2643117
42,EC_only,normal,EC_only,normal,10,medan,positive,70_80,paired_cs,2660.bmp,8080.bmp,8470.bmp,2208.bmp,2660.bmp,5910.bmp,4220.bmp,no,no,no,yes,no,no,no,2644141,2656264
42,EC_only,normal,EC_only,normal,11,gowann,positive,70_80,paired_cs,4606.bmp,4606.bmp,2050.bmp,2058.bmp,7330.bmp,1710.bmp,8330.bmp,yes,no,no,no,no,no,no,2657292,2665816
42,EC_only,normal,EC_only,normal,12,yosud,positive,NA,neither,none_correct,5994.bmp,2208.bmp,2660.bmp,2091.bmp,2160.bmp,5629.bmp,no,no,no,no,no,no,yes,2666841,2676588
42,EC_only,normal,EC_only,normal,13,schese,negative,30_40,paired_cs,3300.bmp,2375.1.bmp,3300.bmp,9331.bmp,9520.bmp,9500.bmp,9560.bmp,no,no,no,no,no,yes,no,2677612,2688421
42,EC_only,normal,EC_only,normal,14,hilejin,negative,90_10,paired_cs,9421.bmp,6311.bmp,9421.bmp,2375.1.bmp,9180.bmp,3220.bmp,2141.bmp,no,yes,no,no,no,no,no,2689446,2698455
42,EC_only,normal,EC_only,normal,15,faloilo,positive,NA,neither,none_correct,2209.bmp,8540.bmp,8080.bmp,1710.bmp,8170.bmp,2080.bmp,no,no,no,no,no,no,yes,2699484,2733108
42,EC_only,normal,EC_only,normal,16,kiwehon,positive,30_40,paired_cs,5594.bmp,2209.bmp,5594.bmp,7580.bmp,2040.bmp,8200.bmp,4622.bmp,no,no,no,no,no,no,yes,2734132,2783009
42,EC_only,normal,EC_only,normal,17,polust,positive,50_60,paired_cs,7330.bmp,8540.bmp,5594.bmp,5629.bmp,2550.bmp,2311.bmp,7330.bmp,yes,no,no,no,no,no,no,2784033,2805378
