subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,eval_rating,time_rating_form,time_rating_blank
83,EC_only,normal,EC_only,normal,0,tewok,negative,30_40,paired_cs,11,1808647,1815934
83,EC_only,normal,EC_only,normal,1,medan,positive,30_40,paired_cs,11,1816987,1824634
83,EC_only,normal,EC_only,normal,2,offukt,positive,90_10,paired_cs,13,1825688,1831897
83,EC_only,normal,EC_only,normal,3,uwimor,NA,NA,neither,13,1832951,1837590
83,EC_only,normal,EC_only,normal,4,larnist,NA,NA,neither,10,1838643,1842875
83,EC_only,normal,EC_only,normal,5,zofoll,positive,30_40,paired_cs,9,1843928,1849970
83,EC_only,normal,EC_only,normal,6,permife,positive,90_10,paired_cs,14,1851023,1854452
83,EC_only,normal,EC_only,normal,7,emkruas,negative,90_10,paired_cs,10,1855506,1859061
83,EC_only,normal,EC_only,normal,8,banzon,NA,NA,neither,8,1860114,1862748
83,EC_only,normal,EC_only,normal,9,oesgubi,NA,NA,neither,9,1863801,1867772
83,EC_only,normal,EC_only,normal,10,botsy,NA,NA,neither,10,1868825,1871078
83,EC_only,normal,EC_only,normal,11,furasti,positive,70_80,paired_cs,10,1872131,1874379
83,EC_only,normal,EC_only,normal,12,ampfong,NA,NA,neither,10,1875432,1877416
83,EC_only,normal,EC_only,normal,13,hilejin,NA,NA,neither,11,1878469,1882702
83,EC_only,normal,EC_only,normal,14,fonstir,NA,NA,neither,10,1883755,1887716
83,EC_only,normal,EC_only,normal,15,stodeen,positive,50_60,paired_cs,12,1888769,1891671
83,EC_only,normal,EC_only,normal,16,fuhrrud,negative,90_10,paired_cs,8,1892724,1896829
83,EC_only,normal,EC_only,normal,17,laumens,NA,NA,neither,9,1897883,1902623
83,EC_only,normal,EC_only,normal,18,gowann,positive,50_60,paired_cs,7,1903676,1906579
83,EC_only,normal,EC_only,normal,19,kantekt,NA,NA,neither,9,1907632,1911597
83,EC_only,normal,EC_only,normal,20,frask,positive,50_60,paired_cs,7,1912650,1918844
83,EC_only,normal,EC_only,normal,21,schese,NA,NA,neither,11,1919897,1923206
83,EC_only,normal,EC_only,normal,22,sleshen,negative,70_80,paired_cs,10,1924259,1926513
83,EC_only,normal,EC_only,normal,23,sprong,negative,50_60,paired_cs,8,1927566,1929816
83,EC_only,normal,EC_only,normal,24,noste,NA,NA,neither,8,1930869,1932981
83,EC_only,normal,EC_only,normal,25,polust,positive,70_80,paired_cs,7,1934035,1936012
83,EC_only,normal,EC_only,normal,26,doscho,NA,NA,neither,8,1937066,1939309
83,EC_only,normal,EC_only,normal,27,kumutoa,NA,NA,neither,9,1940362,1942473
83,EC_only,normal,EC_only,normal,28,nalber,positive,30_40,paired_cs,11,1943527,1946959
83,EC_only,normal,EC_only,normal,29,umeuken,negative,90_10,paired_cs,11,1948012,1952091
83,EC_only,normal,EC_only,normal,30,kiwehon,negative,70_80,paired_cs,10,1953144,1956317
83,EC_only,normal,EC_only,normal,31,virlog,negative,50_60,paired_cs,10,1957372,1960243
83,EC_only,normal,EC_only,normal,32,faloilo,positive,70_80,paired_cs,10,1961296,1971741
83,EC_only,normal,EC_only,normal,33,kibono,NA,NA,neither,11,1972795,1974910
83,EC_only,normal,EC_only,normal,34,plistuk,NA,NA,neither,10,1975963,1979268
83,EC_only,normal,EC_only,normal,35,ursitz,negative,30_40,paired_cs,9,1980321,1984278
83,EC_only,normal,EC_only,normal,36,novuui,negative,50_60,paired_cs,10,1985331,1988520
83,EC_only,normal,EC_only,normal,37,muoror,positive,90_10,paired_cs,13,1989573,1992521
83,EC_only,normal,EC_only,normal,38,hiwawa,negative,30_40,paired_cs,12,1993574,1996491
83,EC_only,normal,EC_only,normal,39,molkate,negative,70_80,paired_cs,12,1997545,1999922
