subject_nr,learning_condition,memory_condition,condition_learning,condition_memory,trial_nr,cs_filename,us_valence,cs_dur_level,type,PD_practice_runs,PD_practice_correct,PD_pos,PD_neg,time_PD_form,time_PD_blank
78,EC_subj_only,exclusion,EC_subj_only,exclusion,0,botuyn,negative,70_80,paired_cs,1,1,no,yes,2731329,2742266
78,EC_subj_only,exclusion,EC_subj_only,exclusion,1,furasti,NA,NA,neither,1,1,yes,no,2743294,2748223
78,EC_subj_only,exclusion,EC_subj_only,exclusion,2,fonstir,NA,NA,neither,1,1,yes,no,2749251,2755904
78,EC_subj_only,exclusion,EC_subj_only,exclusion,3,jaciyn,NA,NA,neither,1,1,yes,no,2756932,2780218
78,EC_subj_only,exclusion,EC_subj_only,exclusion,4,medan,positive,70_80,paired_cs,1,1,yes,no,2781246,2785680
78,EC_subj_only,exclusion,EC_subj_only,exclusion,5,faloilo,NA,NA,neither,1,1,no,yes,2786708,2790158
78,EC_subj_only,exclusion,EC_subj_only,exclusion,6,yosud,negative,90_10,paired_cs,1,1,no,yes,2791254,2793954
78,EC_subj_only,exclusion,EC_subj_only,exclusion,7,larnist,positive,70_80,paired_cs,1,1,no,yes,2794982,2796460
78,EC_subj_only,exclusion,EC_subj_only,exclusion,8,fuhrrud,NA,NA,neither,1,1,no,yes,2797489,2800549
78,EC_subj_only,exclusion,EC_subj_only,exclusion,9,molkate,positive,30_40,paired_cs,1,1,no,yes,2801578,2810407
78,EC_subj_only,exclusion,EC_subj_only,exclusion,10,pimuide,NA,NA,neither,1,1,yes,no,2811435,2814393
78,EC_subj_only,exclusion,EC_subj_only,exclusion,11,banzon,negative,30_40,paired_cs,1,1,no,yes,2815421,2818731
78,EC_subj_only,exclusion,EC_subj_only,exclusion,12,misukor,negative,50_60,paired_cs,1,1,yes,no,2819758,2824178
78,EC_subj_only,exclusion,EC_subj_only,exclusion,13,kantekt,NA,NA,neither,1,1,no,yes,2825206,2828887
78,EC_subj_only,exclusion,EC_subj_only,exclusion,14,godacht,positive,90_10,paired_cs,1,1,yes,no,2829915,2832130
78,EC_subj_only,exclusion,EC_subj_only,exclusion,15,ampfong,negative,30_40,paired_cs,1,1,no,yes,2833158,2835632
78,EC_subj_only,exclusion,EC_subj_only,exclusion,16,sleshen,negative,70_80,paired_cs,1,1,no,yes,2836660,2838984
78,EC_subj_only,exclusion,EC_subj_only,exclusion,17,permife,positive,30_40,paired_cs,1,1,no,yes,2840012,2844433
78,EC_subj_only,exclusion,EC_subj_only,exclusion,18,muoror,positive,70_80,paired_cs,1,1,yes,no,2845461,2847922
78,EC_subj_only,exclusion,EC_subj_only,exclusion,19,noste,negative,50_60,paired_cs,1,1,no,yes,2848954,2851897
78,EC_subj_only,exclusion,EC_subj_only,exclusion,20,stodeen,NA,NA,neither,1,1,no,yes,2852925,2856357
78,EC_subj_only,exclusion,EC_subj_only,exclusion,21,plistuk,NA,NA,neither,1,1,yes,no,2857385,2860577
78,EC_subj_only,exclusion,EC_subj_only,exclusion,22,kumutoa,positive,90_10,paired_cs,1,1,yes,no,2861605,2864553
78,EC_subj_only,exclusion,EC_subj_only,exclusion,23,virlog,negative,50_60,paired_cs,1,1,yes,no,2865581,2881503
78,EC_subj_only,exclusion,EC_subj_only,exclusion,24,emkruas,NA,NA,neither,1,1,yes,no,2882531,2887206
78,EC_subj_only,exclusion,EC_subj_only,exclusion,25,botsy,positive,30_40,paired_cs,1,1,yes,no,2888234,2893758
78,EC_subj_only,exclusion,EC_subj_only,exclusion,26,ursitz,NA,NA,neither,1,1,no,yes,2894790,2896881
78,EC_subj_only,exclusion,EC_subj_only,exclusion,27,oesgubi,positive,50_60,paired_cs,1,1,no,yes,2897909,2906643
78,EC_subj_only,exclusion,EC_subj_only,exclusion,28,doscho,positive,90_10,paired_cs,1,1,yes,no,2907671,2911226
78,EC_subj_only,exclusion,EC_subj_only,exclusion,29,frask,NA,NA,neither,1,1,yes,no,2912255,2914344
78,EC_subj_only,exclusion,EC_subj_only,exclusion,30,gowann,NA,NA,neither,1,1,no,yes,2915372,2918562
78,EC_subj_only,exclusion,EC_subj_only,exclusion,31,trupfan,NA,NA,neither,1,1,no,yes,2919590,2930289
78,EC_subj_only,exclusion,EC_subj_only,exclusion,32,schese,negative,90_10,paired_cs,1,1,no,yes,2931317,2933537
78,EC_subj_only,exclusion,EC_subj_only,exclusion,33,uhnong,negative,30_40,paired_cs,1,1,no,yes,2934569,2943663
78,EC_subj_only,exclusion,EC_subj_only,exclusion,34,novuui,NA,NA,neither,1,1,no,yes,2944691,2947512
78,EC_subj_only,exclusion,EC_subj_only,exclusion,35,kiwehon,negative,90_10,paired_cs,1,1,no,yes,2948540,2954074
78,EC_subj_only,exclusion,EC_subj_only,exclusion,36,uwimor,positive,50_60,paired_cs,1,1,no,yes,2955102,2958321
78,EC_subj_only,exclusion,EC_subj_only,exclusion,37,polust,NA,NA,neither,1,1,yes,no,2959349,2964254
78,EC_subj_only,exclusion,EC_subj_only,exclusion,38,hiwawa,positive,50_60,paired_cs,1,1,no,yes,2965282,2967863
78,EC_subj_only,exclusion,EC_subj_only,exclusion,39,nalber,negative,70_80,paired_cs,1,1,no,yes,2968891,2971959
