subject_nr,learning_condition,memory_condition,trial_nr,trial_type,cs_nr,block,blockhalf,cs_dur_level,filler,masking,us_valence,us_filename,cs_filename,mask,cs_duration,postmask_duration,us_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,paired_opt_1,paired_opt_2,paired_opt_3,paired_opt_4,vf_neg,vf_pos,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,time_blank_show,time_fixation_dot_show,time_cs_us_show,time_postmask_show,time_us_show,time_valence_focus,time_subjective_rating,time_identification,time_logger
25,EC_subj_only,inclusion,0,subjective,cs12,1,first,50_60,no,yes,negative,1525.bmp,trupfan,maske_1.bmp,60,50,2390,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,yes,no,no,no,no,NA,NA,NA,NA,239831,240734,240837,240900,240953,243343,245897,NA,250298
25,EC_subj_only,inclusion,1,subjective,cs1,1,first,30_40,yes,yes,positive,2058.bmp,NA,maske_6.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,250419,251322,251426,251469,251522,253933,255968,NA,257729
25,EC_subj_only,inclusion,2,subjective,cs5,1,first,30_40,no,yes,positive,8470.bmp,oesgubi,maske_5.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,257862,258765,258868,258901,258954,261374,263554,NA,265100
25,EC_subj_only,inclusion,3,subjective,cs3,1,first,30_40,no,yes,positive,7580.bmp,sleshen,maske_8.bmp,40,50,2410,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,yes,no,no,no,no,no,NA,NA,NA,NA,265233,266136,266239,266282,266335,268745,270257,NA,271361
25,EC_subj_only,inclusion,4,subjective,cs16,1,first,70_80,no,yes,negative,8485.bmp,obacu,maske_2.bmp,70,50,2380,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,yes,no,no,no,NA,NA,NA,NA,271513,272416,272519,272592,272645,275025,276833,NA,291895
25,EC_subj_only,inclusion,5,subjective,cs6,1,first,30_40,no,yes,negative,6555.bmp,sprong,maske_1.bmp,30,50,2420,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,yes,no,no,no,no,no,NA,NA,NA,NA,292027,292930,293033,293066,293119,295539,296523,NA,300267
25,EC_subj_only,inclusion,6,subjective,cs13,1,first,50_60,no,yes,positive,8420.bmp,kumutoa,maske_7.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,300424,301327,301430,301483,301536,303936,304616,NA,307485
25,EC_subj_only,inclusion,7,subjective,cs24,1,first,90_10,no,no,negative,9430.bmp,kibono,NA,100,50,2350,NA,NA,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no,no,yes,NA,NA,NA,NA,307632,308536,308639,308742,308795,311145,314926,NA,320873
25,EC_subj_only,inclusion,8,subjective,cs9,1,first,50_60,no,yes,positive,1650.bmp,ubajec,maske_2.bmp,50,50,2400,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,yes,no,no,no,no,NA,NA,NA,NA,321003,321907,322010,322063,322116,324516,331367,NA,335551
25,EC_subj_only,inclusion,9,subjective,cs21,1,first,90_10,no,no,positive,2071.bmp,frask,NA,90,50,2360,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no,no,yes,NA,NA,NA,NA,335700,336603,336706,336799,336852,339212,340115,NA,341218
